"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1911,5495.93,5297.94,5111.42,4928.55,4752.85,4579.85,4413.61,4255.75,4103.63,3954.36,3808,3665.75,3597.5,3456.44,3320.91,3190.7,3065.59,2945.38,2829.89,2718.93,2612.32,2509.89,2411.47,2316.92,2226.07,2138.78,2054.91,1974.34,1896.92,1822.54,1751.08,1682.41,1616.44,1553.06,1492.16,1433.65,1377.44,1323.42,1271.53,1221.67,1173.77,1127.74,1083.52,1041.04,1000.22,960.999,923.317,887.113,852.329,818.908,786.799,755.948,726.307,697.828,670.466,644.177,618.919,594.651,571.335,548.933,527.409,506.729,486.861,467.771,449.43,431.807,414.876,398.609,382.98,367.963,353.535,339.673,326.355,313.558,301.264,289.451,278.102,267.197,256.721,246.654,236.983,227.691,218.763,210.185,201.944,194.026,186.418,179.108,172.086,165.338,158.855,152.626,146.642,140.892,135.367,130.06,124.96,120.06,115.353,110.83,2715.7
1912,5490.93,5280.43,5090.2,4911,4735.3,4566.49,4400.28,4240.55,4088.88,3942.72,3799.31,3658.69,3522.01,3456.44,3320.91,3190.7,3065.59,2945.38,2829.89,2718.93,2612.32,2509.89,2411.47,2316.91,2226.06,2138.78,2054.91,1974.34,1896.92,1822.54,1751.07,1682.41,1616.44,1553.06,1492.16,1433.65,1377.43,1323.42,1271.53,1221.67,1173.77,1127.74,1083.52,1041.03,1000.21,960.995,923.314,887.11,852.326,818.905,786.796,755.945,726.304,697.826,670.464,644.175,618.917,594.649,571.333,548.931,527.407,506.728,486.859,467.769,449.428,431.806,414.875,398.608,382.979,367.962,353.534,339.672,326.354,313.558,301.263,289.451,278.101,267.197,256.72,246.654,236.983,227.691,218.763,210.185,201.944,194.026,186.418,179.108,172.085,165.338,158.855,152.626,146.642,140.892,135.367,130.06,124.96,120.06,115.353,110.83,2715.7
1913,5490.79,5275.63,5073.38,4890.61,4718.44,4549.63,4387.44,4227.74,4074.27,3928.55,3788.12,3650.33,3515.23,3383.91,3320.91,3190.7,3065.59,2945.38,2829.89,2718.93,2612.32,2509.89,2411.47,2316.91,2226.06,2138.78,2054.91,1974.33,1896.92,1822.54,1751.07,1682.41,1616.44,1553.05,1492.16,1433.65,1377.43,1323.42,1271.52,1221.67,1173.76,1127.74,1083.52,1041.03,1000.21,960.992,923.31,887.106,852.322,818.902,786.792,755.942,726.301,697.823,670.461,644.172,618.914,594.646,571.33,548.929,527.405,506.726,486.857,467.768,449.427,431.805,414.874,398.607,382.978,367.961,353.534,339.672,326.353,313.557,301.262,289.45,278.101,267.196,256.72,246.654,236.982,227.69,218.763,210.185,201.944,194.025,186.418,179.108,172.085,165.338,158.855,152.626,146.642,140.892,135.367,130.06,124.96,120.06,115.353,110.83,2715.7
1914,5467.15,5275.5,5068.77,4874.45,4698.85,4533.42,4371.23,4215.4,4061.97,3914.52,3774.51,3639.59,3507.2,3377.39,3251.22,3190.7,3065.59,2945.38,2829.89,2718.93,2612.32,2509.88,2411.47,2316.91,2226.06,2138.77,2054.91,1974.33,1896.92,1822.53,1751.07,1682.41,1616.44,1553.05,1492.15,1433.64,1377.43,1323.41,1271.52,1221.66,1173.76,1127.73,1083.51,1041.03,1000.21,960.988,923.307,887.103,852.319,818.899,786.789,755.939,726.298,697.82,670.458,644.169,618.911,594.644,571.328,548.926,527.403,506.724,486.855,467.766,449.425,431.803,414.873,398.606,382.976,367.96,353.533,339.671,326.352,313.556,301.262,289.449,278.1,267.196,256.719,246.653,236.982,227.69,218.762,210.185,201.943,194.025,186.417,179.108,172.085,165.338,158.855,152.626,146.641,140.892,135.367,130.059,124.96,120.06,115.352,110.829,2715.7
1915,5441.19,5252.78,5068.64,4870.02,4683.32,4514.61,4355.67,4199.83,4050.11,3902.69,3761.03,3626.51,3496.88,3369.68,3244.96,3123.74,3065.59,2945.38,2829.89,2718.93,2612.32,2509.88,2411.47,2316.91,2226.06,2138.77,2054.91,1974.33,1896.91,1822.53,1751.07,1682.4,1616.43,1553.05,1492.15,1433.64,1377.42,1323.41,1271.52,1221.66,1173.76,1127.73,1083.51,1041.02,1000.2,960.984,923.303,887.099,852.315,818.895,786.786,755.935,726.295,697.817,670.455,644.166,618.909,594.641,571.326,548.924,527.401,506.722,486.853,467.764,449.423,431.802,414.871,398.604,382.975,367.959,353.531,339.67,326.351,313.555,301.261,289.449,278.099,267.195,256.719,246.653,236.982,227.69,218.762,210.184,201.943,194.025,186.417,179.108,172.085,165.337,158.855,152.626,146.641,140.892,135.367,130.059,124.96,120.06,115.352,110.829,2715.69
1916,5427.84,5227.83,5046.82,4869.9,4679.06,4499.69,4337.59,4184.88,4035.16,3891.31,3749.67,3613.55,3484.31,3359.76,3237.55,3117.73,3001.26,2945.38,2829.89,2718.93,2612.32,2509.88,2411.47,2316.91,2226.06,2138.77,2054.91,1974.33,1896.91,1822.53,1751.06,1682.4,1616.43,1553.05,1492.15,1433.64,1377.42,1323.41,1271.51,1221.66,1173.75,1127.73,1083.51,1041.02,1000.2,960.98,923.299,887.095,852.311,818.891,786.782,755.932,726.291,697.813,670.452,644.163,618.906,594.639,571.323,548.922,527.399,506.72,486.851,467.762,449.422,431.8,414.869,398.603,382.974,367.958,353.53,339.669,326.35,313.554,301.26,289.448,278.099,267.195,256.718,246.652,236.981,227.689,218.762,210.184,201.943,194.025,186.417,179.107,172.085,165.337,158.854,152.626,146.641,140.891,135.367,130.059,124.96,120.06,115.352,110.829,2715.69
1917,5417.97,5215.01,5022.85,4848.93,4678.95,4495.59,4323.25,4167.51,4020.79,3876.93,3738.73,3602.64,3471.86,3347.69,3228.02,3110.61,2995.48,2883.57,2829.89,2718.93,2612.32,2509.88,2411.47,2316.91,2226.06,2138.77,2054.91,1974.33,1896.91,1822.53,1751.06,1682.4,1616.43,1553.04,1492.14,1433.63,1377.42,1323.4,1271.51,1221.65,1173.75,1127.72,1083.5,1041.02,1000.2,960.976,923.295,887.091,852.307,818.887,786.778,755.928,726.288,697.81,670.448,644.16,618.903,594.636,571.32,548.919,527.396,506.717,486.849,467.76,449.42,431.798,414.868,398.601,382.972,367.956,353.529,339.667,326.349,313.553,301.259,289.447,278.098,267.194,256.717,246.652,236.981,227.689,218.761,210.184,201.942,194.024,186.417,179.107,172.084,165.337,158.854,152.626,146.641,140.891,135.367,130.059,124.96,120.06,115.352,110.829,2715.69
1918,5408.65,5205.53,5010.53,4825.9,4658.8,4495.48,4319.32,4153.74,4004.1,3863.13,3724.92,3592.13,3461.38,3335.73,3216.42,3101.45,2988.64,2878.02,2770.5,2718.93,2612.31,2509.88,2411.47,2316.91,2226.06,2138.77,2054.9,1974.33,1896.91,1822.53,1751.06,1682.4,1616.42,1553.04,1492.14,1433.63,1377.41,1323.4,1271.51,1221.65,1173.74,1127.72,1083.5,1041.01,1000.19,960.972,923.291,887.087,852.303,818.883,786.774,755.924,726.284,697.806,670.445,644.157,618.899,594.633,571.317,548.916,527.393,506.715,486.847,467.758,449.418,431.796,414.866,398.599,382.971,367.955,353.528,339.666,326.348,313.552,301.258,289.446,278.097,267.193,256.717,246.651,236.98,227.688,218.761,210.183,201.942,194.024,186.416,179.107,172.084,165.337,158.854,152.625,146.641,140.891,135.367,130.059,124.959,120.06,115.352,110.829,2715.69
1919,5394.98,5196.58,5001.42,4814.06,4636.67,4476.13,4319.21,4149.95,3990.87,3847.09,3711.65,3578.86,3451.28,3325.65,3204.93,3090.3,2979.84,2871.45,2765.17,2661.87,2612.31,2509.88,2411.46,2316.91,2226.06,2138.77,2054.9,1974.32,1896.91,1822.52,1751.06,1682.39,1616.42,1553.04,1492.14,1433.63,1377.41,1323.4,1271.5,1221.64,1173.74,1127.71,1083.49,1041.01,1000.19,960.968,923.286,887.083,852.299,818.879,786.77,755.92,726.28,697.802,670.441,644.153,618.896,594.629,571.314,548.913,527.391,506.712,486.844,467.756,449.415,431.794,414.864,398.598,382.969,367.953,353.526,339.665,326.347,313.551,301.257,289.445,278.096,267.192,256.716,246.65,236.979,227.688,218.76,210.183,201.942,194.024,186.416,179.107,172.084,165.337,158.854,152.625,146.641,140.891,135.367,130.059,124.959,120.06,115.352,110.829,2715.69
1920,5385.7,5183.44,4992.82,4805.31,4625.3,4454.87,4300.62,4149.85,3987.23,3834.38,3696.25,3566.12,3438.53,3315.95,3195.25,3079.26,2969.13,2863,2758.86,2656.74,2557.49,2509.88,2411.46,2316.91,2226.06,2138.77,2054.9,1974.32,1896.9,1822.52,1751.06,1682.39,1616.42,1553.03,1492.13,1433.62,1377.41,1323.39,1271.5,1221.64,1173.74,1127.71,1083.49,1041,1000.18,960.963,923.282,887.079,852.295,818.875,786.766,755.916,726.276,697.798,670.438,644.15,618.893,594.626,571.311,548.91,527.388,506.709,486.842,467.753,449.413,431.792,414.862,398.596,382.967,367.952,353.525,339.663,326.346,313.55,301.256,289.444,278.095,267.192,256.715,246.65,236.979,227.687,218.76,210.182,201.941,194.023,186.416,179.106,172.084,165.336,158.854,152.625,146.641,140.891,135.366,130.059,124.959,120.059,115.352,110.829,2715.69
1921,5375.13,5174.53,4980.2,4797.05,4616.89,4443.94,4280.19,4131.99,3987.13,3830.89,3684.03,3551.31,3426.29,3303.7,3185.93,3069.96,2958.52,2852.71,2750.73,2650.68,2552.57,2457.21,2411.46,2316.9,2226.05,2138.77,2054.9,1974.32,1896.9,1822.52,1751.05,1682.39,1616.42,1553.03,1492.13,1433.62,1377.4,1323.39,1271.5,1221.64,1173.73,1127.71,1083.49,1041,1000.18,960.959,923.278,887.074,852.29,818.871,786.762,755.912,726.272,697.794,670.434,644.146,618.889,594.622,571.308,548.907,527.385,506.706,486.839,467.75,449.41,431.79,414.86,398.594,382.965,367.95,353.523,339.662,326.344,313.549,301.255,289.443,278.094,267.191,256.714,246.649,236.978,227.686,218.759,210.182,201.941,194.023,186.415,179.106,172.083,165.336,158.853,152.625,146.64,140.891,135.366,130.059,124.959,120.059,115.352,110.829,2715.69
1922,5369.29,5164.37,4971.63,4784.92,4608.95,4435.86,4269.69,4112.36,3969.97,3830.8,3680.68,3539.58,3412.06,3291.94,3174.16,3061.01,2949.59,2842.51,2740.85,2642.87,2546.74,2452.48,2360.86,2316.9,2226.05,2138.76,2054.9,1974.32,1896.9,1822.52,1751.05,1682.39,1616.41,1553.03,1492.13,1433.62,1377.4,1323.39,1271.49,1221.63,1173.73,1127.7,1083.48,1040.99,1000.17,960.955,923.273,887.07,852.286,818.866,786.757,755.908,726.268,697.79,670.43,644.142,618.885,594.619,571.304,548.904,527.381,506.703,486.836,467.748,449.408,431.787,414.857,398.592,382.963,367.948,353.521,339.66,326.343,313.547,301.254,289.442,278.093,267.19,256.714,246.648,236.977,227.686,218.758,210.181,201.94,194.022,186.415,179.106,172.083,165.336,158.853,152.624,146.64,140.89,135.366,130.058,124.959,120.059,115.352,110.829,2715.69
1923,5368.03,5158.76,4961.87,4776.69,4597.3,4428.23,4261.93,4102.27,3951.11,3814.3,3680.59,3536.36,3400.79,3278.27,3162.86,3049.7,2940.98,2833.93,2731.06,2633.38,2539.24,2446.88,2356.31,2268.28,2226.05,2138.76,2054.9,1974.32,1896.9,1822.52,1751.05,1682.38,1616.41,1553.03,1492.13,1433.61,1377.4,1323.38,1271.49,1221.63,1173.72,1127.7,1083.48,1040.99,1000.17,960.95,923.269,887.065,852.281,818.862,786.753,755.903,726.264,697.786,670.426,644.138,618.881,594.615,571.3,548.9,527.378,506.7,486.833,467.745,449.405,431.785,414.855,398.589,382.961,367.946,353.519,339.659,326.341,313.546,301.252,289.441,278.092,267.189,256.713,246.647,236.977,227.685,218.758,210.18,201.94,194.022,186.414,179.105,172.083,165.335,158.853,152.624,146.64,140.89,135.366,130.058,124.959,120.059,115.352,110.829,2715.69
1924,5365.73,5157.55,4956.48,4767.32,4589.39,4417.04,4254.6,4094.81,3941.42,3796.19,3664.74,3536.27,3397.69,3267.44,3149.73,3038.84,2930.12,2825.66,2722.81,2623.97,2530.12,2439.67,2350.93,2263.91,2179.34,2138.76,2054.89,1974.32,1896.9,1822.51,1751.05,1682.38,1616.41,1553.02,1492.12,1433.61,1377.39,1323.38,1271.48,1221.62,1173.72,1127.69,1083.47,1040.99,1000.17,960.946,923.264,887.061,852.277,818.857,786.748,755.899,726.259,697.782,670.421,644.134,618.877,594.611,571.297,548.896,527.375,506.697,486.83,467.742,449.402,431.782,414.853,398.587,382.959,367.944,353.518,339.657,326.34,313.544,301.251,289.439,278.091,267.187,256.712,246.646,236.976,227.684,218.757,210.18,201.939,194.021,186.414,179.105,172.082,165.335,158.852,152.624,146.64,140.89,135.366,130.058,124.959,120.059,115.351,110.829,2715.69
1925,5366.09,5155.34,4955.32,4762.13,4580.39,4409.44,4243.84,4087.77,3934.25,3786.87,3647.33,3521.04,3397.61,3264.47,3139.32,3026.23,2919.68,2815.22,2714.86,2616.04,2521.08,2430.91,2344.01,2258.74,2175.14,2093.88,2054.89,1974.31,1896.89,1822.51,1751.04,1682.38,1616.41,1553.02,1492.12,1433.61,1377.39,1323.38,1271.48,1221.62,1173.72,1127.69,1083.47,1040.98,1000.16,960.941,923.26,887.056,852.272,818.853,786.744,755.894,726.255,697.777,670.417,644.13,618.873,594.607,571.293,548.893,527.371,506.693,486.827,467.739,449.399,431.779,414.85,398.584,382.957,367.942,353.516,339.655,326.338,313.543,301.249,289.438,278.09,267.186,256.71,246.645,236.975,227.683,218.756,210.179,201.938,194.021,186.413,179.104,172.082,165.335,158.852,152.623,146.639,140.89,135.365,130.058,124.958,120.059,115.351,110.828,2715.68
1926,5369.46,5155.68,4953.2,4761.01,4575.41,4400.79,4236.54,4077.44,3927.49,3779.99,3638.39,3504.32,3382.98,3264.39,3136.46,3016.23,2907.56,2805.2,2704.84,2608.41,2513.46,2422.22,2335.58,2252.09,2170.17,2089.85,2011.77,1974.31,1896.89,1822.51,1751.04,1682.38,1616.4,1553.02,1492.12,1433.6,1377.39,1323.37,1271.48,1221.62,1173.71,1127.68,1083.46,1040.98,1000.16,960.936,923.255,887.051,852.268,818.848,786.739,755.89,726.25,697.773,670.413,644.125,618.869,594.603,571.289,548.889,527.368,506.69,486.823,467.736,449.396,431.776,414.847,398.582,382.954,367.94,353.513,339.653,326.336,313.541,301.248,289.436,278.088,267.185,256.709,246.644,236.974,227.682,218.755,210.178,201.938,194.02,186.413,179.104,172.081,165.334,158.852,152.623,146.639,140.889,135.365,130.058,124.958,120.059,115.351,110.828,2715.68
1927,5376.23,5158.92,4953.52,4758.98,4574.33,4396,4228.23,4070.43,3917.56,3773.49,3631.77,3495.72,3366.91,3250.33,3136.39,3013.48,2897.96,2793.55,2695.2,2598.77,2506.13,2414.9,2327.24,2244,2163.78,2085.07,2007.89,1932.88,1896.89,1822.51,1751.04,1682.37,1616.4,1553.01,1492.11,1433.6,1377.38,1323.37,1271.47,1221.61,1173.71,1127.68,1083.46,1040.97,1000.15,960.932,923.25,887.047,852.263,818.843,786.734,755.885,726.245,697.768,670.408,644.121,618.865,594.599,571.285,548.885,527.364,506.686,486.82,467.732,449.393,431.773,414.844,398.579,382.952,367.937,353.511,339.651,326.334,313.539,301.246,289.435,278.087,267.184,256.708,246.643,236.973,227.681,218.755,210.178,201.937,194.019,186.412,179.103,172.081,165.334,158.851,152.623,146.639,140.889,135.365,130.057,124.958,120.058,115.351,110.828,2715.68
1928,5386.81,5165.42,4956.63,4759.29,4572.38,4394.97,4223.63,4062.44,3910.82,3763.95,3625.53,3489.37,3358.65,3234.89,3122.88,3013.41,2895.32,2784.32,2684.01,2589.52,2496.87,2407.86,2320.21,2235.98,2156.01,2078.93,2003.31,1929.16,1857.08,1822.5,1751.04,1682.37,1616.4,1553.01,1492.11,1433.6,1377.38,1323.36,1271.47,1221.61,1173.7,1127.68,1083.45,1040.97,1000.15,960.927,923.246,887.042,852.258,818.839,786.73,755.88,726.241,697.764,670.404,644.117,618.86,594.595,571.281,548.881,527.36,506.683,486.816,467.729,449.39,431.77,414.842,398.576,382.949,367.935,353.509,339.649,326.332,313.537,301.244,289.433,278.085,267.182,256.707,246.642,236.972,227.68,218.754,210.177,201.936,194.019,186.411,179.103,172.08,165.333,158.851,152.622,146.638,140.889,135.365,130.057,124.958,120.058,115.351,110.828,2715.68
1929,5401.62,5175.59,4962.88,4762.28,4572.68,4393.09,4222.64,4058.02,3903.15,3757.48,3616.36,3483.37,3352.55,3226.96,3108.05,3000.43,2895.24,2781.79,2675.14,2578.77,2487.98,2398.96,2313.44,2229.22,2148.3,2071.46,1997.4,1924.75,1853.5,1784.25,1751.03,1682.36,1616.39,1553,1492.1,1433.59,1377.37,1323.35,1271.46,1221.6,1173.69,1127.67,1083.44,1040.96,1000.14,960.917,923.236,887.032,852.249,818.83,786.721,755.872,726.233,697.756,670.396,644.109,618.853,594.588,571.274,548.875,527.354,506.677,486.811,467.724,449.385,431.766,414.837,398.573,382.946,367.931,353.506,339.646,326.329,313.535,301.242,289.431,278.083,267.18,256.705,246.64,236.97,227.679,218.752,210.176,201.935,194.018,186.411,179.102,172.079,165.333,158.85,152.622,146.638,140.888,135.364,130.057,124.957,120.058,115.35,110.828,2715.68
