Model,Label,Value,Phase,Min,Max,Init,Gradient,Pr_type,Prior,Pr_SD,Pr_Like,LCI95,UCI95
23.model.fleetstruct_5,SR_autocorr,0,-1,-1,1,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_InitAge_1,-2.21818e-8,6,-5,5,0,-6.89738e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1901,-0.0101516,6,-5,5,0,-2.58975e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1902,-0.00986084,6,-5,5,0,6.02915e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1903,-0.0100734,6,-5,5,0,1.99459e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1904,-0.00953631,6,-5,5,0,1.78434e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1905,-0.00888738,6,-5,5,0,1.17067e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1906,-0.0097886,6,-5,5,0,2.45784e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1907,-0.0112226,6,-5,5,0,-6.99147e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1908,-0.00964174,6,-5,5,0,5.95332e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1909,-0.00924553,6,-5,5,0,5.73282e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1910,-0.00676262,6,-5,5,0,1.95565e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1911,-0.00499906,6,-5,5,0,1.70303e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1912,0.00121093,6,-5,5,0,3.24338e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1913,0.0067602,6,-5,5,0,-5.59469e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1914,0.0147508,6,-5,5,0,9.31618e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1915,0.0248664,6,-5,5,0,-4.44866e-8,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1916,0.0334184,6,-5,5,0,6.72401e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1917,0.045661,6,-5,5,0,-1.25935e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1918,0.0588035,6,-5,5,0,1.73409e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1919,0.0695735,6,-5,5,0,2.13643e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1920,0.0841198,6,-5,5,0,9.89872e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1921,0.0987038,6,-5,5,0,1.19606e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1922,0.112225,6,-5,5,0,-7.77156e-8,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1923,0.126427,6,-5,5,0,3.8875e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1924,0.143998,6,-5,5,0,1.11163e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1925,0.159687,6,-5,5,0,1.48484e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1926,0.175525,6,-5,5,0,-1.76275e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1927,0.191447,6,-5,5,0,-6.72106e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1928,0.207459,6,-5,5,0,1.47055e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1929,0.223672,6,-5,5,0,2.46431e-8,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1930,0.240332,6,-5,5,0,7.39596e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1931,0.25784,6,-5,5,0,5.87512e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1932,0.276766,6,-5,5,0,4.01167e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1933,0.297851,6,-5,5,0,6.60602e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1934,0.321989,6,-5,5,0,-8.43983e-8,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1935,0.350196,6,-5,5,0,1.10895e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1936,0.383567,6,-5,5,0,4.55512e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1937,0.423196,6,-5,5,0,1.45393e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1938,0.470029,6,-5,5,0,9.83916e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1939,0.524577,6,-5,5,0,1.73721e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1940,0.586221,6,-5,5,0,3.52254e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1941,0.651426,6,-5,5,0,-1.39035e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1942,0.709222,6,-5,5,0,5.91651e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1943,0.734703,6,-5,5,0,6.24068e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1944,0.702527,6,-5,5,0,5.97402e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1945,0.622015,6,-5,5,0,1.01511e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1946,0.518909,6,-5,5,0,-2.3739e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1947,0.409377,6,-5,5,0,7.2177e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1948,0.301207,6,-5,5,0,1.35347e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1949,0.19829,6,-5,5,0,4.66316e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1950,0.102716,6,-5,5,0,5.41886e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1951,0.0155867,6,-5,5,0,3.43016e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1952,-0.0620199,6,-5,5,0,1.10167e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1953,-0.130002,6,-5,5,0,1.58818e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1954,-0.188459,6,-5,5,0,2.98081e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1955,-0.237562,6,-5,5,0,3.45236e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1956,-0.277529,6,-5,5,0,5.05186e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1957,-0.308451,6,-5,5,0,7.71885e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1958,-0.330196,6,-5,5,0,7.96404e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1959,-0.342162,6,-5,5,0,1.02874e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1960,-0.343076,6,-5,5,0,9.73711e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1961,-0.330853,6,-5,5,0,1.04432e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1962,-0.302933,6,-5,5,0,1.18922e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1963,-0.257503,6,-5,5,0,8.63238e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1964,-0.196768,6,-5,5,0,1.71446e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1965,-0.132969,6,-5,5,0,4.24537e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1966,-0.0942208,6,-5,5,0,2.74076e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1967,-0.113305,6,-5,5,0,1.85002e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1968,-0.191785,6,-5,5,0,1.25501e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1969,-0.290132,6,-5,5,0,7.62109e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1970,-0.361914,6,-5,5,0,6.63628e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1971,-0.374931,6,-5,5,0,6.21017e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1972,-0.313517,6,-5,5,0,6.99356e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1973,-0.182292,6,-5,5,0,2.63995e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1974,-0.029669,6,-5,5,0,-9.42723e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1975,0.0293438,6,-5,5,0,-1.71715e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1976,-0.0529533,6,-5,5,0,-1.14372e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1977,-0.158846,6,-5,5,0,-2.47239e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1978,-0.197058,6,-5,5,0,-3.30204e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Early_RecrDev_1979,-0.170449,6,-5,5,0,-4.30914e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1980,-0.0504323,6,-5,5,0,-4.16353e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1981,-0.124084,6,-5,5,0,-4.0741e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1982,-0.219169,6,-5,5,0,-5.93407e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1983,-0.291753,6,-5,5,0,-4.77239e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1984,-0.2504,6,-5,5,0,-4.1334e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1985,-0.12231,6,-5,5,0,-4.71864e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1986,-0.0996673,6,-5,5,0,-5.67045e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1987,-0.187903,6,-5,5,0,-2.87562e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1988,-0.117803,6,-5,5,0,-2.02603e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1989,-0.00728903,6,-5,5,0,-3.5007e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1990,0.126083,6,-5,5,0,-2.70999e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1991,0.122024,6,-5,5,0,5.31735e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1992,0.105895,6,-5,5,0,1.48064e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1993,0.230589,6,-5,5,0,1.56351e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1994,-0.03004,6,-5,5,0,2.80374e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1995,-0.17494,6,-5,5,0,2.80696e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1996,0.121111,6,-5,5,0,2.72005e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1997,0.162518,6,-5,5,0,1.52411e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1998,0.134349,6,-5,5,0,5.52439e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_1999,0.464583,6,-5,5,0,4.82115e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2000,0.707485,6,-5,5,0,7.69792e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2001,0.0701883,6,-5,5,0,4.34583e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2002,0.306643,6,-5,5,0,3.58853e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2003,0.813133,6,-5,5,0,2.50233e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2004,0.575076,6,-5,5,0,3.02531e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2005,0.307382,6,-5,5,0,-2.86037e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2006,0.48694,6,-5,5,0,-1.1668e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2007,0.934096,6,-5,5,0,9.65886e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2008,0.989524,6,-5,5,0,-9.98703e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2009,0.382482,6,-5,5,0,-5.76502e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2010,0.0690434,6,-5,5,0,-3.06478e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2011,-0.200774,6,-5,5,0,1.06292e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2012,0.0375773,6,-5,5,0,-1.01708e-5,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2013,-1.11628,6,-5,5,0,1.33053e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2014,-0.927274,6,-5,5,0,-7.53287e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2015,-0.697548,6,-5,5,0,-2.16631e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2016,-0.114336,6,-5,5,0,2.83349e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2017,-1.15225,6,-5,5,0,-8.31479e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Main_RecrDev_2018,-1.26247,6,-5,5,0,-3.65201e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Late_RecrDev_2019,-0.808318,5,-5,5,0,3.36452e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Late_RecrDev_2020,-0.186384,5,-5,5,0,-1.27185e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Late_RecrDev_2021,0.948815,5,-5,5,0,2.43293e-7,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Late_RecrDev_2022,0.0575867,5,-5,5,0,-1.60732e-6,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2023,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2024,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2025,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2026,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2027,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2028,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2029,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2030,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2031,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2032,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2033,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,ForeRecr_2034,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.fleetstruct_5,LnQ_base_Triennial1(4),-1.12744,-1,-5,5,-2.17642,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Q_extraSD_Triennial1(4),0.0456054,4,0.01,0.5,0.05,-2.07413e-7,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,LnQ_base_NWFSCcombo(6),-0.537788,-1,-5,5,-0.840803,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_peak_Trawl_N(1),30.0164,1,10,60,30,-6.04294e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_top_logit_Trawl_N(1),-7,3,-7,7,0,6.34912e-7,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_ascend_se_Trawl_N(1),4.70581,3,-5,10,3,-5.10125e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_descend_se_Trawl_N(1),7.1729,4,-5,10,5,-1.9848e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_start_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_end_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_infl_Trawl_N(1),29.3367,3,5,70,23,1.48934e-4,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_width_Trawl_N(1),2.58871,3,0.1,40,2,4.27394e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_asymptote_logit_Trawl_N(1),3.34516,3,-10,10,2.19722,9.9132e-7,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_maleoffset_Trawl_N(1),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_peak_Trawl_S(2),31.3609,1,10,60,30,1.90087e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_top_logit_Trawl_S(2),-0.210842,3,-7,7,0,2.07416e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_ascend_se_Trawl_S(2),4.71864,3,-5,10,3,-7.01881e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_descend_se_Trawl_S(2),4.89519,4,-5,10,5,5.69911e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_start_logit_Trawl_S(2),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_end_logit_Trawl_S(2),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_infl_Trawl_S(2),24.8088,3,5,70,23,-7.4572e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_width_Trawl_S(2),2.02764,3,0.1,40,2,-3.00379e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_asymptote_logit_Trawl_S(2),4.56692,3,-10,10,2.19722,1.07016e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_maleoffset_Trawl_S(2),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_peak_Non-trawl(3),42.7743,2,10,60,30,5.40993e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_top_logit_Non-trawl(3),-2.35778,3,-7,7,0,1.37451e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_ascend_se_Non-trawl(3),4.78315,3,-5,10,3,-5.12535e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_descend_se_Non-trawl(3),5.03184,4,-5,10,5,2.67562e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_start_logit_Non-trawl(3),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_end_logit_Non-trawl(3),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_infl_Non-trawl(3),25.4598,3,5,70,23,-1.45668e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_width_Non-trawl(3),3.51635,3,0.1,40,2,-1.29769e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_asymptote_logit_Non-trawl(3),1.54913,3,-10,10,2.19722,2.62246e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Retain_L_maleoffset_Non-trawl(3),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_peak_Triennial1(4),23.7334,2,10,60,30,3.29564e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_top_logit_Triennial1(4),-7,3,-7,7,-7,-6.37463e-6,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_ascend_se_Triennial1(4),3.94854,3,-5,10,3,1.87546e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_descend_se_Triennial1(4),3.70444,4,-5,10,5,2.00486e-5,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_start_logit_Triennial1(4),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.fleetstruct_5,Size_DblN_end_logit_Triennial1(4),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
