Model,Label,Value,Phase,Min,Max,Init,Gradient,Pr_type,Prior,Pr_SD,Pr_Like,LCI95,UCI95
23.base.day2.update,Early_RecrDev_1961,-0.398445,6,-5,5,0,4.49148e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1962,-0.387334,6,-5,5,0,3.28292e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1963,-0.366793,6,-5,5,0,2.48164e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1964,-0.336172,6,-5,5,0,2.90214e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1965,-0.295637,6,-5,5,0,1.90611e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1966,-0.24631,6,-5,5,0,3.77991e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1967,-0.190726,6,-5,5,0,1.08097e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1968,-0.132486,6,-5,5,0,7.46093e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1969,-0.0755543,6,-5,5,0,5.2987e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1970,-0.0227144,6,-5,5,0,4.56105e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1971,0.0258635,6,-5,5,0,3.42342e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1972,0.070859,6,-5,5,0,2.99286e-8,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1973,0.110312,6,-5,5,0,4.27209e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1974,0.138039,6,-5,5,0,9.595e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1975,0.14671,6,-5,5,0,9.76002e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1976,0.133076,6,-5,5,0,9.27302e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1977,0.10352,6,-5,5,0,6.14519e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1978,0.0712547,6,-5,5,0,3.38818e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1979,0.0505239,6,-5,5,0,1.85164e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1980,0.0496031,6,-5,5,0,3.70043e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1981,0.0648746,6,-5,5,0,7.42207e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1982,0.0792212,6,-5,5,0,1.40454e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1983,0.0764513,6,-5,5,0,9.26062e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1984,0.057525,6,-5,5,0,5.57075e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1985,0.0328993,6,-5,5,0,3.20248e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1986,0.00966452,6,-5,5,0,3.11856e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1987,-0.00442873,6,-5,5,0,5.09258e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1988,-0.00233445,6,-5,5,0,1.19056e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1989,0.00539793,6,-5,5,0,5.33049e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1990,0.00495051,6,-5,5,0,-3.82915e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1991,-0.0482646,6,-5,5,0,-3.40234e-8,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1992,-0.11544,6,-5,5,0,-4.08132e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1993,-0.172656,6,-5,5,0,-1.2433e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1994,-0.275577,6,-5,5,0,-5.58296e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Early_RecrDev_1995,-0.319759,6,-5,5,0,-3.75265e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_1996,-0.499878,6,-5,5,0,7.41067e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_1997,-0.443719,6,-5,5,0,3.6353e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_1998,-0.386593,6,-5,5,0,-1.30916e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_1999,-0.203184,6,-5,5,0,4.01078e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2000,0.029295,6,-5,5,0,-6.80596e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2001,0.271659,6,-5,5,0,-1.70841e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2002,0.261453,6,-5,5,0,-1.15412e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2003,1.12611,6,-5,5,0,-2.42848e-6,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2004,0.289361,6,-5,5,0,-7.00834e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2005,0.346114,6,-5,5,0,7.74571e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2006,0.369799,6,-5,5,0,-8.5584e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2007,0.501969,6,-5,5,0,-8.66878e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2008,0.738946,6,-5,5,0,-1.02884e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2009,0.258245,6,-5,5,0,1.27403e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2010,-0.00282668,6,-5,5,0,8.68316e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2011,-0.142816,6,-5,5,0,1.70753e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2012,-0.290478,6,-5,5,0,7.95176e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2013,-0.376515,6,-5,5,0,5.2521e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2014,-0.380344,6,-5,5,0,5.95625e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2015,-0.374875,6,-5,5,0,5.49664e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2016,-0.346262,6,-5,5,0,7.17101e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2017,-0.369615,6,-5,5,0,7.35939e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Main_RecrDev_2018,-0.375848,6,-5,5,0,8.97493e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Late_RecrDev_2019,-0.0481149,5,-5,5,0,-1.86944e-7,dev,NA,NA,NA,NA,NA
23.base.day2.update,Late_RecrDev_2020,-0.00425468,5,-5,5,0,3.32471e-8,dev,NA,NA,NA,NA,NA
23.base.day2.update,Late_RecrDev_2021,0.0436864,5,-5,5,0,1.4446e-8,dev,NA,NA,NA,NA,NA
23.base.day2.update,Late_RecrDev_2022,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2023,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2024,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2025,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2026,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2027,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2028,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2029,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2030,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2031,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2032,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2033,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,ForeRecr_2034,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.base.day2.update,LnQ_base_Triennial1(4),-0.367219,-1,-5,5,-2.17642,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Q_extraSD_Triennial1(4),0.102322,4,0.01,0.5,0.05,-3.76577e-8,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,LnQ_base_NWFSCcombo(6),0.365154,-1,-5,5,-0.840803,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_peak_Trawl_N(1),25.1292,1,10,60,30,2.05185e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_top_logit_Trawl_N(1),-15,-3,-16,16,-15,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_ascend_se_Trawl_N(1),4.30689,3,-5,10,3,-2.30609e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_descend_se_Trawl_N(1),6.7842,4,-5,10,5,1.99693e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_start_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_end_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_infl_Trawl_N(1),35.0027,3,5,70,23,-4.287e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_width_Trawl_N(1),2.27546,3,0.1,40,2,-1.54595e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_asymptote_logit_Trawl_N(1),10,3,-10,10,2.19722,-6.81587e-8,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_maleoffset_Trawl_N(1),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_peak_Trawl_S(2),19.6879,1,10,60,30,-6.92864e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_top_logit_Trawl_S(2),-0.675453,3,-7,7,0,1.69353e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_ascend_se_Trawl_S(2),4.07913,3,-5,10,3,1.26318e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_descend_se_Trawl_S(2),5.27124,4,-5,10,5,7.01524e-6,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_start_logit_Trawl_S(2),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_end_logit_Trawl_S(2),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_infl_Trawl_S(2),28.6583,3,5,70,23,1.36894e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_width_Trawl_S(2),2.06016,3,0.1,40,2,1.00446e-5,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_asymptote_logit_Trawl_S(2),10,3,-10,10,10,4.47719e-9,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_maleoffset_Trawl_S(2),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_peak_Non-trawl(3),44.995,2,10,60,30,3.91673e-6,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_top_logit_Non-trawl(3),-3.61343,3,-7,7,0,6.56164e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_ascend_se_Non-trawl(3),5.03435,3,-5,10,3,-2.76192e-6,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_descend_se_Non-trawl(3),4.63185,4,-5,10,5,4.4031e-6,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_start_logit_Non-trawl(3),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_end_logit_Non-trawl(3),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_infl_Non-trawl(3),25.4761,3,5,70,23,-2.17663e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_width_Non-trawl(3),2.97199,3,0.1,40,2,-1.7508e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_asymptote_logit_Non-trawl(3),1.51475,3,-10,10,2.19722,3.57761e-6,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Retain_L_maleoffset_Non-trawl(3),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_peak_Triennial1(4),26.7616,2,10,60,30,4.10965e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_top_logit_Triennial1(4),-7,-3,-16,16,-7,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_ascend_se_Triennial1(4),4.11092,3,-5,10,3,1.65368e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_descend_se_Triennial1(4),3.16342,4,-5,10,5,5.92548e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_start_logit_Triennial1(4),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_end_logit_Triennial1(4),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Peak_Triennial1(4),-1.96926,3,-15,15,-2.85457,6.20859e-8,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Ascend_Triennial1(4),-0.114894,3,-15,15,-0.150036,7.39711e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Descend_Triennial1(4),0,-3,-15,15,0,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Final_Triennial1(4),0,-3,-15,15,0,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Scale_Triennial1(4),1,-4,-15,15,1,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_peak_Triennial2(5),23.6802,2,10,60,30,5.12535e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_top_logit_Triennial2(5),-7,-3,-16,16,-7,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_ascend_se_Triennial2(5),4.37941,3,-5,10,3,-1.29192e-6,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_descend_se_Triennial2(5),4.09038,4,-5,10,5,-3.96287e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_start_logit_Triennial2(5),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,Size_DblN_end_logit_Triennial2(5),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Peak_Triennial2(5),-1.89563,3,-15,15,-2.85457,-6.70287e-8,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Ascend_Triennial2(5),-0.303549,3,-15,15,-0.150036,3.96211e-7,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Descend_Triennial2(5),0,-3,-15,15,0,NA,No_prior,NA,NA,NA,NA,NA
23.base.day2.update,SzSel_Male_Final_Triennial2(5),0,-3,-15,15,0,NA,No_prior,NA,NA,NA,NA,NA
