"year","month","fleet","sex","partition","InputN","F.999","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M.999","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
1980,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0,0,0,0.806451612903226,2.41935483870968,7.25806451612903,3.2258064516129,8.87096774193548,4.83870967741935,8.06451612903226,2.41935483870968,4.03225806451613,3.2258064516129,4.03225806451613,3.2258064516129,0,0,0.806451612903226,0.806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,3.2258064516129,5.64516129032258,3.2258064516129,10.4838709677419,4.83870967741935,4.03225806451613,1.61290322580645,5.64516129032258,0.806451612903226,1.61290322580645,0.806451612903226,2.41935483870968,0.806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0,1.28213154929074,1.28213154929074,6.41021054326244,2.56426309858147,7.69234209255317,8.97402643865267,3.84639464787221,2.56426309858147,3.84639464787221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1280789939717,6.41021054326244,6.41021054326244,11.5382895372341,19.2301844265961,3.84594744468097,2.56426309858147,5.12852619716294,1.28213154929074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0,1.25690513045329,0.377414315043533,1.25690513045329,2.44651793800447,5.53186192264811,10.1059357962684,14.162959274614,9.0532529433626,5.9385023940191,1.13909846328148,1.97781698653071,0.419810282555593,0.377414315043533,0,0.765292315685786,0.387156367152687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423959675120603,0.408985780212088,1.21054017874862,1.57298059888363,2.05845952898982,3.18655308155541,7.37365099639544,5.97241916802875,8.02474481235725,4.33160502112582,2.8217673525793,3.59662131200185,1.51976012902807,1.52679605555135,0.774312734305374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0.0872411271545214,0.227180354989553,0.823352600572379,2.58633021786931,4.64389126982858,8.4849411758766,9.64756015156857,10.3873952033579,7.32661378203645,2.33584068301787,2.02337565730625,1.09241795294912,0.317093202218495,0.240454806697897,0.0514779450559715,0.0487641506496698,0.0574735373489637,0,0.0487641506496698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581888009909347,0.14505125915853,0.350857853552714,1.18603334138356,2.60334928511503,3.33285508842762,6.72970523564571,10.4976509900511,9.94433145148872,7.30052769627045,4.28973058122324,1.83008617664656,0.770906945883153,0.296960634413606,0.0779216626429581,0.0982014906094299,0,0.0574735373489637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0,0.299192548559351,1.1902201416008,5.50037521094791,7.38764061750621,7.45336157833595,9.23806197798364,7.23642257538623,4.01584356962753,2.529674415148,1.66509895775436,1.11958664129361,0.262285521203119,0.570012032572656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170301368551623,0.205255976371945,0.586040767149723,2.82288374254892,6.73950031285949,8.3060020840504,7.79868791109059,8.59883352379921,6.53632271857415,5.1073090714765,2.51975486428008,0.974099895230648,0.979925663200702,0.0936531564483221,0,0.0936531564483221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0.0572431793766989,0.488585482344677,3.07651358306753,7.29519482062372,8.60564177768708,10.0264543668283,8.25062371388803,5.38063536436967,3.97382626164254,2.39441458547271,1.38526259121211,0.679326237441998,0.271863196344315,0.234706813439967,0.0400758129896899,0.0479750364981143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042366657649958,1.04945130429031,3.80801241079063,8.13048707059147,8.97237946752249,9.74459666222536,6.82129728437826,4.75320234590874,2.66858259504229,0.931228354398977,0.39171348405834,0.175801374828073,0.161944558346452,0,0.102592125654506,0.0380014810869471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0.029717535258061,0.128804698712717,0.966804737876696,3.81013831373574,8.26950284314982,10.6518614575972,9.88523518572254,8.16342703420549,4.68472394075076,3.12061684300315,1.27343801906987,0.633089737596174,0.510613294700729,0.202550126303832,0.080780013231912,0.0179396290137551,0.0168830055379129,0.0358735155086198,0.0332606694134666,0.0625819708680868,0,0,0,0,0.0168830055379129,0,0,0,0,0,0,0,0,0,0,0.112857723753947,0.156041465810105,1.53762834314376,5.48483484027557,8.3787887201539,10.5597629396322,8.28176886349981,5.50703541830604,4.15414965038684,1.82179114791862,0.685025078441372,0.40158583104671,0.188486697541128,0.0506145615003962,0.0495464529867731,0.0179396290137551,0.0174170597947245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0.0293580902776255,0.151626405034442,0.112419873758072,0.623153283575079,3.82036593404465,5.31322589456316,9.34918227982475,9.84915783258121,9.44672517671292,5.50464727656102,4.37906836636885,1.93873060710369,0.830387806035891,0.387641271098319,0.432438036401678,0.0874216310708738,0.101544327560111,0.201334017071558,0.0139996578455805,0.0442083196163077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161715573814253,0.549848999487196,3.64181011456824,7.95632063956129,10.1962551958417,8.4702584036196,6.8163997031238,4.59622622291585,3.03327168205702,1.06725324359287,0.310207168188583,0.249062311797683,0.119871735958643,0.1513535802159,0.0151979472446673,0.101389191878979,0.0142082885891715,0.0286198584156881,0.0496380684559196,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",3,0,"Enter Samps",0,0,0,0,0.0243965816229562,0.0744062958187144,0.579449773674172,1.02172796420106,7.20599551274818,7.24511454628514,10.4791586246214,8.37659434647648,7.46058247439616,5.36386783944121,2.93488910045382,2.03431358443771,0.80244283430729,0.5771040886092,0.169544950938394,0.0729639180458433,0.158333741885623,0.0266329956445291,0.087759217322112,0,0,0.023726385890107,0.0706546566620042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688334726053488,0.791625001010757,1.9147856324313,5.4789302481407,8.94779779874212,10.9466784261735,7.6709146634674,3.80180913510294,2.58136085137586,1.478087549854,0.588431853441597,0.294594733004583,0.427089515494379,0.0473653549454945,0.0487567395647793,0,0.0298674185291491,0,0,0,0,0.0934121726339705,0,0,0,0,0,0,0,0
