"year","month","fleet","sex","partition","InputN","U.999","U6","U8","U10","U12","U14","U16","U18","U20","U22","U24","U26","U28","U30","U32","U34","U36","U38","U40","U42","U44","U46","U48","U50","U52","U54","U56","U58","U60","U62","U64","U66","U68","U70","U72","U.999.1","U6.1","U8.1","U10.1","U12.1","U14.1","U16.1","U18.1","U20.1","U22.1","U24.1","U26.1","U28.1","U30.1","U32.1","U34.1","U36.1","U38.1","U40.1","U42.1","U44.1","U46.1","U48.1","U50.1","U52.1","U54.1","U56.1","U58.1","U60.1","U62.1","U64.1","U66.1","U68.1","U70.1","U72.1"
1980,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0,3.44827586206897,3.44827586206897,13.7931034482759,10.3448275862069,24.1379310344828,17.2413793103448,24.1379310344828,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,3.44827586206897,13.7931034482759,10.3448275862069,24.1379310344828,17.2413793103448,24.1379310344828,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0.267808247486593,0.135938355668985,1.48440809663054,2.70126626093965,5.88480693524555,10.9481070664697,9.69779708827146,15.4422097312489,13.2921234539837,13.6600934067637,11.0844974736777,8.09759921885494,4.54563654023,0.99916305886486,1.34711358634443,0,0.262060735061634,0.149370744257654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267808247486593,0.135938355668985,1.48440809663054,2.70126626093965,5.88480693524555,10.9481070664697,9.69779708827146,15.4422097312489,13.2921234539837,13.6600934067637,11.0844974736777,8.09759921885494,4.54563654023,0.99916305886486,1.34711358634443,0,0.262060735061634,0.149370744257654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0.319192823230805,2.0343735360132,9.59303206378729,15.3468934928482,30.7014783790272,28.8065987493328,6.94521164150649,3.59188068551291,2.25322863715502,0.408109991586082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319192823230805,2.0343735360132,9.59303206378729,15.3468934928482,30.7014783790272,28.8065987493328,6.94521164150649,3.59188068551291,2.25322863715502,0.408109991586082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0.288954674975269,5.98676401166242,12.1172870667309,26.3232396867169,32.3405395491051,19.5398708340196,3.17846801570091,0.224876161088974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288954674975269,5.98676401166242,12.1172870667309,26.3232396867169,32.3405395491051,19.5398708340196,3.17846801570091,0.224876161088974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0.555097538835058,4.42252206321942,12.4761413862504,30.6003077685098,26.041036113409,17.5373743984727,6.64824924474057,1.44998574452217,0.269285742040926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555097538835058,4.42252206321942,12.4761413862504,30.6003077685098,26.041036113409,17.5373743984727,6.64824924474057,1.44998574452217,0.269285742040926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0,2.75423853621754,6.61987782176351,26.043875771714,29.213757422593,25.1116334417268,5.8093203614685,2.6521410646119,0.35872184127433,0.508756892407748,0.418919953814977,0.203495393279608,0.101766105848532,0.203495393279608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75423853621754,6.61987782176351,26.043875771714,29.213757422593,25.1116334417268,5.8093203614685,2.6521410646119,0.35872184127433,0.508756892407748,0.418919953814977,0.203495393279608,0.101766105848532,0.203495393279608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",0,0,"Enter Samps",0,0.186575181809864,2.81685723316301,5.80356771533691,12.3226435417643,16.3019783519418,18.2917150707416,15.0394464329778,8.36271657069028,7.28851000474106,5.00675462114512,2.63799320171122,2.13094607670533,1.43801690700041,0.954640414329639,0.591367254539355,0.222878237990013,0.169021484477888,0.19594986123395,0.0710465538609123,0,0,0.0563347186833722,0,0,0,0.111040565156275,0,0,0,0,0,0,0,0,0,0.186575181809864,2.81685723316301,5.80356771533691,12.3226435417643,16.3019783519418,18.2917150707416,15.0394464329778,8.36271657069028,7.28851000474106,5.00675462114512,2.63799320171122,2.13094607670533,1.43801690700041,0.954640414329639,0.591367254539355,0.222878237990013,0.169021484477888,0.19594986123395,0.0710465538609123,0,0,0.0563347186833722,0,0,0,0.111040565156275,0,0,0,0,0,0,0,0
