"year","month","fleet","sex","partition","InputN","U6","U8","U10","U12","U14","U16","U18","U20","U22","U24","U26","U28","U30","U32","U34","U36","U38","U40","U42","U44","U46","U48","U50","U52","U54","U56","U58","U60","U62","U64","U66","U68","U70","U72","U6.1","U8.1","U10.1","U12.1","U14.1","U16.1","U18.1","U20.1","U22.1","U24.1","U26.1","U28.1","U30.1","U32.1","U34.1","U36.1","U38.1","U40.1","U42.1","U44.1","U46.1","U48.1","U50.1","U52.1","U54.1","U56.1","U58.1","U60.1","U62.1","U64.1","U66.1","U68.1","U70.1","U72.1"
2003,7,9,0,0,2024,0.143270724689712,0.301501432697261,1.00243172376855,1.54587026869432,2.76095324722111,2.70431082189875,4.61378128322645,8.50562778375172,9.05571598683873,9.75878427432437,8.99062542995847,6.77908633277454,5.48042876484542,5.28354036548215,4.74762125680117,4.77572277809796,4.27113764956164,4.12732768243206,2.80797019499186,3.12120514374176,1.98544273092503,1.53541895133203,1.75212151456904,1.02961353712623,0.914699974593692,0.614592583463196,0.483066359394341,0.507465082604053,0.217101003484245,0.0526769961951253,0.0585427556243336,0.0583809828923738,0.00698219099915293,0.00698219099915293,0.143270724689712,0.301501432697261,1.00243172376855,1.54587026869432,2.76095324722111,2.70431082189875,4.61378128322645,8.50562778375172,9.05571598683873,9.75878427432437,8.99062542995847,6.77908633277454,5.48042876484542,5.28354036548215,4.74762125680117,4.77572277809796,4.27113764956164,4.12732768243206,2.80797019499186,3.12120514374176,1.98544273092503,1.53541895133203,1.75212151456904,1.02961353712623,0.914699974593692,0.614592583463196,0.483066359394341,0.507465082604053,0.217101003484245,0.0526769961951253,0.0585427556243336,0.0583809828923738,0.00698219099915293,0.00698219099915293
2004,7,9,0,0,1478,0.280233390615144,1.25758361801564,2.2996317076661,2.60385792590995,3.257896495896,2.83427495044354,4.73303436343799,8.07107026549362,10.1101626653486,11.3296136444136,8.8733016104129,7.0038327739508,6.39245104081367,5.43057502013563,4.66799871990453,3.25033067313843,2.95963482592908,2.8179021180424,2.32174283861656,1.78662718003463,1.71462081425955,1.60369551206499,1.63689845624633,0.70845800270899,0.692818888614654,0.542130993445904,0.267115686337352,0.205787670382476,0.0611591253131358,0.0867245478795529,0.0677386904552641,0.0828145701924763,0.00845966851244222,0.0398215453680136,0.229227620155674,1.25758361801564,2.2996317076661,2.60385792590995,3.257896495896,2.83427495044354,4.73303436343799,8.07107026549362,10.1101626653486,11.3296136444136,8.8733016104129,7.0038327739508,6.39245104081367,5.43057502013563,4.66799871990453,3.25033067313843,2.95963482592908,2.8179021180424,2.32174283861656,1.78662718003463,1.71462081425955,1.60369551206499,1.63689845624633,0.70845800270899,0.692818888614654,0.542130993445904,0.267115686337352,0.205787670382476,0.0611591253131358,0.0867245478795529,0.0677386904552641,0.0828145701924763,0.00845966851244222,0.0398215453680136
