"year","month","fleet","sex","partition","InputN","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
1989,7,5,3,0,352,0.0440728008715321,0.0126576957684106,0.179783526538337,0.463673045239332,0.945661033544316,1.64199232447442,3.52448086854864,5.05652032516214,7.91418872387355,8.84553281314049,9.83709972209958,7.29399323595494,2.74446024329956,1.63339583696129,1.18208024252208,0.203455471932942,0.288013936423286,0.0514525061447503,0.0355395228254126,0.058073697813869,0,0.0355395228254126,0,0,0,0,0,0,0,0,0,0,0,0,0.0440728008715321,0.0714425000861229,0.267913325914649,0.661724107743065,1.68323650169733,3.64914573985575,3.49485143088851,7.77528592012283,8.9317189214063,8.13611716253967,6.38091668265339,4.13062805242467,1.76153722895385,0.465885376584622,0.383318010305039,0,0.0985435590659284,0.0139218851085765,0.058073697813869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,5,3,0,158,0.0344740099877735,0.219669819559666,1.02855962639557,1.65426800737927,3.53917020140012,4.05612736004814,4.91815609943916,6.19698377911135,6.25659933780322,7.27651496317375,5.69300537126494,3.12971483721102,1.99480085012093,1.3058561194555,0.889669143848671,0.206614573173764,0.450431498841729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344740099877735,0.219669819559666,1.15408888021939,1.80935005526806,3.75256738304781,5.29007763026879,6.18581542380466,6.81746496183508,6.23533356536994,6.81975982936385,5.0857834231519,4.03894135211045,2.00443929374177,0.768780622138587,0.783161791985558,0.0748381799660615,0,0.0748381799660615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
