"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1925,0,5362.17,5151.85,4948.88,4758.39,4579.66,4406.68,4244,4083.96,3930.49,3785.44,3654.48,3526.4,3387.98,3258.05,3140.95,3030.8,2922.74,2818.88,2716.57,2618.29,2525.07,2435.2,2346.98,2260.33,2176.13,2138.3,2054.45,1973.89,1896.49,1822.12,1750.67,1682.02,1616.06,1552.69,1491.8,1433.3,1377.09,1323.09,1271.21,1221.36,1173.46,1127.45,1083.24,1040.76,999.946,960.735,923.062,886.866,852.089,818.677,786.575,755.732,726.099,697.628,670.273,643.992,618.741,594.48,571.17,548.775,527.258,506.585,486.722,467.639,449.303,431.687,414.761,398.499,382.875,367.863,353.44,339.582,326.268,313.476,301.185,289.376,278.03,267.129,256.655,246.592,236.924,227.635,218.709,210.134,201.895,193.979,186.373,179.066,172.045,165.299,158.818,152.591,146.608,140.859,135.336,130.03,124.932,120.033,115.327,2825.91
1926,0,5365.25,5151.92,4949.84,4754.83,4571.82,4400.09,4233.9,4077.59,3923.83,3776.37,3637.02,3511.18,3388.13,3255.13,3130.3,3017.79,2911.95,2808.13,2708.34,2610.05,2515.62,2426.06,2339.71,2254.95,2171.69,2090.79,2054.45,1973.89,1896.49,1822.12,1750.67,1682.02,1616.06,1552.68,1491.8,1433.3,1377.09,1323.09,1271.2,1221.35,1173.46,1127.44,1083.23,1040.75,999.942,960.73,923.057,886.861,852.085,818.672,786.57,755.728,726.094,697.623,670.269,643.987,618.736,594.476,571.166,548.771,527.254,506.581,486.719,467.635,449.3,431.684,414.758,398.496,382.872,367.861,353.438,339.58,326.266,313.474,301.183,289.374,278.029,267.128,256.654,246.591,236.923,227.634,218.709,210.133,201.894,193.978,186.373,179.065,172.044,165.299,158.818,152.59,146.607,140.859,135.336,130.03,124.931,120.033,115.326,2825.9
1927,0,5371.71,5154.87,4949.91,4755.76,4568.39,4392.55,4227.56,4067.88,3917.7,3769.97,3628.3,3494.4,3373.51,3255.28,3127.5,3007.56,2899.46,2797.77,2698.02,2602.15,2507.7,2416.98,2330.93,2247.96,2166.52,2086.53,2008.81,1973.89,1896.48,1822.12,1750.66,1682.01,1616.05,1552.68,1491.79,1433.29,1377.09,1323.08,1271.2,1221.35,1173.46,1127.44,1083.23,1040.75,999.937,960.726,923.052,886.856,852.08,818.668,786.566,755.723,726.09,697.619,670.264,643.983,618.732,594.472,571.162,548.767,527.251,506.578,486.715,467.632,449.297,431.681,414.756,398.494,382.87,367.858,353.435,339.578,326.264,313.472,301.181,289.373,278.027,267.126,256.653,246.59,236.922,227.633,218.708,210.133,201.894,193.978,186.372,179.065,172.044,165.298,158.817,152.59,146.607,140.859,135.336,130.029,124.931,120.033,115.326,2825.9
1928,0,5381.98,5161.08,4952.75,4755.82,4569.28,4389.26,4220.32,4061.79,3908.38,3764.09,3622.15,3486.03,3357.39,3241.23,3127.64,3004.86,2889.63,2785.76,2688.07,2592.23,2500.11,2409.37,2322.2,2239.52,2159.81,2081.57,2004.71,1930.03,1896.48,1822.11,1750.66,1682.01,1616.05,1552.68,1491.79,1433.29,1377.08,1323.08,1271.2,1221.35,1173.45,1127.43,1083.22,1040.74,999.932,960.721,923.048,886.852,852.075,818.663,786.561,755.718,726.085,697.614,670.26,643.978,618.728,594.467,571.158,548.763,527.247,506.574,486.712,467.629,449.294,431.678,414.753,398.491,382.867,367.856,353.433,339.576,326.262,313.47,301.18,289.371,278.026,267.125,256.652,246.589,236.921,227.632,218.707,210.132,201.893,193.977,186.371,179.064,172.043,165.298,158.817,152.59,146.607,140.858,135.336,130.029,124.931,120.032,115.326,2825.9
1929,0,5396.46,5170.95,4958.72,4758.55,4569.34,4390.11,4217.15,4054.84,3902.53,3755.13,3616.49,3480.12,3349.34,3225.74,3114.14,3005,2887.04,2776.32,2676.53,2582.66,2490.58,2402.07,2314.89,2231.14,2151.7,2075.12,1999.94,1926.1,1854.34,1822.11,1750.65,1682,1616.04,1552.67,1491.78,1433.28,1377.07,1323.07,1271.19,1221.34,1173.44,1127.42,1083.21,1040.73,999.923,960.711,923.038,886.842,852.066,818.654,786.552,755.71,726.077,697.606,670.252,643.971,618.721,594.46,571.152,548.757,527.241,506.568,486.707,467.624,449.289,431.673,414.748,398.487,382.863,367.852,353.43,339.573,326.259,313.468,301.177,289.369,278.024,267.123,256.65,246.587,236.919,227.63,218.705,210.131,201.892,193.976,186.371,179.063,172.043,165.297,158.816,152.589,146.606,140.858,135.335,130.029,124.931,120.032,115.326,2825.9
1930,0,5415.58,5184.86,4968.19,4764.28,4571.96,4390.17,4217.98,4051.8,3895.84,3749.51,3607.89,3474.69,3343.66,3218.01,3099.25,2992.02,2887.16,2773.83,2667.45,2571.57,2481.38,2392.91,2307.87,2224.11,2143.64,2067.31,1993.73,1921.5,1850.55,1781.61,1750.64,1681.99,1616.03,1552.65,1491.76,1433.26,1377.06,1323.05,1271.17,1221.32,1173.42,1127.41,1083.19,1040.72,999.905,960.694,923.021,886.826,852.05,818.639,786.538,755.696,726.063,697.593,670.24,643.959,618.709,594.45,571.142,548.748,527.232,506.56,486.699,467.616,449.282,431.667,414.742,398.481,382.858,367.848,353.425,339.569,326.255,313.464,301.174,289.366,278.021,267.121,256.648,246.585,236.917,227.629,218.704,210.129,201.89,193.975,186.369,179.062,172.042,165.296,158.815,152.588,146.606,140.857,135.335,130.028,124.93,120.032,115.325,2825.89
1931,0,5439.75,5203.24,4981.56,4773.39,4577.47,4392.69,4218.03,4052.59,3892.92,3743.08,3602.49,3466.42,3338.44,3212.55,3091.82,2977.73,2874.7,2773.95,2665.06,2562.85,2470.73,2384.08,2299.07,2217.37,2136.89,2059.57,1986.24,1915.54,1846.14,1777.97,1711.73,1681.97,1616.01,1552.64,1491.75,1433.25,1377.04,1323.04,1271.15,1221.3,1173.41,1127.39,1083.18,1040.7,999.891,960.681,923.008,886.813,852.038,818.626,786.526,755.684,726.052,697.582,670.229,643.949,618.7,594.441,571.133,548.739,527.224,506.553,486.692,467.61,449.276,431.661,414.737,398.476,382.853,367.843,353.421,339.565,326.252,313.461,301.171,289.363,278.018,267.118,256.645,246.583,236.915,227.627,218.702,210.128,201.889,193.974,186.368,179.061,172.041,165.295,158.815,152.588,146.605,140.857,135.334,130.028,124.93,120.031,115.325,2825.89
1932,0,5469.3,5226.45,4999.21,4786.23,4586.22,4397.99,4220.45,4052.64,3893.68,3740.28,3596.31,3461.23,3330.5,3207.54,3086.58,2970.59,2860.96,2761.98,2665.18,2560.56,2462.35,2373.84,2290.59,2208.91,2130.41,2053.09,1978.8,1908.34,1840.42,1773.74,1708.24,1644.6,1616.01,1552.63,1491.74,1433.24,1377.03,1323.03,1271.14,1221.29,1173.4,1127.38,1083.17,1040.69,999.882,960.671,922.998,886.803,852.028,818.617,786.516,755.675,726.043,697.574,670.221,643.941,618.692,594.433,571.126,548.733,527.217,506.546,486.686,467.604,449.27,431.656,414.732,398.472,382.849,367.839,353.417,339.561,326.248,313.458,301.168,289.361,278.016,267.116,256.643,246.581,236.914,227.625,218.701,210.126,201.888,193.972,186.367,179.06,172.04,165.295,158.814,152.587,146.604,140.856,135.334,130.027,124.929,120.031,115.325,2825.89
1933,0,5504.49,5254.84,5021.52,4803.19,4598.56,4406.39,4225.54,4054.97,3893.73,3741.01,3593.62,3455.3,3325.51,3199.9,3081.77,2965.55,2854.11,2748.78,2653.68,2560.67,2460.15,2365.8,2280.76,2200.77,2122.3,2046.88,1972.58,1901.21,1833.51,1768.25,1704.18,1641.26,1580.11,1552.64,1491.75,1433.24,1377.04,1323.03,1271.15,1221.3,1173.4,1127.38,1083.17,1040.69,999.881,960.67,922.997,886.802,852.027,818.615,786.514,755.673,726.041,697.571,670.218,643.938,618.689,594.43,571.123,548.729,527.214,506.543,486.683,467.601,449.267,431.653,414.729,398.469,382.846,367.836,353.415,339.559,326.246,313.455,301.166,289.359,278.014,267.114,256.642,246.58,236.912,227.624,218.7,210.125,201.887,193.972,186.367,179.06,172.039,165.294,158.813,152.587,146.604,140.856,135.333,130.027,124.929,120.031,115.324,2825.88
1934,0,5545.44,5288.66,5048.8,4824.62,4614.86,4418.25,4233.61,4059.85,3895.97,3741.06,3594.32,3452.71,3319.81,3195.12,3074.43,2960.93,2849.27,2742.2,2641,2549.62,2460.26,2363.68,2273.03,2191.33,2114.47,2039.08,1966.61,1895.23,1826.65,1761.61,1698.91,1637.35,1576.89,1518.14,1491.75,1433.24,1377.04,1323.03,1271.15,1221.3,1173.4,1127.38,1083.17,1040.69,999.879,960.668,922.994,886.799,852.023,818.612,786.511,755.669,726.037,697.567,670.214,643.934,618.685,594.426,571.119,548.725,527.21,506.539,486.679,467.597,449.264,431.649,414.726,398.466,382.843,367.833,353.412,339.556,326.244,313.453,301.164,289.356,278.012,267.112,256.64,246.578,236.911,227.623,218.698,210.124,201.886,193.971,186.366,179.059,172.038,165.293,158.813,152.586,146.603,140.855,135.333,130.027,124.929,120.03,115.324,2825.88
1935,0,5592.01,5328,5081.28,4850.83,4635.44,4433.9,4245,4067.61,3900.66,3743.19,3594.35,3453.36,3317.3,3189.61,3069.79,2953.83,2844.77,2737.48,2634.6,2537.37,2449.57,2363.72,2270.92,2183.83,2105.32,2031.48,1959.04,1889.42,1820.84,1754.96,1692.47,1632.22,1573.08,1515,1458.55,1433.19,1376.98,1322.98,1271.1,1221.25,1173.35,1127.34,1083.13,1040.65,999.839,960.629,922.957,886.762,851.988,818.578,786.478,755.637,726.006,697.538,670.186,643.907,618.659,594.401,571.095,548.703,527.189,506.519,486.659,467.579,449.246,431.633,414.71,398.451,382.83,367.821,353.4,339.545,326.233,313.443,301.155,289.348,278.004,267.105,256.633,246.572,236.905,227.617,218.694,210.12,201.882,193.967,186.362,179.056,172.036,165.291,158.81,152.584,146.601,140.854,135.331,130.025,124.927,120.029,115.323,2825.86
1936,0,5643.78,5372.74,5119.08,4882.04,4660.62,4453.68,4260.04,4078.55,3908.1,3747.69,3596.4,3453.39,3317.92,3187.18,3064.48,2949.35,2837.93,2733.14,2630.05,2531.2,2437.77,2353.42,2270.93,2181.77,2098.09,2022.67,1951.72,1882.13,1815.24,1749.35,1686.05,1626.01,1568.13,1511.31,1455.51,1401.28,1376.91,1322.91,1271.03,1221.18,1173.29,1127.28,1083.07,1040.59,999.785,960.577,922.907,886.714,851.941,818.533,786.434,755.595,725.966,697.499,670.149,643.871,618.625,594.368,571.064,548.673,527.16,506.492,486.634,467.555,449.224,431.612,414.69,398.432,382.812,367.804,353.385,339.531,326.22,313.431,301.143,289.337,277.994,267.096,256.625,246.564,236.898,227.611,218.687,210.114,201.877,193.962,186.358,179.052,172.032,165.287,158.807,152.581,146.599,140.851,135.329,130.023,124.925,120.028,115.322,2825.84
1937,0,5699.9,5422.48,5162.07,4918.36,4690.62,4477.88,4279.05,4093,3918.62,3754.86,3600.73,3455.37,3317.96,3187.8,3062.18,2944.29,2833.67,2726.61,2625.92,2526.88,2431.9,2342.13,2261.08,2181.83,2096.17,2015.76,1943.3,1875.14,1808.27,1744,1680.7,1619.88,1562.2,1506.59,1452,1398.38,1346.28,1322.87,1270.99,1221.15,1173.25,1127.24,1083.03,1040.56,999.751,960.544,922.875,886.683,851.911,818.503,786.406,755.568,725.939,697.473,670.124,643.848,618.602,594.347,571.043,548.653,527.142,506.474,486.617,467.539,449.208,431.597,414.677,398.42,382.8,367.793,353.374,339.521,326.211,313.422,301.135,289.33,277.987,267.09,256.619,246.559,236.893,227.606,218.683,210.11,201.873,193.959,186.355,179.049,172.029,165.285,158.805,152.579,146.597,140.85,135.328,130.022,124.924,120.026,115.321,2825.83
1938,0,5758.92,5476.4,5209.87,4959.66,4725.51,4506.69,4302.29,4111.26,3932.5,3764.95,3607.61,3459.52,3319.85,3187.82,3062.75,2942.05,2828.77,2722.48,2619.61,2522.87,2427.7,2336.44,2250.2,2172.32,2096.17,2013.87,1936.63,1867.01,1801.52,1737.27,1675.53,1614.71,1556.28,1500.86,1447.43,1394.98,1343.47,1293.42,1270.92,1221.08,1173.19,1127.18,1082.97,1040.5,999.695,960.49,922.822,886.632,851.862,818.456,786.361,755.524,725.898,697.433,670.086,643.811,618.567,594.313,571.011,548.622,527.112,506.446,486.591,467.514,449.185,431.575,414.656,398.4,382.782,367.776,353.358,339.506,326.197,313.409,301.123,289.319,277.977,267.08,256.61,246.551,236.885,227.599,218.677,210.104,201.867,193.954,186.35,179.045,172.026,165.282,158.802,152.576,146.594,140.847,135.325,130.02,124.922,120.025,115.319,2825.81
1939,0,5818.7,5533.1,5261.67,5005.58,4765.19,4540.21,4329.98,4133.59,3950.05,3778.29,3617.31,3466.12,3323.83,3189.63,3062.77,2942.59,2826.61,2717.77,2615.64,2516.8,2423.85,2332.41,2244.73,2161.86,2087.04,2013.88,1934.81,1860.59,1793.7,1730.78,1669.06,1609.74,1551.3,1495.17,1441.92,1390.59,1340.2,1290.71,1242.62,1221.02,1173.13,1127.12,1082.91,1040.44,999.64,960.436,922.77,886.582,851.814,818.409,786.315,755.481,725.855,697.393,670.047,643.773,618.531,594.279,570.978,548.591,527.083,506.418,486.564,467.488,449.161,431.552,414.634,398.38,382.763,367.758,353.341,339.49,326.182,313.396,301.111,289.307,277.966,267.07,256.601,246.542,236.877,227.592,218.67,210.098,201.862,193.948,186.345,179.04,172.021,165.278,158.798,152.573,146.592,140.845,135.323,130.018,124.92,120.023,115.317,2825.78
1940,0,5876.29,5590.54,5316.15,5055.36,4809.31,4578.34,4362.19,4160.19,3971.5,3795.15,3630.12,3475.44,3330.18,3193.46,3064.51,2942.61,2827.14,2715.7,2611.12,2512.99,2418.02,2328.71,2240.86,2156.61,2077,2005.12,1934.82,1858.85,1787.55,1723.28,1662.84,1603.54,1546.54,1490.4,1436.47,1385.31,1336,1287.59,1240.04,1193.84,1173.08,1127.07,1082.87,1040.4,999.595,960.393,922.728,886.541,851.774,818.371,786.278,755.444,725.82,697.359,670.014,643.742,618.5,594.249,570.95,548.564,527.057,506.393,486.54,467.465,449.139,431.532,414.615,398.361,382.745,367.741,353.326,339.476,326.168,313.383,301.098,289.296,277.956,267.06,256.592,246.533,236.869,227.584,218.663,210.092,201.856,193.943,186.34,179.036,172.017,165.274,158.795,152.57,146.589,140.842,135.321,130.016,124.918,120.021,115.316,2825.76
1941,0,5927.86,5645.88,5371.34,5107.7,4857.13,4620.73,4398.82,4191.14,3997.06,3815.77,3646.33,3487.77,3339.16,3199.58,3068.23,2944.33,2827.21,2716.26,2609.19,2508.71,2414.42,2323.18,2237.37,2152.96,2072.02,1995.53,1926.46,1858.92,1785.93,1717.42,1655.68,1597.6,1540.62,1485.86,1431.92,1380.11,1330.96,1283.58,1237.06,1191.38,1146.99,1127.05,1082.84,1040.38,999.573,960.371,922.707,886.521,851.754,818.351,786.259,755.426,725.802,697.341,669.997,643.725,618.484,594.233,570.934,548.549,527.042,506.379,486.526,467.453,449.127,431.52,414.603,398.35,382.735,367.732,353.317,339.467,326.16,313.375,301.091,289.289,277.949,267.054,256.586,246.528,236.865,227.58,218.659,210.088,201.852,193.94,186.337,179.033,172.015,165.272,158.793,152.568,146.587,140.84,135.319,130.014,124.917,120.02,115.315,2825.75
1942,0,5968.74,5695.43,5424.5,5160.72,4907.42,4666.68,4439.55,4226.34,4026.79,3840.32,3666.14,3503.34,3350.99,3208.2,3074.1,2947.88,2828.84,2716.31,2609.71,2506.83,2410.29,2319.7,2232.03,2149.58,2068.48,1990.71,1917.22,1850.86,1785.97,1715.84,1650.02,1590.69,1534.89,1480.15,1427.54,1375.71,1325.93,1278.71,1233.18,1188.5,1144.61,1101.96,1082.8,1040.33,999.528,960.328,922.665,886.48,851.715,818.313,786.222,755.391,725.768,697.309,669.965,643.695,618.456,594.206,570.908,548.524,527.019,506.357,486.505,467.432,449.107,431.502,414.586,398.334,382.719,367.717,353.303,339.454,326.148,313.364,301.081,289.279,277.94,267.045,256.578,246.521,236.858,227.573,218.653,210.082,201.847,193.935,186.333,179.029,172.011,165.268,158.79,152.565,146.584,140.838,135.317,130.012,124.915,120.018,115.313,2825.73
1943,0,5993.7,5734.7,5472.1,5211.8,4958.36,4714.99,4483.69,4265.46,4060.61,3868.88,3689.72,3522.36,3365.94,3219.57,3082.37,2953.52,2832.25,2717.87,2609.75,2507.33,2408.48,2315.72,2228.68,2144.45,2065.23,1987.31,1912.58,1841.97,1778.21,1715.86,1648.48,1585.24,1528.24,1474.63,1422.03,1371.48,1321.69,1273.86,1228.49,1184.76,1141.82,1099.66,1058.68,1040.27,999.473,960.274,922.613,886.43,851.666,818.267,786.178,755.348,725.728,697.27,669.928,643.66,618.422,594.174,570.878,548.496,526.991,506.331,486.481,467.409,449.086,431.481,414.567,398.316,382.702,367.701,353.288,339.44,326.135,313.351,301.069,289.268,277.93,267.036,256.569,246.513,236.85,227.567,218.647,210.076,201.842,193.93,186.329,179.025,172.007,165.265,158.786,152.562,146.582,140.835,135.315,130.01,124.913,120.017,115.312,2825.71
1944,0,5997.38,5758.68,5509.83,5257.52,5007.42,4763.91,4530.08,4307.84,4098.16,3901.33,3717.12,3544.97,3384.16,3233.86,3093.22,2961.39,2837.58,2721.06,2611.16,2507.27,2408.85,2313.88,2224.75,2141.12,2060.18,1984.06,1909.19,1837.4,1769.55,1708.28,1648.38,1583.64,1522.87,1468.11,1416.6,1366.07,1317.5,1269.66,1223.71,1180.13,1138.11,1096.86,1056.36,1017,999.31,960.117,922.462,886.285,851.528,818.135,786.052,755.229,725.615,697.163,669.827,643.565,618.332,594.09,570.799,548.422,526.922,506.266,486.421,467.353,449.034,431.433,414.522,398.274,382.664,367.665,353.255,339.409,326.107,313.325,301.045,289.246,277.909,267.017,256.552,246.497,236.836,227.553,218.634,210.065,201.831,193.921,186.32,179.017,172,165.258,158.78,152.556,146.576,140.831,135.31,130.006,124.91,120.013,115.309,2825.67
1945,0,5975.08,5762.21,5532.87,5293.76,5051.34,4811.04,4577.07,4352.39,4138.85,3937.38,3748.26,3571.26,3405.85,3251.34,3106.93,2971.79,2845.13,2726.17,2614.22,2508.62,2408.81,2314.25,2223.01,2137.37,2057.02,1979.26,1906.13,1834.2,1765.22,1700.04,1641.18,1583.63,1521.43,1463.05,1410.44,1360.95,1312.4,1265.75,1219.79,1175.64,1133.77,1093.4,1053.78,1014.86,977.048,960.057,922.405,886.23,851.475,818.084,786.003,755.181,725.569,697.12,669.786,643.525,618.295,594.054,570.765,548.389,526.891,506.236,486.392,467.326,449.008,431.408,414.499,398.252,382.643,367.645,353.236,339.392,326.09,313.31,301.03,289.232,277.896,267.005,256.54,246.486,236.826,227.544,218.626,210.057,201.824,193.914,186.313,179.011,171.994,165.253,158.775,152.552,146.572,140.827,135.307,130.003,124.907,120.01,115.306,2825.63
1946,0,5923.36,5740.79,5536.26,5315.89,5086.16,4853.23,4622.34,4397.54,4181.66,3976.48,3782.9,3601.18,3431.11,3272.18,3123.71,2984.96,2855.12,2733.42,2619.12,2511.56,2410.1,2314.2,2223.36,2135.7,2053.42,1976.23,1901.52,1831.26,1762.16,1695.89,1633.26,1576.72,1521.42,1461.67,1405.59,1355.04,1307.5,1260.86,1216.03,1171.88,1129.47,1089.24,1050.46,1012.39,975.007,938.678,922.356,886.183,851.429,818.04,785.961,755.141,725.53,697.082,669.749,643.49,618.261,594.021,570.733,548.359,526.862,506.209,486.365,467.301,448.984,431.385,414.476,398.231,382.623,367.626,353.218,339.374,326.073,313.294,301.016,289.218,277.883,266.993,256.529,246.475,236.815,227.534,218.617,210.049,201.816,193.906,186.306,179.004,171.988,165.247,158.77,152.547,146.568,140.823,135.303,129.999,124.903,120.007,115.303,2825.59
1947,0,5840.85,5691.1,5515.68,5319.16,5107.43,4886.7,4662.9,4441.05,4225.05,4017.63,3820.48,3634.48,3459.88,3296.47,3143.77,3001.12,2867.8,2743.05,2626.12,2516.31,2412.96,2315.49,2223.35,2136.07,2051.84,1972.8,1898.63,1826.86,1759.36,1692.97,1629.3,1569.13,1514.81,1461.68,1404.28,1350.4,1301.83,1256.16,1211.35,1168.28,1125.87,1085.12,1046.47,1009.22,972.645,936.726,901.825,886.144,851.391,818.003,785.925,755.106,725.497,697.049,669.718,643.46,618.232,593.993,570.706,548.333,526.837,506.185,486.342,467.278,448.962,431.364,414.457,398.212,382.605,367.609,353.202,339.359,326.059,313.28,301.002,289.206,277.872,266.982,256.518,246.465,236.806,227.525,218.608,210.041,201.809,193.9,186.3,178.999,171.983,165.242,158.766,152.543,146.564,140.819,135.299,129.996,124.901,120.005,115.301,2825.55
1948,0,5728.55,5611.83,5467.94,5299.38,5110.57,4907.13,4695.04,4480,4266.85,4059.31,3860.01,3670.58,3491.87,3324.1,3167.1,3020.37,2883.32,2755.22,2635.36,2523.02,2417.51,2318.22,2224.57,2136.05,2052.2,1971.28,1895.34,1824.09,1755.13,1690.28,1626.49,1565.32,1507.52,1455.33,1404.29,1349.14,1297.37,1250.72,1206.83,1163.79,1122.41,1081.66,1042.52,1005.39,969.594,934.459,899.952,866.421,851.356,817.969,785.892,755.074,725.466,697.019,669.689,643.432,618.204,593.967,570.681,548.308,526.813,506.162,486.32,467.257,448.942,431.345,414.438,398.194,382.587,367.593,353.186,339.344,326.044,313.266,300.989,289.193,277.86,266.971,256.508,246.455,236.797,227.517,218.6,210.033,201.802,193.893,186.294,178.993,171.977,165.237,158.761,152.538,146.56,140.815,135.296,129.993,124.897,120.002,115.298,2825.52
1949,0,5589.75,5503.93,5391.76,5253.48,5091.51,4910.07,4714.59,4510.79,4304.15,4099.32,3899.89,3708.38,3526.36,3354.63,3193.43,3042.57,2901.59,2769.9,2646.83,2531.67,2423.74,2322.38,2226.99,2137.03,2051.99,1971.43,1893.7,1820.74,1752.29,1686.05,1623.76,1562.48,1503.72,1448.19,1398.05,1349.03,1296.05,1246.32,1201.5,1159.35,1118,1078.26,1039.11,1001.51,965.839,931.456,897.705,864.557,832.347,817.877,785.804,754.991,725.386,696.944,669.618,643.364,618.14,593.906,570.622,548.253,526.761,506.112,486.273,467.212,448.899,431.304,414.4,398.158,382.553,367.56,353.155,339.315,326.017,313.241,300.965,289.17,277.838,266.95,256.489,246.437,236.78,227.501,218.585,210.019,201.789,193.881,186.282,178.982,171.967,165.228,158.752,152.53,146.552,140.808,135.289,129.987,124.892,119.997,115.293,2825.43
1950,0,5429.57,5370.57,5288.09,5180.28,5047.4,4891.76,4717.42,4529.56,4333.73,4135.16,3938.34,3746.7,3562.67,3387.77,3222.76,3067.86,2922.91,2787.45,2660.93,2542.69,2432.06,2328.37,2230.99,2139.35,2052.92,1971.23,1893.85,1819.17,1749.09,1683.34,1619.7,1559.86,1500.99,1444.55,1391.21,1343.05,1295.95,1245.06,1197.29,1154.24,1113.74,1074.02,1035.84,998.24,962.117,927.855,894.826,862.405,830.562,799.621,785.721,754.912,725.311,696.873,669.55,643.299,618.078,593.847,570.567,548.2,526.71,506.064,486.227,467.169,448.858,431.265,414.363,398.123,382.52,367.529,353.125,339.286,325.99,313.215,300.941,289.148,277.817,266.93,256.47,246.42,236.763,227.485,218.57,210.005,201.776,193.868,186.271,178.971,171.957,165.218,158.743,152.522,146.544,140.801,135.283,129.981,124.886,119.991,115.288,2825.35
1951,0,5240.21,5216.67,5159.97,5080.71,4977.12,4849.44,4699.89,4532.36,4351.86,4163.68,3972.89,3783.77,3599.63,3422.81,3254.75,3096.21,2947.38,2808.11,2677.97,2556.41,2442.81,2336.52,2236.89,2143.34,2055.3,1972.27,1893.78,1819.44,1747.7,1680.37,1617.2,1556.07,1498.57,1442.02,1387.8,1336.55,1290.28,1245.04,1196.15,1150.26,1108.9,1069.99,1031.83,995.155,959.029,924.326,891.412,859.681,828.534,797.943,768.218,754.865,725.267,696.83,669.508,643.259,618.04,593.811,570.532,548.166,526.678,506.033,486.198,467.141,448.831,431.24,414.338,398.099,382.497,367.507,353.104,339.267,325.971,313.197,300.924,289.132,277.802,266.916,256.456,246.407,236.751,227.474,218.56,209.995,201.766,193.859,186.263,178.963,171.95,165.211,158.737,152.516,146.539,140.796,135.278,129.976,124.882,119.987,115.285,2825.3
1952,0,5043.89,5034.73,5012.11,4957.6,4881.43,4781.88,4659.18,4515.47,4354.49,4181.03,4000.21,3816.88,3635.15,3458.21,3288.31,3126.84,2974.5,2831.51,2697.7,2572.66,2455.88,2346.74,2244.62,2148.92,2059.04,1974.46,1894.7,1819.3,1747.88,1678.96,1614.28,1553.59,1494.87,1439.64,1385.31,1333.22,1283.99,1239.54,1196.08,1149.11,1105.03,1065.3,1027.92,991.266,956.033,921.329,887.992,856.373,825.891,795.97,766.583,738.027,725.201,696.767,669.449,643.203,617.986,593.759,570.483,548.12,526.634,505.991,486.157,467.102,448.794,431.205,414.305,398.067,382.467,367.478,353.077,339.241,325.947,313.174,300.902,289.111,277.782,266.897,256.439,246.39,236.735,227.459,218.546,209.982,201.754,193.848,186.252,178.953,171.941,165.203,158.729,152.508,146.532,140.789,135.272,129.97,124.876,119.982,115.28,2825.23
1953,0,4846.63,4846.11,4837.3,4815.52,4763.13,4689.92,4594.25,4476.33,4338.22,4183.51,4016.83,3843.07,3666.9,3492.27,3322.26,3159,3003.85,2857.49,2720.11,2591.55,2471.42,2359.23,2254.38,2156.28,2064.34,1978,1896.75,1820.12,1747.7,1679.09,1612.88,1550.75,1492.45,1436.04,1382.99,1330.8,1280.76,1233.47,1190.77,1149.02,1103.91,1061.56,1023.39,987.493,952.278,918.433,885.096,853.072,822.698,793.417,764.674,736.444,709.013,696.693,669.378,643.136,617.923,593.699,570.425,548.065,526.582,505.941,486.11,467.057,448.752,431.164,414.266,398.031,382.432,367.445,353.046,339.211,325.919,313.147,300.877,289.087,277.759,266.875,256.418,246.371,236.717,227.442,218.53,209.967,201.74,193.835,186.239,178.941,171.93,165.192,158.719,152.499,146.523,140.781,135.264,129.963,124.87,119.976,115.274,2825.14
1954,0,4653.67,4656.59,4656.09,4647.61,4626.69,4576.34,4506,4414.07,4300.77,4168.06,4019.41,3859.26,3692.3,3523.02,3355.24,3191.88,3035.02,2885.95,2745.32,2613.33,2489.81,2374.4,2266.61,2165.87,2071.62,1983.29,1900.34,1822.28,1748.66,1679.08,1613.16,1549.55,1489.86,1433.86,1379.66,1328.69,1278.55,1230.48,1185.04,1144.02,1103.91,1060.57,1019.88,983.213,948.724,914.892,882.377,850.349,819.582,790.401,762.27,734.656,707.535,681.181,669.345,643.103,617.891,593.668,570.396,548.036,526.554,505.914,486.084,467.032,448.728,431.141,414.244,398.009,382.412,367.425,353.027,339.193,325.901,313.131,300.861,289.072,277.745,266.862,256.405,246.359,236.706,227.431,218.519,209.957,201.73,193.826,186.231,178.934,171.922,165.186,158.713,152.494,146.518,140.776,135.26,129.959,124.866,119.973,115.271,2825.09
