"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1948,6.21344,19.6306,71.9649,103.613,127.504,153.214,180.405,208.788,238.125,268.234,298.984,330.278,362.043,394.222,426.76,459.605,492.698,525.978,559.373,592.809,626.201,659.465,692.511,725.247,757.582,789.425,820.176,850.629,880.817,909.733,938.289,964.937,990.472,1015.41,1041.51,1065.97,1084.56,1102.73,1122.22,1141.39,1158.62,1174.72,1188.63,1201.36,1213.5,1224.42,1233.3,1240.15,1245.34,1273.67,1274.14,1273.46,1271.68,1268.85,1265,1260.18,1254.43,1247.79,1240.3,1232.01,1222.97,1213.2,1202.76,1191.68,1180.01,1167.78,1155.03,1141.8,1128.13,1114.04,1099.58,1084.79,1069.68,1054.29,1038.66,1022.81,1006.77,990.566,974.224,957.77,941.226,924.614,907.956,891.271,874.578,857.895,841.238,824.624,808.066,791.579,775.175,758.866,742.664,726.578,710.618,694.793,679.111,663.58,648.208,633,16913.3
1949,6.06266,19.2526,70.9609,102.715,127.03,153.309,181.162,210.231,240.218,270.893,302.091,333.699,365.642,397.867,430.335,463.01,495.851,528.812,561.842,594.878,627.851,660.686,693.303,725.617,757.543,788.995,819.886,849.604,878.983,908.059,935.803,963.16,988.549,1012.79,1036.43,1061.25,1084.4,1101.59,1118.37,1136.51,1154.35,1170.24,1185.01,1197.59,1209.02,1219.87,1229.53,1237.17,1242.8,1246.8,1273.99,1273.32,1271.54,1268.71,1264.86,1260.04,1254.29,1247.66,1240.17,1231.89,1222.85,1213.08,1202.64,1191.57,1179.9,1167.67,1154.92,1141.7,1128.03,1113.94,1099.49,1084.69,1069.59,1054.21,1038.58,1022.73,1006.69,990.49,974.152,957.7,941.159,924.55,907.894,891.212,874.521,857.841,841.187,824.575,808.019,791.534,775.133,758.826,742.626,726.542,710.584,694.76,679.08,663.551,648.18,632.974,16912.8
1950,5.88868,18.7854,69.5946,101.282,125.929,152.739,181.275,211.113,241.879,273.275,305.085,337.166,369.428,401.821,434.314,466.889,499.524,532.196,564.869,597.503,630.043,662.427,694.587,726.448,757.931,788.956,819.441,849.307,877.927,906.172,934.085,960.613,986.734,1010.83,1033.76,1056.08,1079.6,1101.43,1117.22,1132.63,1149.43,1165.94,1180.5,1193.96,1205.23,1215.38,1224.97,1233.39,1239.83,1244.27,1247.13,1273.19,1271.41,1268.58,1264.74,1259.92,1254.17,1247.53,1240.05,1231.77,1222.73,1212.97,1202.53,1191.46,1179.79,1167.57,1154.82,1141.6,1127.93,1113.85,1099.4,1084.6,1069.5,1054.12,1038.49,1022.65,1006.61,990.415,974.079,957.63,941.091,924.485,907.832,891.152,874.464,857.786,841.134,824.525,807.972,791.489,775.09,758.785,742.587,726.505,710.549,694.727,679.049,663.522,648.152,632.947,16912.3
1951,5.68302,18.2463,67.9058,99.3327,124.173,151.416,180.603,211.248,242.899,275.171,307.777,340.52,373.282,406.001,438.652,471.231,503.738,536.172,568.52,600.763,632.866,664.786,696.466,727.844,758.851,789.414,819.458,848.904,877.679,905.144,932.207,958.913,984.188,1009.04,1031.83,1053.43,1074.41,1096.62,1117.13,1131.53,1145.56,1161.03,1176.22,1189.48,1201.64,1211.63,1220.52,1228.89,1236.1,1241.35,1244.65,1246.39,1271.33,1268.5,1264.66,1259.84,1254.09,1247.46,1239.98,1231.7,1222.65,1212.89,1202.46,1191.39,1179.72,1167.5,1154.75,1141.53,1127.86,1113.78,1099.33,1084.54,1069.44,1054.06,1038.43,1022.59,1006.56,990.361,974.027,957.58,941.043,924.438,907.787,891.109,874.423,857.746,841.097,824.489,807.937,791.456,775.058,758.755,742.558,726.478,710.523,694.703,679.026,663.5,648.132,632.928,16912
1952,5.46986,17.609,65.957,96.922,121.782,149.304,179.038,210.463,243.051,276.327,309.906,343.517,376.985,410.224,443.201,475.921,508.404,540.673,572.744,604.62,636.291,667.735,698.914,729.78,760.275,790.337,819.897,848.883,877.224,904.849,931.108,956.943,982.404,1006.4,1029.96,1051.41,1071.67,1091.31,1112.21,1131.39,1144.4,1157.08,1171.23,1185.13,1197.09,1207.98,1216.72,1224.38,1231.54,1237.58,1241.69,1243.88,1244.54,1268.39,1264.55,1259.73,1253.98,1247.35,1239.87,1231.59,1222.55,1212.79,1202.36,1191.29,1179.62,1167.4,1154.66,1141.44,1127.77,1113.7,1099.25,1084.46,1069.36,1053.98,1038.36,1022.52,1006.49,990.292,973.96,957.515,940.981,924.378,907.729,891.053,874.369,857.695,841.048,824.442,807.893,791.414,775.018,758.717,742.522,726.443,710.49,694.672,678.996,663.472,648.105,632.903,16911.6
1953,5.25571,16.9486,63.6535,94.1402,118.826,146.429,176.539,208.637,242.145,276.496,311.204,345.888,380.296,414.286,447.802,480.846,513.452,545.667,577.537,609.095,640.358,671.329,701.994,732.324,762.276,791.798,820.832,849.314,877.178,904.356,930.78,955.79,980.361,1004.55,1027.23,1049.48,1069.59,1088.5,1106.79,1126.38,1144.24,1155.89,1167.22,1180.07,1192.69,1203.38,1213.03,1220.54,1227.01,1233,1237.9,1240.9,1242.01,1241.64,1264.41,1259.6,1253.85,1247.22,1239.74,1231.47,1222.43,1212.67,1202.24,1191.17,1179.51,1167.29,1154.55,1141.33,1127.67,1113.6,1099.15,1084.36,1069.26,1053.89,1038.27,1022.43,1006.4,990.212,973.883,957.441,940.909,924.309,907.663,890.989,874.308,857.636,840.991,824.388,807.841,791.364,774.971,758.672,742.479,726.402,710.451,694.635,678.962,663.439,648.074,632.873,16911.1
1954,5.04626,16.285,61.2662,90.8533,115.417,142.877,173.143,205.732,240.053,275.478,311.411,347.356,382.946,417.954,452.271,485.878,518.811,551.136,582.927,614.252,645.162,675.688,705.844,735.626,765.01,793.961,822.432,850.368,877.71,904.397,930.362,955.545,979.273,1002.55,1025.44,1046.8,1067.72,1086.48,1104.04,1120.99,1139.27,1155.81,1166.11,1176.12,1187.68,1199.04,1208.5,1216.93,1223.24,1228.54,1233.4,1237.19,1239.12,1239.19,1237.82,1259.53,1253.79,1247.16,1239.68,1231.4,1222.36,1212.61,1202.18,1191.11,1179.45,1167.23,1154.49,1141.27,1127.61,1113.54,1099.09,1084.3,1069.21,1053.84,1038.22,1022.38,1006.35,990.162,973.834,957.393,940.863,924.264,907.62,890.948,874.268,857.598,840.955,824.353,807.808,791.332,774.94,758.643,742.452,726.376,710.427,694.612,678.94,663.418,648.054,632.855,16910.8
1955,4.84601,15.636,58.8653,87.4373,111.373,138.754,168.905,201.716,236.625,272.98,310.104,347.379,384.309,420.544,455.889,490.276,523.724,556.31,588.132,619.292,649.88,679.965,709.591,738.784,767.546,795.861,823.698,851.016,877.764,903.885,929.323,954.015,977.904,1000.31,1022.26,1043.82,1063.83,1083.42,1100.83,1117.04,1132.66,1149.64,1164.88,1173.86,1182.59,1192.91,1203.04,1211.3,1218.56,1223.73,1227.91,1231.68,1234.43,1235.34,1234.44,1232.13,1252.82,1246.22,1238.77,1230.52,1221.5,1211.78,1201.37,1190.33,1178.69,1166.5,1153.79,1140.59,1126.95,1112.91,1098.48,1083.72,1068.65,1053.3,1037.7,1021.88,1005.88,989.705,973.397,956.975,940.462,923.881,907.253,890.598,873.934,857.279,840.65,824.062,807.53,791.068,774.689,758.403,742.224,726.159,710.22,694.416,678.753,663.241,647.886,632.695,16907.4
1956,4.65908,15.0155,56.5204,84.0146,107.191,133.902,164.048,196.804,232.043,269.133,307.362,346.012,384.449,422.182,458.883,494.396,528.69,561.831,593.93,625.122,655.534,685.279,714.442,743.081,771.232,798.904,826.087,852.756,878.873,904.39,929.256,953.416,976.811,999.386,1020.45,1041.07,1061.29,1079.96,1098.22,1114.28,1129.15,1143.45,1159.14,1173.11,1180.79,1188.25,1197.34,1206.28,1213.36,1219.47,1223.52,1226.61,1229.33,1231.06,1230.99,1229.14,1225.93,1245.61,1238.18,1229.94,1220.95,1211.24,1200.85,1189.82,1178.2,1166.03,1153.33,1140.15,1126.53,1112.49,1098.09,1083.34,1068.28,1052.94,1037.36,1021.56,1005.56,989.404,973.108,956.698,940.197,923.628,907.011,890.366,873.712,857.068,840.448,823.87,807.347,790.894,774.523,758.246,742.073,726.017,710.085,694.287,678.631,663.125,647.776,632.591,16905.3
1957,4.48837,14.4363,54.2762,80.6628,102.987,128.86,158.288,191.108,226.34,263.848,302.93,342.819,382.766,422.124,460.415,497.342,532.788,566.77,599.395,630.818,661.203,690.707,719.462,747.571,775.104,802.104,828.589,854.554,879.977,904.824,929.053,952.613,975.451,997.515,1018.75,1038.46,1057.72,1076.61,1093.94,1110.86,1125.59,1139.14,1152.13,1166.56,1179.27,1185.7,1191.93,1199.84,1207.62,1213.56,1218.57,1221.56,1223.61,1225.33,1226.08,1225.08,1222.35,1218.29,1237,1228.8,1219.84,1210.16,1199.81,1188.82,1177.23,1165.09,1152.42,1139.28,1125.68,1111.68,1097.31,1082.59,1067.56,1052.25,1036.69,1020.92,1004.95,988.82,972.549,956.163,939.685,923.138,906.543,889.92,873.286,856.661,840.061,823.501,806.996,790.559,774.204,757.943,741.785,725.743,709.825,694.04,678.396,662.902,647.565,632.39,16901.1
1958,4.33679,13.9074,52.1838,77.4648,98.8863,123.82,152.351,184.433,219.84,257.435,297.08,338.008,379.404,420.489,460.611,499.309,536.317,571.562,605.108,637.106,667.748,697.234,725.746,753.437,780.425,806.792,832.59,857.842,882.55,906.695,930.247,953.164,975.401,996.908,1017.63,1037.52,1055.87,1073.79,1091.34,1107.33,1122.94,1136.35,1148.59,1160.3,1173.48,1184.95,1190.14,1195.17,1201.91,1208.56,1213.4,1217.33,1219.26,1220.31,1221.05,1220.86,1218.95,1215.35,1210.46,1228.23,1219.28,1209.62,1199.28,1188.31,1176.74,1164.61,1151.96,1138.83,1125.25,1111.27,1096.9,1082.2,1067.18,1051.89,1036.35,1020.58,1004.63,988.511,972.252,955.878,939.412,922.877,906.293,889.68,873.057,856.442,839.852,823.301,806.805,790.377,774.031,757.777,741.628,725.593,709.682,693.904,678.268,662.78,647.449,632.28,16899
1959,4.20674,13.4377,50.2724,74.4808,94.97,118.896,146.402,177.531,212.185,250.077,289.906,331.542,374.158,416.892,458.943,499.657,538.592,575.52,610.413,643.381,674.62,704.364,732.843,760.265,786.806,812.595,837.727,862.263,886.23,909.636,932.464,954.688,976.268,997.16,1017.32,1036.69,1055.23,1072.22,1088.79,1105.01,1119.68,1133.97,1146.07,1157.02,1167.47,1179.41,1189.67,1193.65,1197.51,1203.11,1208.64,1212.4,1215.28,1216.2,1216.27,1216.06,1214.96,1212.18,1207.75,1202.07,1218.9,1209.25,1198.92,1187.95,1176.39,1164.27,1151.64,1138.51,1124.95,1110.97,1096.62,1081.92,1066.92,1051.64,1036.1,1020.35,1004.4,988.294,972.043,955.678,939.22,922.693,906.117,889.512,872.896,856.289,839.705,823.161,806.672,790.251,773.91,757.663,741.519,725.49,709.584,693.811,678.179,662.697,647.37,632.205,16897.8
1960,4.10084,13.0347,48.5746,71.7527,91.3113,114.187,140.58,170.597,204.242,241.364,281.612,323.525,366.983,411.102,454.982,497.8,538.908,577.888,614.553,648.921,681.152,711.489,740.203,767.557,793.785,819.08,843.588,867.412,890.62,913.246,935.301,956.771,977.631,997.845,1017.37,1036.16,1054.17,1071.35,1086.98,1102.21,1117.1,1130.45,1143.44,1154.25,1163.93,1173.14,1183.87,1192.94,1195.74,1198.46,1202.96,1207.42,1210.13,1212,1211.95,1211.07,1209.96,1207.99,1204.37,1199.16,1192.73,1208.66,1198.35,1187.4,1175.86,1163.75,1151.13,1138.03,1124.48,1110.52,1096.18,1081.51,1066.52,1051.25,1035.73,1019.99,1004.07,987.97,971.734,955.383,938.94,922.426,905.862,889.27,872.667,856.07,839.498,822.965,806.486,790.074,773.743,757.505,741.37,725.349,709.451,693.686,678.061,662.585,647.264,632.106,16896.1
1961,4.0221,12.7066,47.1179,69.329,87.966,109.787,135.009,163.807,196.254,232.309,271.767,314.213,358.024,403.096,448.493,493.276,536.613,577.867,616.652,652.825,686.457,717.758,747.018,774.546,800.637,825.548,849.489,872.619,895.051,916.857,938.077,958.723,978.784,998.238,1017.05,1035.18,1052.58,1069.2,1085.01,1099.28,1113.15,1126.72,1138.75,1150.45,1159.99,1168.42,1176.4,1185.94,1193.85,1195.51,1197.13,1200.56,1203.98,1205.7,1206.6,1205.63,1203.87,1201.9,1199.12,1194.74,1188.79,1181.7,1196.76,1185.86,1174.36,1162.31,1149.74,1136.69,1123.19,1109.28,1095,1080.37,1065.44,1050.22,1034.75,1019.06,1003.18,987.13,970.939,954.631,938.229,921.754,905.229,888.673,872.104,855.541,839,822.497,806.047,789.662,773.357,757.143,741.031,725.031,709.154,693.407,677.801,662.342,647.037,631.894,16892.2
1962,3.97455,12.4626,45.9318,67.2502,84.9954,105.766,129.808,157.32,188.452,223.239,261.597,303.272,347.786,393.352,439.893,486.421,531.969,575.694,616.973,655.454,691.038,723.847,754.142,782.257,808.54,833.316,856.864,879.414,901.136,922.149,942.534,962.334,981.563,1000.21,1018.26,1035.68,1052.42,1068.44,1083.7,1098.16,1111.07,1123.63,1135.9,1146.64,1157.09,1165.38,1172.6,1179.39,1187.78,1194.55,1195.12,1195.67,1198.07,1200.49,1201.24,1201.21,1199.34,1196.73,1193.94,1190.37,1185.24,1178.6,1170.84,1185.06,1173.58,1161.55,1149.01,1135.98,1122.51,1108.62,1094.36,1079.76,1064.85,1049.66,1034.21,1018.55,1002.69,986.662,970.493,954.206,937.824,921.37,904.865,888.327,871.777,855.231,838.707,822.22,805.785,789.415,773.124,756.923,740.824,724.836,708.97,693.235,677.639,662.189,646.894,631.759,16890
1963,3.96221,12.3153,45.0499,65.5576,82.4472,102.195,125.055,151.261,180.988,214.361,251.377,291.91,335.652,382.067,429.204,477.016,524.471,570.577,614.489,655.601,693.597,728.428,760.266,789.422,816.276,841.212,864.584,886.694,907.786,928.041,947.588,966.51,984.855,1002.64,1019.85,1036.48,1052.49,1067.83,1082.47,1096.37,1109.48,1121.06,1132.31,1143.29,1152.77,1161.98,1169.05,1175.08,1180.72,1187.98,1193.65,1193.16,1192.69,1194.09,1195.56,1195.38,1194.46,1191.75,1188.33,1184.76,1180.45,1174.63,1167.34,1158.97,1172.38,1160.38,1147.88,1134.89,1121.45,1107.61,1093.39,1078.83,1063.96,1048.8,1033.4,1017.77,1001.95,985.96,969.826,953.574,937.226,920.804,904.329,887.822,871.3,854.782,838.284,821.821,805.41,789.063,772.793,756.612,740.532,724.563,708.714,692.995,677.414,661.979,646.697,631.575,16886.9
1964,3.9893,12.2771,44.5176,64.2996,80.3731,99.1322,120.834,145.723,174.017,205.868,241.371,280.486,323.041,368.676,416.797,465.291,514.147,562.299,608.733,652.61,693.346,730.668,764.573,795.289,823.174,848.652,872.142,894.024,914.621,934.191,952.926,970.959,988.38,1005.24,1021.55,1037.31,1052.5,1067.08,1081.02,1094.28,1106.81,1118.58,1128.83,1138.78,1148.5,1156.73,1164.72,1170.6,1175.47,1179.98,1186.15,1190.76,1189.25,1187.81,1188.26,1188.81,1187.76,1186.01,1182.51,1178.33,1174.05,1169.06,1162.6,1154.72,1145.81,1158.45,1146,1133.08,1119.72,1105.94,1091.79,1077.3,1062.49,1047.41,1032.07,1016.51,1000.75,984.824,968.752,952.558,936.267,919.9,903.477,887.02,870.546,854.074,837.62,821.199,804.827,788.517,772.282,756.135,740.086,724.146,708.326,692.633,677.076,661.665,646.404,631.303,16882.3
1965,4.05936,12.361,44.3791,63.5389,78.8294,96.636,117.209,140.8,167.64,197.932,231.8,269.313,310.393,354.823,402.195,451.857,501.54,551.277,599.965,646.58,690.285,730.523,767.06,799.944,829.453,855.995,880.036,902.027,922.377,941.427,959.449,976.643,993.149,1009.06,1024.43,1039.27,1053.58,1067.34,1080.52,1093.07,1104.97,1116.16,1126.61,1135.57,1144.26,1152.74,1159.76,1166.56,1171.3,1175.05,1178.48,1183.59,1187.18,1184.69,1182.32,1181.87,1181.54,1179.66,1177.11,1172.86,1167.97,1163.01,1157.37,1150.32,1141.88,1132.46,1144.34,1131.47,1118.17,1104.45,1090.36,1075.92,1061.18,1046.15,1030.87,1015.36,999.662,983.788,967.768,951.626,935.384,919.065,902.689,886.276,869.845,853.414,836.999,820.615,804.279,788.002,771.8,755.683,739.662,723.75,707.954,692.286,676.752,661.362,646.122,631.039,16877.9
1966,4.17387,12.5781,44.6824,63.3407,77.8955,94.7777,114.254,136.569,161.963,190.656,222.827,258.577,297.941,340.802,386.901,435.78,486.736,537.352,587.709,636.681,683.234,726.542,766.079,801.652,833.359,861.527,886.613,909.12,929.533,948.283,965.73,982.157,997.772,1012.72,1027.1,1040.96,1054.31,1067.17,1079.49,1091.27,1102.44,1112.98,1122.85,1132,1139.68,1147.13,1154.39,1160.23,1165.89,1169.52,1172.19,1174.58,1178.68,1181.29,1177.89,1174.65,1173.35,1172.21,1169.56,1166.28,1161.34,1155.81,1150.23,1144.02,1136.44,1127.53,1117.66,1128.85,1115.64,1102.02,1088.02,1073.69,1059.04,1044.11,1028.93,1013.51,997.905,982.121,966.189,950.132,933.973,917.733,901.434,885.094,868.733,852.368,836.017,819.694,803.415,787.193,771.042,754.974,739,723.131,707.377,691.747,676.249,660.893,645.685,630.632,16870.9
1967,4.33038,12.9329,45.458,63.739,77.5951,93.5624,111.912,132.906,156.772,183.731,213.978,247.665,284.855,325.551,369.597,416.699,466.363,517.855,568.642,618.873,667.417,713.25,755.57,793.886,828.05,858.203,884.72,908.093,928.858,947.525,964.543,980.283,995.036,1009.01,1022.36,1035.18,1047.52,1059.4,1070.82,1081.74,1092.15,1102,1111.26,1119.87,1127.81,1134.33,1140.64,1146.81,1151.6,1156.25,1158.92,1160.68,1162.2,1165.44,1167.25,1163.16,1159.26,1157.32,1155.56,1152.35,1148.55,1143.15,1137.2,1131.23,1124.67,1116.78,1107.61,1097.53,1108.14,1094.82,1081.12,1067.07,1052.71,1038.06,1023.15,1008.01,992.659,977.13,961.444,945.625,929.696,913.678,897.591,881.456,865.29,849.113,832.94,816.788,800.671,784.604,768.6,752.672,736.83,721.086,705.451,689.933,674.542,659.286,644.172,629.209,16842.1
1968,4.52486,13.4178,46.7441,64.8591,78.1052,93.2359,110.528,130.255,152.668,177.977,206.38,238.042,273.087,311.541,353.373,398.393,446.276,496.501,548.307,599.058,648.972,696.918,741.884,783.093,820.088,852.761,881.3,906.117,927.744,946.744,963.65,978.926,992.953,1006.03,1018.37,1030.12,1041.39,1052.21,1062.61,1072.59,1082.12,1091.16,1099.69,1107.66,1115.03,1121.76,1127.11,1132.3,1137.39,1141.15,1144.8,1146.53,1147.4,1148.08,1150.49,1151.53,1146.8,1142.29,1139.75,1137.43,1133.71,1129.45,1123.66,1117.35,1111.06,1104.21,1096.09,1086.74,1076.52,1086.61,1073.25,1059.54,1045.51,1031.19,1016.6,1001.78,986.735,971.506,956.112,940.575,924.918,909.161,893.326,877.432,861.498,845.541,829.578,813.626,797.699,781.812,765.979,750.211,734.522,718.923,703.423,688.034,672.763,657.621,642.614,627.751,16814.4
1969,4.74854,14.0204,48.4995,66.7026,79.4904,93.866,110.164,128.668,149.642,173.319,199.879,229.484,262.26,298.289,337.557,380.002,425.405,473.427,523.538,574.975,625.029,674.001,720.775,764.361,804.012,839.305,870.171,896.834,919.742,939.452,956.549,971.581,985.022,997.257,1008.59,1019.23,1029.33,1038.99,1048.25,1057.14,1065.64,1073.73,1081.39,1088.57,1095.23,1101.34,1106.86,1111.06,1115.15,1119.18,1121.94,1124.65,1125.51,1125.6,1125.53,1127.23,1127.62,1122.42,1117.48,1114.53,1111.83,1107.82,1103.33,1097.37,1090.94,1084.57,1077.69,1069.6,1060.32,1050.23,1059.97,1046.84,1033.39,1019.64,1005.62,991.345,976.844,962.14,947.255,932.21,917.028,901.728,886.331,870.856,855.321,839.745,824.145,808.537,792.936,777.357,761.815,746.323,730.893,715.537,700.266,685.091,670.022,655.068,640.238,625.54,16773.8
1970,4.99871,14.7135,50.6776,69.2093,81.7543,95.5414,110.932,128.289,147.905,170.039,194.913,222.687,253.5,287.459,324.621,364.948,408.356,454.603,503.325,553.968,605.74,655.819,704.566,750.854,793.698,832.366,866.467,895.969,921.14,942.469,960.55,975.999,989.385,1001.2,1011.84,1021.61,1030.73,1039.35,1047.57,1055.44,1062.96,1070.14,1076.95,1083.36,1089.33,1094.83,1099.8,1104.22,1107.36,1110.41,1113.45,1115.26,1117.06,1117.06,1116.31,1115.46,1116.38,1116.05,1110.2,1104.66,1101.11,1097.85,1093.32,1088.33,1081.93,1075.1,1068.34,1061.11,1052.71,1043.17,1032.84,1042.03,1028.76,1015.19,1001.35,987.254,972.932,958.405,943.693,928.819,913.804,898.667,883.428,868.106,852.72,837.286,821.823,806.347,790.872,775.414,759.987,744.604,729.277,714.02,698.842,683.756,668.771,653.896,639.14,624.513,16757.1
1971,5.26723,15.4887,53.1835,72.3196,84.8297,98.2667,112.917,129.189,147.476,168.07,191.224,217.144,245.965,277.806,312.749,350.831,391.993,436.132,482.987,532.176,583.122,635.009,684.908,733.243,778.878,820.832,858.392,891.196,919.253,942.87,962.574,978.996,992.778,1004.51,1014.7,1023.74,1031.96,1039.58,1046.74,1053.54,1060.03,1066.22,1072.1,1077.66,1082.85,1087.64,1091.99,1095.86,1099.22,1101.34,1103.41,1105.51,1106.42,1107.35,1106.53,1105.02,1103.44,1103.65,1102.64,1096.23,1090.16,1086.08,1082.32,1077.33,1071.93,1065.16,1057.99,1050.93,1043.41,1034.77,1025.03,1014.54,1023.23,1009.88,996.256,982.38,968.275,953.961,939.46,924.793,909.98,895.039,879.992,864.855,849.647,834.387,819.089,803.771,788.448,773.134,757.845,742.593,727.391,712.252,697.186,682.205,667.319,652.538,637.871,623.327,16738
1972,5.54392,16.3207,55.9821,75.8833,88.6225,101.934,116.094,131.439,148.423,167.461,188.846,212.819,239.565,269.197,301.81,337.468,376.191,417.904,462.492,509.677,559.062,610.052,661.806,711.3,759.017,803.815,844.722,881.044,912.452,938.989,961.002,979.057,993.812,1005.94,1016.03,1024.62,1032.12,1038.84,1045,1050.75,1056.19,1061.36,1066.28,1070.94,1075.31,1079.36,1083.05,1086.34,1089.18,1091.55,1092.74,1093.91,1095.14,1095.24,1095.39,1093.85,1091.66,1089.43,1089.01,1087.42,1080.54,1074.02,1069.49,1065.31,1059.95,1054.2,1047.13,1039.7,1032.39,1024.66,1015.84,1005.96,995.369,1003.6,990.232,976.606,962.75,948.682,934.423,919.994,905.413,890.7,875.873,860.951,845.95,830.889,815.784,800.65,785.504,770.36,755.232,740.134,725.079,710.079,695.145,680.289,665.522,650.852,636.291,621.846,16712.9
1973,5.79911,17.178,58.9881,79.8712,92.9802,106.475,120.397,135.088,150.927,168.408,187.964,209.871,234.35,261.56,291.584,324.496,360.345,399.142,440.807,485.224,532.111,581.063,631.477,682.499,731.038,777.628,821.134,860.595,895.343,925.079,949.881,970.129,986.417,999.427,1009.84,1018.28,1025.27,1031.21,1036.43,1041.16,1045.52,1049.63,1053.52,1057.21,1060.67,1063.9,1066.85,1069.49,1071.77,1073.67,1075.13,1075.48,1075.86,1076.34,1075.75,1075.25,1073.15,1070.45,1067.75,1066.87,1064.89,1057.75,1051.01,1046.27,1041.88,1036.37,1030.52,1023.4,1015.94,1008.63,1000.92,992.164,982.389,971.925,979.858,966.7,953.304,939.688,925.873,911.875,897.715,883.409,868.976,854.434,839.799,825.089,810.32,795.508,780.669,765.817,750.967,736.132,721.327,706.563,691.853,677.208,662.639,648.158,633.772,619.493,16671.6
1974,5.97779,17.9687,62.0794,84.1313,97.8197,111.636,125.647,139.925,154.867,170.889,188.515,208.178,230.131,254.563,281.605,311.311,343.747,378.961,416.971,457.707,501.065,546.768,594.415,643.399,692.866,739.701,784.479,826.08,863.571,896.312,924.036,946.851,965.16,979.575,990.787,999.486,1006.29,1011.71,1016.18,1019.98,1023.35,1026.43,1029.3,1032,1034.56,1036.95,1039.15,1041.13,1042.86,1044.28,1045.38,1046.12,1045.82,1045.6,1045.54,1044.5,1043.6,1041.19,1038.26,1035.39,1034.32,1032.23,1025.19,1018.57,1013.93,1009.66,1004.34,998.704,991.867,984.724,977.729,970.365,961.997,952.645,942.628,950.456,937.827,924.964,911.882,898.599,885.132,871.497,857.712,843.794,829.76,815.625,801.406,787.12,772.782,758.407,744.01,729.605,715.207,700.828,686.482,672.18,657.935,643.758,629.659,615.65,16601.3
1975,6.03369,18.5224,64.9485,88.5846,103.109,117.559,131.909,146.28,160.778,175.866,192.006,209.762,229.578,251.694,276.281,303.45,333.24,365.706,400.89,438.81,479.387,522.513,567.897,615.125,663.573,712.367,758.324,802.067,842.478,878.636,909.926,936.109,957.326,974.01,986.8,996.411,1003.54,1008.83,1012.79,1015.84,1018.29,1020.35,1022.17,1023.84,1025.38,1026.83,1028.15,1029.33,1030.33,1031.13,1031.67,1031.92,1031.87,1030.82,1029.91,1029.19,1027.54,1026.08,1023.18,1019.8,1016.51,1015.03,1012.58,1005.3,998.478,993.61,989.144,983.664,977.901,970.98,963.778,956.737,949.35,940.993,931.687,921.739,929.248,916.762,904.055,891.141,878.036,864.756,851.318,837.736,824.028,810.209,796.295,782.301,768.244,754.137,739.997,725.837,711.672,697.514,683.378,669.275,655.217,641.217,627.286,613.433,16566.5
1976,5.94599,18.6956,66.9448,92.6595,108.535,123.865,138.829,153.45,167.902,182.323,197.239,213.15,230.652,250.195,272.004,296.233,322.979,352.275,384.174,418.723,455.942,495.751,538.038,582.501,628.715,676.043,723.599,768.169,810.411,849.221,883.701,913.262,937.693,957.166,972.137,983.264,991.272,996.87,1000.69,1003.25,1004.96,1006.14,1006.99,1007.65,1008.2,1008.7,1009.13,1009.5,1009.77,1009.91,1009.9,1009.69,1009.25,1008.55,1006.94,1005.51,1004.31,1002.26,1000.44,997.253,993.646,990.174,988.501,985.918,978.675,971.902,967.061,962.636,957.246,951.6,944.843,937.826,930.977,923.799,915.686,906.652,896.997,904.332,892.209,879.869,867.325,854.592,841.685,828.619,815.409,802.07,788.618,775.068,761.435,747.735,733.981,720.19,706.374,692.549,678.727,664.921,651.145,637.41,623.728,610.111,16510.4
1977,5.77117,18.4238,67.5783,95.5361,113.574,130.454,146.378,161.644,176.326,190.657,204.806,219.366,234.877,251.968,271.101,292.488,316.274,342.546,371.331,402.684,436.651,473.25,512.393,553.957,597.627,642.961,689.307,735.766,779.084,819.957,857.293,890.212,918.15,940.928,958.743,972.076,981.605,988.066,992.177,994.571,995.77,996.184,996.117,995.779,995.305,994.777,994.234,993.684,993.113,992.498,991.807,991.006,990.063,988.946,987.624,985.46,983.519,981.858,979.405,977.224,973.756,969.918,966.253,964.379,961.651,954.41,947.657,942.813,938.399,933.063,927.494,920.858,913.981,907.278,900.262,892.341,883.527,874.111,881.253,869.434,857.402,845.17,832.752,820.162,807.413,794.52,781.498,768.362,755.126,741.805,728.415,714.969,701.483,687.97,674.444,660.918,647.406,633.921,620.475,607.078,16462.9
