"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1901,0,6.29961,13.2238,37.2919,57.3275,77.3468,100.532,126.726,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.695,586.113,628.158,669.617,710.294,750.011,788.605,825.933,861.867,896.296,929.127,960.278,989.685,1017.3,1043.07,1066.98,1089.02,1109.16,1127.43,1143.83,1158.37,1171.1,1182.03,1191.21,1198.68,1204.49,1208.69,1211.33,1212.47,1212.17,1210.49,1207.48,1203.22,1197.76,1191.17,1183.5,1174.83,1165.21,1154.7,1143.36,1131.26,1118.44,1104.97,1090.89,1076.26,1061.14,1045.56,1029.58,1013.25,996.596,979.672,962.515,945.164,927.654,910.019,892.293,874.506,856.686,838.862,821.059,803.302,785.612,768.011,750.519,733.154,715.933,698.871,681.982,665.281,648.778,632.485,616.411,600.566,584.957,569.592,554.475,539.614,525.012,510.674,496.602,482.798,469.266,11984.4
1902,0,6.28678,12.93,37.2919,57.3275,77.3468,100.532,126.726,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.695,586.113,628.158,669.617,710.294,750.011,788.605,825.932,861.866,896.296,929.126,960.278,989.684,1017.29,1043.07,1066.98,1089.01,1109.16,1127.43,1143.83,1158.37,1171.1,1182.03,1191.21,1198.68,1204.49,1208.69,1211.33,1212.47,1212.17,1210.49,1207.48,1203.22,1197.76,1191.16,1183.5,1174.83,1165.2,1154.7,1143.36,1131.26,1118.44,1104.97,1090.89,1076.26,1061.14,1045.56,1029.58,1013.25,996.595,979.671,962.515,945.163,927.653,910.019,892.292,874.505,856.686,838.862,821.059,803.301,785.612,768.011,750.519,733.154,715.932,698.87,681.982,665.28,648.777,632.484,616.411,600.566,584.957,569.591,554.475,539.614,525.012,510.674,496.601,482.798,469.266,11984.4
1903,0,6.27182,12.9036,36.4634,57.3275,77.3468,100.532,126.726,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.695,586.113,628.158,669.617,710.294,750.01,788.604,825.932,861.866,896.296,929.126,960.277,989.684,1017.29,1043.07,1066.98,1089.01,1109.16,1127.43,1143.83,1158.37,1171.1,1182.03,1191.21,1198.68,1204.49,1208.69,1211.33,1212.47,1212.17,1210.48,1207.48,1203.22,1197.76,1191.16,1183.5,1174.82,1165.2,1154.7,1143.36,1131.25,1118.44,1104.96,1090.89,1076.26,1061.14,1045.56,1029.58,1013.24,996.594,979.67,962.514,945.162,927.652,910.018,892.292,874.504,856.685,838.861,821.058,803.301,785.611,768.011,750.519,733.153,715.932,698.87,681.981,665.28,648.777,632.484,616.411,600.565,584.957,569.591,554.475,539.614,525.012,510.673,496.601,482.798,469.266,11984.4
1904,0,6.2524,12.8729,36.3892,56.0538,77.3468,100.532,126.726,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.695,586.112,628.158,669.617,710.294,750.01,788.604,825.932,861.865,896.295,929.125,960.276,989.683,1017.29,1043.07,1066.98,1089.01,1109.16,1127.43,1143.82,1158.37,1171.09,1182.03,1191.21,1198.68,1204.49,1208.69,1211.33,1212.47,1212.17,1210.48,1207.48,1203.21,1197.75,1191.16,1183.5,1174.82,1165.2,1154.69,1143.36,1131.25,1118.44,1104.96,1090.89,1076.26,1061.13,1045.56,1029.58,1013.24,996.593,979.669,962.513,945.161,927.651,910.017,892.291,874.504,856.684,838.86,821.058,803.3,785.611,768.01,750.518,733.153,715.931,698.869,681.981,665.279,648.777,632.484,616.41,600.565,584.956,569.591,554.475,539.614,525.012,510.673,496.601,482.798,469.265,11984.4
1905,0,6.22893,12.8331,36.3025,55.9397,75.6284,100.532,126.726,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.695,586.112,628.157,669.617,710.294,750.01,788.604,825.931,861.865,896.294,929.125,960.276,989.682,1017.29,1043.07,1066.98,1089.01,1109.16,1127.43,1143.82,1158.37,1171.09,1182.02,1191.21,1198.68,1204.49,1208.68,1211.32,1212.46,1212.16,1210.48,1207.47,1203.21,1197.75,1191.16,1183.49,1174.82,1165.2,1154.69,1143.36,1131.25,1118.43,1104.96,1090.88,1076.26,1061.13,1045.56,1029.58,1013.24,996.591,979.668,962.511,945.16,927.65,910.016,892.29,874.502,856.683,838.859,821.057,803.299,785.61,768.009,750.517,733.152,715.931,698.869,681.981,665.279,648.776,632.483,616.41,600.565,584.956,569.59,554.474,539.613,525.011,510.673,496.601,482.798,469.265,11984.4
1906,0,6.20562,12.7849,36.1901,55.8065,75.4744,98.2981,126.726,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.695,586.112,628.157,669.617,710.294,750.01,788.603,825.931,861.864,896.294,929.124,960.275,989.681,1017.29,1043.07,1066.98,1089.01,1109.16,1127.42,1143.82,1158.37,1171.09,1182.02,1191.2,1198.67,1204.48,1208.68,1211.32,1212.46,1212.16,1210.48,1207.47,1203.21,1197.75,1191.16,1183.49,1174.82,1165.2,1154.69,1143.35,1131.25,1118.43,1104.96,1090.88,1076.26,1061.13,1045.56,1029.58,1013.24,996.589,979.666,962.51,945.159,927.649,910.015,892.288,874.501,856.682,838.858,821.056,803.298,785.609,768.008,750.516,733.151,715.93,698.868,681.98,665.278,648.776,632.483,616.409,600.564,584.955,569.59,554.474,539.613,525.011,510.673,496.6,482.797,469.265,11984.4
1907,0,6.18609,12.7371,36.0543,55.6337,75.2947,98.0979,123.911,155.748,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.616,710.293,750.009,788.603,825.93,861.864,896.293,929.123,960.274,989.68,1017.29,1043.06,1066.98,1089.01,1109.16,1127.42,1143.82,1158.36,1171.09,1182.02,1191.2,1198.67,1204.48,1208.68,1211.32,1212.46,1212.16,1210.47,1207.47,1203.21,1197.75,1191.15,1183.49,1174.81,1165.19,1154.69,1143.35,1131.25,1118.43,1104.96,1090.88,1076.25,1061.13,1045.55,1029.57,1013.24,996.588,979.664,962.508,945.157,927.647,910.013,892.287,874.5,856.681,838.857,821.055,803.297,785.608,768.007,750.516,733.151,715.929,698.867,681.979,665.278,648.775,632.482,616.409,600.564,584.955,569.59,554.474,539.613,525.011,510.672,496.6,482.797,469.265,11984.4
1908,0,6.16736,12.697,35.9194,55.4249,75.0616,97.8644,123.659,152.288,187.372,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.616,710.293,750.009,788.603,825.93,861.863,896.293,929.122,960.273,989.679,1017.29,1043.06,1066.97,1089.01,1109.15,1127.42,1143.82,1158.36,1171.09,1182.02,1191.2,1198.67,1204.48,1208.67,1211.32,1212.46,1212.15,1210.47,1207.47,1203.2,1197.74,1191.15,1183.48,1174.81,1165.19,1154.68,1143.35,1131.24,1118.43,1104.95,1090.88,1076.25,1061.13,1045.55,1029.57,1013.24,996.585,979.662,962.506,945.155,927.645,910.011,892.285,874.498,856.679,838.856,821.053,803.296,785.607,768.006,750.515,733.15,715.928,698.867,681.978,665.277,648.774,632.481,616.408,600.563,584.954,569.589,554.473,539.612,525.01,510.672,496.6,482.797,469.264,11984.4
1909,0,6.14385,12.6585,35.8063,55.2175,74.7798,97.5614,123.364,151.978,183.21,221.346,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.616,710.293,750.009,788.602,825.93,861.863,896.292,929.122,960.272,989.678,1017.29,1043.06,1066.97,1089,1109.15,1127.42,1143.81,1158.36,1171.08,1182.01,1191.19,1198.67,1204.47,1208.67,1211.31,1212.45,1212.15,1210.47,1207.46,1203.2,1197.74,1191.15,1183.48,1174.81,1165.19,1154.68,1143.34,1131.24,1118.42,1104.95,1090.87,1076.25,1061.12,1045.55,1029.57,1013.23,996.583,979.66,962.504,945.153,927.643,910.009,892.284,874.497,856.678,838.854,821.052,803.295,785.605,768.005,750.513,733.149,715.927,698.866,681.977,665.276,648.774,632.481,616.407,600.562,584.954,569.588,554.473,539.612,525.01,510.671,496.599,482.796,469.264,11984.3
1910,0,6.12119,12.6103,35.6979,55.0437,74.5,97.1951,122.982,151.616,182.836,216.428,257.395,295.235,334.574,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.616,710.293,750.009,788.602,825.929,861.862,896.291,929.121,960.271,989.677,1017.29,1043.06,1066.97,1089,1109.15,1127.42,1143.81,1158.36,1171.08,1182.01,1191.19,1198.66,1204.47,1208.67,1211.31,1212.45,1212.15,1210.46,1207.46,1203.19,1197.73,1191.14,1183.48,1174.8,1165.18,1154.68,1143.34,1131.24,1118.42,1104.95,1090.87,1076.25,1061.12,1045.55,1029.57,1013.23,996.58,979.657,962.501,945.151,927.641,910.007,892.282,874.495,856.676,838.853,821.05,803.293,785.604,768.004,750.512,733.147,715.926,698.865,681.976,665.275,648.773,632.48,616.407,600.562,584.953,569.588,554.472,539.611,525.009,510.671,496.599,482.796,469.264,11984.3
1911,0,6.09491,12.5638,35.5618,54.877,74.2655,96.8315,122.521,151.147,182.401,215.987,251.677,295.235,334.574,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.616,710.293,750.008,788.602,825.929,861.862,896.291,929.12,960.27,989.676,1017.28,1043.06,1066.97,1089,1109.15,1127.41,1143.81,1158.35,1171.08,1182.01,1191.19,1198.66,1204.47,1208.66,1211.3,1212.44,1212.14,1210.46,1207.45,1203.19,1197.73,1191.14,1183.47,1174.8,1165.18,1154.67,1143.34,1131.23,1118.42,1104.94,1090.87,1076.24,1061.12,1045.54,1029.56,1013.23,996.577,979.654,962.499,945.148,927.639,910.005,892.279,874.493,856.674,838.851,821.048,803.292,785.602,768.002,750.511,733.146,715.925,698.863,681.975,665.274,648.772,632.479,616.406,600.561,584.952,569.587,554.471,539.61,525.009,510.67,496.598,482.795,469.263,11984.3
1912,0,6.07425,12.5098,35.4307,54.6679,74.0407,96.5267,122.062,150.579,181.836,215.473,251.164,288.676,334.574,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.616,710.292,750.008,788.601,825.928,861.861,896.29,929.119,960.269,989.675,1017.28,1043.06,1066.97,1089,1109.15,1127.41,1143.81,1158.35,1171.07,1182.01,1191.18,1198.65,1204.46,1208.66,1211.3,1212.44,1212.14,1210.45,1207.45,1203.19,1197.73,1191.13,1183.47,1174.8,1165.17,1154.67,1143.33,1131.23,1118.41,1104.94,1090.86,1076.24,1061.11,1045.54,1029.56,1013.22,996.574,979.651,962.496,945.145,927.636,910.002,892.277,874.49,856.672,838.849,821.047,803.29,785.601,768.001,750.509,733.145,715.924,698.862,681.974,665.273,648.771,632.478,616.405,600.56,584.952,569.586,554.471,539.61,525.008,510.67,496.598,482.795,469.263,11984.3
1913,0,6.06882,12.4674,35.2786,54.4662,73.7584,96.2344,121.678,150.016,181.154,214.806,250.566,288.088,327.141,375.119,416.58,458.676,501.134,543.694,586.112,628.157,669.615,710.292,750.008,788.601,825.928,861.861,896.289,929.119,960.268,989.674,1017.28,1043.06,1066.97,1089,1109.14,1127.41,1143.8,1158.35,1171.07,1182,1191.18,1198.65,1204.46,1208.66,1211.3,1212.44,1212.13,1210.45,1207.44,1203.18,1197.72,1191.13,1183.46,1174.79,1165.17,1154.66,1143.33,1131.22,1118.41,1104.93,1090.86,1076.23,1061.11,1045.53,1029.56,1013.22,996.571,979.648,962.493,945.142,927.633,910,892.274,874.488,856.67,838.846,821.044,803.288,785.599,767.999,750.508,733.143,715.922,698.861,681.973,665.272,648.769,632.477,616.404,600.559,584.951,569.586,554.47,539.609,525.007,510.669,496.597,482.794,469.262,11984.3
1914,0,6.06909,12.4563,35.159,54.2324,73.4864,95.8676,121.31,149.544,180.476,214,249.79,287.402,326.475,366.785,416.58,458.676,501.134,543.694,586.112,628.156,669.615,710.292,750.008,788.601,825.927,861.86,896.289,929.118,960.267,989.672,1017.28,1043.05,1066.96,1088.99,1109.14,1127.41,1143.8,1158.35,1171.07,1182,1191.18,1198.65,1204.45,1208.65,1211.29,1212.43,1212.13,1210.44,1207.44,1203.18,1197.72,1191.12,1183.46,1174.79,1165.16,1154.66,1143.32,1131.22,1118.4,1104.93,1090.85,1076.23,1061.1,1045.53,1029.55,1013.22,996.567,979.645,962.489,945.139,927.63,909.997,892.272,874.485,856.667,838.844,821.042,803.286,785.597,767.997,750.506,733.141,715.921,698.859,681.971,665.27,648.768,632.476,616.403,600.558,584.95,569.585,554.469,539.608,525.007,510.668,496.596,482.794,469.262,11984.3
1915,0,6.04289,12.4568,35.1275,54.0486,73.1709,95.514,120.847,149.091,179.908,213.199,248.853,286.512,325.698,366.038,407.325,458.676,501.134,543.694,586.112,628.156,669.615,710.292,750.007,788.6,825.927,861.86,896.288,929.117,960.267,989.671,1017.28,1043.05,1066.96,1088.99,1109.14,1127.4,1143.8,1158.34,1171.06,1182,1191.17,1198.64,1204.45,1208.65,1211.29,1212.43,1212.12,1210.44,1207.43,1203.17,1197.71,1191.12,1183.45,1174.78,1165.16,1154.65,1143.32,1131.21,1118.4,1104.92,1090.85,1076.22,1061.1,1045.53,1029.55,1013.21,996.563,979.641,962.486,945.136,927.627,909.994,892.269,874.482,856.664,838.841,821.04,803.283,785.595,767.995,750.504,733.139,715.919,698.858,681.97,665.269,648.767,632.474,616.401,600.557,584.949,569.584,554.468,539.607,525.006,510.668,496.596,482.793,469.261,11984.3
1916,0,6.01402,12.403,35.1291,54.0002,72.9229,95.104,120.401,148.523,179.363,212.528,247.922,285.437,324.689,365.167,406.496,448.485,501.134,543.694,586.111,628.156,669.615,710.292,750.007,788.6,825.927,861.859,896.288,929.116,960.266,989.67,1017.28,1043.05,1066.96,1088.99,1109.14,1127.4,1143.8,1158.34,1171.06,1181.99,1191.17,1198.64,1204.45,1208.64,1211.28,1212.42,1212.12,1210.43,1207.43,1203.16,1197.71,1191.11,1183.45,1174.77,1165.15,1154.65,1143.31,1131.21,1118.39,1104.92,1090.84,1076.22,1061.1,1045.52,1029.54,1013.21,996.559,979.637,962.482,945.132,927.623,909.99,892.265,874.479,856.661,838.839,821.037,803.281,785.592,767.993,750.502,733.137,715.917,698.856,681.968,665.267,648.765,632.473,616.4,600.556,584.947,569.582,554.467,539.606,525.005,510.667,496.595,482.792,469.26,11984.3
1917,0,5.9996,12.3438,34.9775,54.0026,72.8576,94.7816,119.885,147.975,178.68,211.884,247.141,284.369,323.47,364.036,405.528,447.572,490,543.694,586.111,628.156,669.615,710.291,750.007,788.6,825.926,861.859,896.287,929.115,960.265,989.669,1017.28,1043.05,1066.96,1088.99,1109.13,1127.4,1143.79,1158.34,1171.06,1181.99,1191.17,1198.63,1204.44,1208.64,1211.28,1212.42,1212.11,1210.43,1207.42,1203.16,1197.7,1191.11,1183.44,1174.77,1165.15,1154.64,1143.31,1131.2,1118.39,1104.91,1090.84,1076.21,1061.09,1045.52,1029.54,1013.2,996.554,979.632,962.477,945.128,927.619,909.986,892.262,874.476,856.658,838.836,821.034,803.278,785.59,767.99,750.499,733.135,715.915,698.854,681.966,665.266,648.764,632.471,616.399,600.554,584.946,569.581,554.466,539.605,525.004,510.666,496.594,482.791,469.259,11984.3
1918,0,5.98943,12.3142,34.8103,53.7695,72.8609,94.6968,119.478,147.34,178.02,211.077,246.393,283.474,322.26,362.669,404.272,446.507,489.002,531.615,586.111,628.156,669.615,710.291,750.006,788.599,825.926,861.858,896.286,929.115,960.264,989.668,1017.28,1043.05,1066.96,1088.99,1109.13,1127.4,1143.79,1158.33,1171.05,1181.98,1191.16,1198.63,1204.44,1208.63,1211.27,1212.41,1212.11,1210.42,1207.42,1203.15,1197.69,1191.1,1183.44,1174.76,1165.14,1154.63,1143.3,1131.2,1118.38,1104.91,1090.83,1076.21,1061.08,1045.51,1029.53,1013.2,996.55,979.628,962.473,945.124,927.615,909.983,892.258,874.472,856.655,838.832,821.031,803.275,785.587,767.988,750.497,733.133,715.913,698.852,681.964,665.264,648.762,632.47,616.397,600.553,584.945,569.58,554.465,539.604,525.003,510.665,496.593,482.791,469.259,11984.2
1919,0,5.98008,12.2933,34.7269,53.5126,72.5464,94.701,119.371,146.84,177.256,210.298,245.454,282.616,321.246,361.312,402.754,445.124,487.838,530.532,573.09,628.156,669.615,710.291,750.006,788.599,825.925,861.858,896.286,929.114,960.263,989.667,1017.27,1043.05,1066.96,1088.98,1109.13,1127.39,1143.79,1158.33,1171.05,1181.98,1191.16,1198.63,1204.43,1208.63,1211.27,1212.41,1212.1,1210.42,1207.41,1203.15,1197.69,1191.09,1183.43,1174.76,1165.14,1154.63,1143.29,1131.19,1118.37,1104.9,1090.83,1076.2,1061.08,1045.51,1029.53,1013.19,996.544,979.623,962.468,945.119,927.611,909.978,892.254,874.469,856.651,838.829,821.028,803.272,785.584,767.985,750.494,733.13,715.91,698.85,681.962,665.262,648.76,632.468,616.396,600.551,584.943,569.579,554.463,539.603,525.002,510.664,496.592,482.79,469.258,11984.2
1920,0,5.96585,12.2741,34.668,53.3844,72.1997,94.2923,119.377,146.709,176.656,209.395,244.548,281.538,320.273,360.175,401.248,443.453,486.327,529.269,571.923,614.2,669.614,710.291,750.006,788.599,825.925,861.857,896.285,929.113,960.262,989.666,1017.27,1043.04,1066.95,1088.98,1109.13,1127.39,1143.78,1158.33,1171.05,1181.98,1191.15,1198.62,1204.43,1208.62,1211.26,1212.4,1212.1,1210.41,1207.41,1203.14,1197.68,1191.09,1183.42,1174.75,1165.13,1154.62,1143.29,1131.18,1118.37,1104.9,1090.82,1076.2,1061.07,1045.5,1029.52,1013.19,996.539,979.618,962.463,945.114,927.606,909.974,892.25,874.465,856.647,838.825,821.024,803.269,785.581,767.982,750.491,733.128,715.908,698.847,681.96,665.26,648.758,632.466,616.394,600.55,584.942,569.577,554.462,539.602,525.001,510.663,496.591,482.789,469.257,11984.2
1921,0,5.95692,12.2449,34.6139,53.2938,72.0267,93.8417,118.861,146.715,176.497,208.686,243.499,280.5,319.052,359.085,399.985,441.794,484.502,527.63,570.561,612.949,654.738,710.291,750.006,788.598,825.924,861.857,896.284,929.112,960.261,989.665,1017.27,1043.04,1066.95,1088.98,1109.13,1127.39,1143.78,1158.32,1171.04,1181.97,1191.15,1198.62,1204.42,1208.62,1211.26,1212.39,1212.09,1210.41,1207.4,1203.13,1197.67,1191.08,1183.42,1174.74,1165.12,1154.61,1143.28,1131.18,1118.36,1104.89,1090.81,1076.19,1061.07,1045.49,1029.52,1013.18,996.534,979.612,962.458,945.109,927.602,909.969,892.245,874.46,856.643,838.821,821.021,803.265,785.578,767.979,750.488,733.125,715.905,698.845,681.958,665.258,648.756,632.464,616.392,600.548,584.94,569.576,554.461,539.6,524.999,510.662,496.59,482.788,469.256,11984.2
1922,0,5.94672,12.2266,34.5315,53.2107,71.9046,93.6168,118.293,146.082,176.505,208.499,242.673,279.296,317.875,357.716,398.774,440.403,482.689,525.649,568.794,611.49,653.404,694.51,750.005,788.598,825.924,861.856,896.284,929.112,960.26,989.664,1017.27,1043.04,1066.95,1088.98,1109.12,1127.39,1143.78,1158.32,1171.04,1181.97,1191.15,1198.61,1204.42,1208.61,1211.25,1212.39,1212.09,1210.4,1207.39,1203.13,1197.67,1191.07,1183.41,1174.74,1165.12,1154.61,1143.27,1131.17,1118.35,1104.88,1090.81,1076.18,1061.06,1045.49,1029.51,1013.18,996.528,979.607,962.453,945.104,927.596,909.965,892.241,874.456,856.639,838.817,821.017,803.262,785.574,767.975,750.485,733.122,715.902,698.842,681.955,665.255,648.754,632.462,616.39,600.546,584.939,569.574,554.459,539.599,524.998,510.66,496.589,482.786,469.255,11984.2
1923,0,5.94226,12.2057,34.4799,53.084,71.7924,93.4581,118.01,145.384,175.743,208.508,242.456,278.349,316.511,356.396,397.254,439.07,481.17,523.683,566.659,609.597,651.849,693.096,733.343,788.598,825.924,861.856,896.283,929.111,960.259,989.662,1017.27,1043.04,1066.95,1088.98,1109.12,1127.38,1143.78,1158.32,1171.04,1181.97,1191.14,1198.61,1204.41,1208.61,1211.25,1212.38,1212.08,1210.39,1207.39,1203.12,1197.66,1191.07,1183.4,1174.73,1165.11,1154.6,1143.27,1131.16,1118.35,1104.87,1090.8,1076.18,1061.05,1045.48,1029.5,1013.17,996.522,979.601,962.447,945.098,927.591,909.959,892.236,874.451,856.634,838.813,821.013,803.258,785.57,767.972,750.482,733.119,715.899,698.839,681.953,665.253,648.752,632.46,616.388,600.544,584.937,569.572,554.458,539.597,524.997,510.659,496.588,482.785,469.254,11984.2
1924,0,5.94342,12.1965,34.4208,53.0046,71.6215,93.3122,117.81,145.036,174.904,207.608,242.467,278.1,315.438,354.866,395.788,437.396,479.713,522.034,564.539,607.308,649.83,691.445,731.849,771.077,825.923,861.855,896.282,929.11,960.258,989.661,1017.27,1043.04,1066.95,1088.97,1109.12,1127.38,1143.77,1158.31,1171.03,1181.96,1191.14,1198.6,1204.41,1208.6,1211.24,1212.38,1212.07,1210.39,1207.38,1203.11,1197.65,1191.06,1183.39,1174.72,1165.1,1154.59,1143.26,1131.15,1118.34,1104.87,1090.79,1076.17,1061.05,1045.47,1029.5,1013.16,996.515,979.594,962.441,945.093,927.585,909.954,892.231,874.446,856.63,838.809,821.008,803.254,785.566,767.968,750.478,733.116,715.896,698.836,681.95,665.25,648.749,632.458,616.386,600.542,584.935,569.571,554.456,539.596,524.995,510.657,496.586,482.784,469.253,11984.1
1925,0,5.9435,12.1989,34.395,52.9138,71.5143,93.0901,117.626,144.79,174.484,206.616,241.42,278.112,315.155,353.664,394.089,435.783,477.884,520.454,562.762,605.036,647.39,689.304,730.107,769.507,807.574,861.855,896.282,929.109,960.257,989.66,1017.27,1043.04,1066.94,1088.97,1109.12,1127.38,1143.77,1158.31,1171.03,1181.96,1191.13,1198.6,1204.4,1208.6,1211.24,1212.37,1212.07,1210.38,1207.37,1203.11,1197.65,1191.05,1183.39,1174.71,1165.09,1154.59,1143.25,1131.15,1118.33,1104.86,1090.79,1076.16,1061.04,1045.47,1029.49,1013.16,996.508,979.588,962.435,945.086,927.58,909.948,892.225,874.441,856.625,838.804,821.004,803.249,785.562,767.964,750.475,733.112,715.893,698.833,681.947,665.247,648.746,632.455,616.383,600.54,584.933,569.569,554.454,539.594,524.993,510.656,496.585,482.783,469.251,11984.1
1926,0,5.94691,12.199,34.4017,52.8741,71.3918,92.9508,117.346,144.564,174.189,206.121,240.267,276.912,315.17,353.347,392.753,433.912,476.121,518.47,561.058,603.131,644.968,686.716,727.846,767.675,805.929,842.707,896.281,929.108,960.256,989.659,1017.27,1043.04,1066.94,1088.97,1109.11,1127.38,1143.77,1158.31,1171.03,1181.95,1191.13,1198.6,1204.4,1208.59,1211.23,1212.37,1212.06,1210.37,1207.37,1203.1,1197.64,1191.05,1183.38,1174.71,1165.09,1154.58,1143.24,1131.14,1118.32,1104.85,1090.78,1076.15,1061.03,1045.46,1029.48,1013.15,996.502,979.581,962.428,945.08,927.574,909.942,892.22,874.436,856.62,838.799,820.999,803.245,785.558,767.96,750.471,733.108,715.889,698.83,681.944,665.244,648.744,632.453,616.381,600.538,584.93,569.567,554.452,539.592,524.992,510.654,496.583,482.781,469.25,11984.1
1927,0,5.95407,12.206,34.4022,52.8844,71.3383,92.7916,117.17,144.22,173.917,205.771,239.691,275.589,313.809,353.363,392.402,432.441,474.078,516.557,558.919,601.305,642.938,684.147,725.113,765.297,804.01,840.99,876.368,929.108,960.255,989.658,1017.26,1043.03,1066.94,1088.97,1109.11,1127.37,1143.76,1158.31,1171.02,1181.95,1191.13,1198.59,1204.39,1208.59,1211.22,1212.36,1212.06,1210.37,1207.36,1203.09,1197.63,1191.04,1183.37,1174.7,1165.08,1154.57,1143.23,1131.13,1118.32,1104.84,1090.77,1076.15,1061.02,1045.45,1029.48,1013.14,996.494,979.574,962.421,945.074,927.567,909.936,892.214,874.43,856.614,838.794,820.994,803.24,785.553,767.956,750.467,733.104,715.886,698.826,681.94,665.241,648.741,632.45,616.378,600.535,584.928,569.564,554.45,539.59,524.99,510.653,496.582,482.78,469.249,11984.1
1928,0,5.96545,12.2208,34.4219,52.8852,71.3522,92.722,116.97,144.004,173.503,205.45,239.284,274.928,312.31,351.838,392.419,432.054,472.471,514.34,556.857,599.013,640.991,681.993,722.4,762.424,801.52,838.987,874.583,908.465,960.254,989.657,1017.26,1043.03,1066.94,1088.97,1109.11,1127.37,1143.76,1158.3,1171.02,1181.95,1191.12,1198.59,1204.39,1208.58,1211.22,1212.35,1212.05,1210.36,1207.35,1203.09,1197.63,1191.03,1183.37,1174.69,1165.07,1154.56,1143.23,1131.12,1118.31,1104.84,1090.76,1076.14,1061.02,1045.44,1029.47,1013.13,996.487,979.567,962.414,945.067,927.561,909.93,892.208,874.424,856.608,838.788,820.989,803.235,785.549,767.951,750.462,733.1,715.882,698.823,681.937,665.238,648.738,632.447,616.376,600.532,584.926,569.562,554.448,539.588,524.988,510.651,496.58,482.778,469.247,11984.1
1929,0,5.98151,12.2441,34.4634,52.9155,71.3532,92.7401,116.882,143.757,173.243,204.961,238.911,274.462,311.561,350.156,390.725,432.073,472.047,512.596,554.467,596.803,638.547,679.927,720.125,759.57,798.509,836.387,872.498,906.612,938.917,989.653,1017.26,1043.03,1066.93,1088.96,1109.1,1127.36,1143.75,1158.29,1171.01,1181.94,1191.11,1198.58,1204.38,1208.57,1211.21,1212.34,1212.04,1210.35,1207.34,1203.07,1197.61,1191.02,1183.35,1174.68,1165.06,1154.55,1143.21,1131.11,1118.29,1104.82,1090.75,1076.13,1061,1045.43,1029.46,1013.12,996.476,979.556,962.404,945.057,927.551,909.921,892.199,874.415,856.6,838.78,820.981,803.228,785.542,767.945,750.456,733.095,715.876,698.817,681.932,665.233,648.733,632.443,616.372,600.529,584.922,569.559,554.445,539.585,524.985,510.648,496.578,482.776,469.245,11984
1930,0,6.0027,12.2771,34.5292,52.9792,71.3941,92.7414,116.905,143.649,172.946,204.655,238.342,274.034,311.033,349.317,388.858,430.208,472.068,512.137,552.586,594.24,636.19,677.334,717.942,757.177,795.518,833.243,869.792,904.448,936.998,967.658,1017.25,1043.02,1066.92,1088.95,1109.09,1127.35,1143.74,1158.28,1170.99,1181.92,1191.09,1198.56,1204.36,1208.55,1211.19,1212.32,1212.01,1210.33,1207.32,1203.05,1197.59,1190.99,1183.33,1174.65,1165.03,1154.53,1143.19,1131.09,1118.27,1104.8,1090.73,1076.11,1060.98,1045.41,1029.44,1013.11,996.459,979.54,962.388,945.042,927.536,909.907,892.185,874.403,856.588,838.769,820.97,803.217,785.532,767.935,750.447,733.086,715.868,698.81,681.925,665.227,648.727,632.437,616.366,600.524,584.917,569.554,554.44,539.581,524.981,510.645,496.574,482.773,469.242,11984
