"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1921,0,5254.83,5055.51,4868.19,4683.78,4506.27,4338.97,4186.21,4037.12,3879.66,3730.7,3596.14,3470.07,3345.59,3227.83,3110.27,2996.97,2889.75,2786.51,2684.92,2585.23,2488.46,2427.02,2331.86,2240.42,2152.57,2068.16,1987.06,1909.14,1834.28,1762.35,1693.24,1626.85,1563.05,1501.76,1442.87,1386.29,1331.93,1279.7,1229.52,1181.3,1134.98,1090.47,1047.71,1006.63,967.158,929.234,892.796,857.788,824.153,791.837,760.788,730.957,702.295,674.758,648.3,622.88,598.457,574.991,552.446,530.785,509.973,489.977,470.765,452.307,434.572,417.533,401.162,385.432,370.32,355.8,341.849,328.446,315.568,303.194,291.306,279.885,268.911,258.367,248.236,238.503,229.152,220.167,211.534,203.24,195.271,187.615,180.259,173.191,166.4,159.876,153.607,147.584,141.797,136.238,130.896,125.763,120.832,116.094,111.542,2733.18
1922,0,5244.25,5048.79,4857.28,4677.3,4500.12,4329.57,4168.84,4022.07,3878.82,3727.53,3584.42,3455.14,3334,3214.41,3101.26,2988.32,2879.45,2776.44,2677.24,2579.64,2483.86,2390.88,2331.86,2240.42,2152.57,2068.16,1987.06,1909.14,1834.28,1762.35,1693.24,1626.84,1563.05,1501.76,1442.87,1386.29,1331.92,1279.69,1229.51,1181.3,1134.98,1090.47,1047.71,1006.63,967.153,929.229,892.792,857.784,824.148,791.832,760.784,730.952,702.291,674.754,648.296,622.876,598.453,574.988,552.442,530.781,509.969,489.974,470.762,452.304,434.569,417.53,401.159,385.43,370.318,355.798,341.847,328.444,315.566,303.193,291.305,279.883,268.909,258.366,248.235,238.502,229.151,220.166,211.533,203.239,195.271,187.614,180.258,173.19,166.399,159.875,153.606,147.584,141.797,136.237,130.895,125.763,120.832,116.094,111.542,2733.17
1923,0,5240.25,5038.62,4850.82,4666.83,4493.9,4323.67,4159.81,4005.38,3864.36,3726.73,3581.38,3443.87,3319.66,3203.27,3088.37,2979.66,2871.14,2766.54,2667.57,2572.27,2478.49,2386.47,2297.13,2240.42,2152.57,2068.16,1987.06,1909.14,1834.28,1762.35,1693.24,1626.84,1563.05,1501.75,1442.86,1386.28,1331.92,1279.69,1229.51,1181.3,1134.97,1090.47,1047.71,1006.62,967.149,929.224,892.787,857.779,824.144,791.828,760.779,730.948,702.287,674.749,648.292,622.872,598.449,574.984,552.439,530.778,509.966,489.971,470.759,452.301,434.567,417.528,401.157,385.428,370.315,355.796,341.845,328.442,315.564,303.191,291.303,279.882,268.908,258.364,248.234,238.501,229.15,220.165,211.533,203.239,195.27,187.613,180.257,173.19,166.399,159.874,153.606,147.583,141.796,136.237,130.895,125.763,120.832,116.094,111.542,2733.17
1924,0,5241.14,5034.77,4841.05,4660.62,4483.84,4317.7,4154.14,3996.7,3848.32,3712.84,3580.6,3440.95,3308.84,3189.49,3077.67,2967.27,2862.82,2758.56,2658.07,2562.97,2471.4,2381.31,2292.89,2207.05,2152.56,2068.16,1987.06,1909.14,1834.27,1762.35,1693.24,1626.84,1563.04,1501.75,1442.86,1386.28,1331.92,1279.69,1229.5,1181.29,1134.97,1090.46,1047.7,1006.62,967.144,929.22,892.783,857.774,824.139,791.823,760.774,730.943,702.282,674.745,648.288,622.868,598.445,574.98,552.435,530.774,509.963,489.967,470.756,452.298,434.564,417.525,401.154,385.425,370.313,355.794,341.843,328.44,315.562,303.19,291.302,279.88,268.906,258.363,248.233,238.5,229.149,220.164,211.532,203.238,195.269,187.613,180.257,173.189,166.398,159.874,153.605,147.583,141.796,136.236,130.895,125.762,120.831,116.093,111.541,2733.16
1925,0,5241,5035.63,4837.36,4651.23,4477.87,4308.02,4148.4,3991.25,3839.99,3697.43,3567.26,3440.21,3306.03,3179.1,3064.43,2956.99,2850.92,2750.57,2650.39,2553.84,2462.47,2374.49,2287.93,2202.98,2120.51,2068.16,1987.06,1909.14,1834.27,1762.34,1693.23,1626.84,1563.04,1501.75,1442.86,1386.28,1331.91,1279.68,1229.5,1181.29,1134.96,1090.46,1047.7,1006.61,967.14,929.215,892.778,857.77,824.135,791.819,760.77,730.939,702.278,674.741,648.283,622.864,598.441,574.976,552.431,530.771,509.959,489.964,470.753,452.295,434.561,417.522,401.151,385.423,370.311,355.791,341.841,328.438,315.56,303.188,291.3,279.879,268.905,258.362,248.232,238.499,229.148,220.163,211.531,203.237,195.268,187.612,180.256,173.188,166.398,159.873,153.605,147.582,141.796,136.236,130.894,125.762,120.831,116.093,111.541,2733.16
1926,0,5243.65,5035.5,4838.18,4647.68,4468.86,4302.29,4139.1,3985.74,3834.75,3689.42,3552.45,3427.38,3305.31,3176.39,3054.44,2944.27,2841.05,2739.14,2642.72,2546.47,2453.7,2365.91,2281.38,2198.21,2116.59,2037.36,1987.05,1909.14,1834.27,1762.34,1693.23,1626.83,1563.04,1501.74,1442.85,1386.27,1331.91,1279.68,1229.5,1181.28,1134.96,1090.45,1047.69,1006.61,967.135,929.211,892.773,857.765,824.13,791.814,760.765,730.934,702.273,674.736,648.279,622.86,598.437,574.972,552.427,530.767,509.955,489.96,470.749,452.292,434.558,417.519,401.149,385.42,370.308,355.789,341.839,328.436,315.558,303.186,291.298,279.877,268.903,258.36,248.23,238.497,229.146,220.162,211.53,203.236,195.267,187.611,180.255,173.187,166.397,159.873,153.604,147.582,141.795,136.235,130.894,125.761,120.83,116.093,111.541,2733.15
1927,0,5249.45,5038.04,4838.05,4648.48,4465.44,4293.63,4133.6,3976.81,3829.45,3684.39,3544.75,3413.16,3292.99,3175.71,3051.84,2934.67,2828.82,2729.65,2631.73,2539.09,2446.62,2357.48,2273.14,2191.92,2112.01,2033.59,1957.46,1909.13,1834.27,1762.34,1693.23,1626.83,1563.04,1501.74,1442.85,1386.27,1331.91,1279.68,1229.49,1181.28,1134.96,1090.45,1047.69,1006.6,967.131,929.206,892.769,857.76,824.125,791.809,760.76,730.929,702.269,674.732,648.275,622.855,598.433,574.968,552.423,530.763,509.952,489.957,470.746,452.288,434.554,417.516,401.146,385.417,370.306,355.786,341.837,328.434,315.556,303.184,291.296,279.875,268.902,258.359,248.229,238.496,229.145,220.161,211.528,203.235,195.266,187.61,180.254,173.187,166.396,159.872,153.604,147.581,141.794,136.235,130.893,125.761,120.83,116.092,111.54,2733.15
1928,0,5258.8,5043.61,4840.5,4648.35,4466.21,4290.35,4125.27,3971.52,3820.87,3679.3,3539.92,3405.76,3279.32,3163.87,3051.19,2932.18,2819.6,2717.9,2622.61,2528.54,2439.53,2350.68,2265.04,2184,2105.97,2029.19,1953.85,1880.7,1834.27,1762.34,1693.23,1626.83,1563.03,1501.74,1442.85,1386.27,1331.9,1279.67,1229.49,1181.27,1134.95,1090.44,1047.68,1006.6,967.126,929.201,892.764,857.756,824.12,791.804,760.756,730.925,702.264,674.727,648.27,622.851,598.428,574.964,552.419,530.759,509.948,489.953,470.742,452.285,434.551,417.513,401.143,385.414,370.303,355.784,341.834,328.431,315.554,303.182,291.295,279.873,268.9,258.357,248.227,238.495,229.144,220.159,211.527,203.234,195.265,187.609,180.253,173.186,166.395,159.871,153.603,147.58,141.794,136.234,130.893,125.761,120.83,116.092,111.54,2733.14
1929,0,5272.1,5052.6,4845.85,4650.7,4466.09,4291.08,4122.12,3963.52,3815.79,3671.05,3535.03,3401.12,3272.22,3150.74,3039.81,2931.55,2817.2,2709.04,2611.33,2519.77,2429.38,2343.87,2258.5,2176.22,2098.36,2023.38,1949.62,1877.22,1806.94,1762.33,1693.22,1626.82,1563.02,1501.73,1442.84,1386.26,1331.89,1279.66,1229.48,1181.26,1134.94,1090.43,1047.67,1006.59,967.116,929.192,892.754,857.746,824.111,791.795,760.747,730.916,702.256,674.719,648.262,622.843,598.421,574.957,552.412,530.752,509.942,489.947,470.737,452.279,434.546,417.508,401.138,385.41,370.299,355.78,341.83,328.428,315.551,303.179,291.292,279.871,268.898,258.355,248.225,238.493,229.142,220.158,211.526,203.232,195.264,187.608,180.252,173.185,166.394,159.87,153.602,147.579,141.793,136.234,130.892,125.76,120.829,116.091,111.54,2733.13
1930,0,5289.75,5065.37,4854.48,4655.84,4468.34,4290.97,4122.83,3960.49,3808.11,3666.17,3527.11,3396.42,3267.76,3143.91,3027.19,2920.62,2816.59,2706.73,2602.81,2508.93,2420.96,2334.12,2251.95,2169.93,2090.87,2016.06,1944.03,1873.15,1803.59,1736.07,1693.2,1626.8,1563.01,1501.71,1442.82,1386.24,1331.87,1279.64,1229.46,1181.25,1134.92,1090.42,1047.66,1006.57,967.099,929.175,892.738,857.73,824.096,791.78,760.732,730.902,702.242,674.706,648.25,622.831,598.409,574.946,552.402,530.742,509.932,489.938,470.728,452.271,434.538,417.501,401.131,385.404,370.293,355.774,341.825,328.423,315.546,303.174,291.288,279.867,268.894,258.351,248.222,238.49,229.139,220.155,211.523,203.23,195.262,187.606,180.25,173.183,166.393,159.869,153.601,147.578,141.792,136.232,130.891,125.759,120.828,116.091,111.539,2733.12
1931,0,5312.13,5082.33,4866.76,4664.13,4473.28,4293.14,4122.72,3961.17,3805.2,3658.79,3522.42,3388.81,3263.24,3139.63,3020.64,2908.49,2806.09,2706.15,2600.6,2500.75,2410.54,2326.03,2242.58,2163.64,2084.83,2008.87,1937,1867.78,1799.68,1732.85,1667.98,1626.79,1562.99,1501.7,1442.81,1386.22,1331.86,1279.63,1229.45,1181.23,1134.91,1090.4,1047.64,1006.56,967.086,929.162,892.725,857.718,824.083,791.768,760.721,730.891,702.231,674.695,648.239,622.821,598.4,574.936,552.393,530.734,509.924,489.93,470.721,452.264,434.532,417.494,401.125,385.398,370.287,355.769,341.82,328.418,315.542,303.17,291.284,279.863,268.891,258.348,248.219,238.487,229.137,220.153,211.521,203.228,195.26,187.604,180.249,173.181,166.391,159.868,153.599,147.577,141.791,136.232,130.89,125.758,120.827,116.09,111.538,2733.11
1932,0,5339.58,5103.84,4883.05,4675.93,4481.25,4297.88,4124.8,3961.06,3805.85,3656,3515.33,3384.3,3255.93,3135.29,3016.52,2902.19,2794.45,2696.06,2600.04,2498.62,2402.68,2316.02,2234.81,2154.64,2078.79,2003.07,1930.09,1861.03,1794.53,1729.1,1664.89,1602.56,1562.99,1501.69,1442.8,1386.22,1331.85,1279.62,1229.44,1181.22,1134.9,1090.39,1047.63,1006.55,967.076,929.152,892.715,857.708,824.074,791.759,760.711,730.882,702.222,674.686,648.231,622.813,598.392,574.929,552.386,530.727,509.917,489.924,470.714,452.258,434.526,417.489,401.12,385.393,370.283,355.765,341.816,328.414,315.538,303.167,291.281,279.86,268.888,258.345,248.216,238.485,229.134,220.151,211.519,203.226,195.258,187.603,180.247,173.18,166.39,159.866,153.598,147.576,141.79,136.231,130.889,125.757,120.827,116.089,111.538,2733.1
1933,0,5372.34,5130.21,4903.71,4691.58,4492.58,4305.54,4129.36,3963.06,3805.75,3656.62,3512.64,3377.49,3251.6,3128.26,3012.35,2898.24,2788.4,2684.87,2590.35,2498.09,2400.65,2308.47,2225.2,2147.18,2070.15,1997.27,1924.53,1854.4,1788.05,1724.16,1661.3,1599.6,1539.72,1501.69,1442.8,1386.22,1331.85,1279.62,1229.44,1181.22,1134.9,1090.39,1047.63,1006.55,967.075,929.151,892.714,857.707,824.072,791.757,760.709,730.88,702.22,674.684,648.228,622.81,598.389,574.926,552.383,530.724,509.914,489.921,470.712,452.256,434.523,417.486,401.117,385.391,370.28,355.762,341.814,328.412,315.536,303.165,291.279,279.858,268.886,258.344,248.215,238.483,229.133,220.149,211.518,203.225,195.257,187.602,180.246,173.179,166.389,159.866,153.598,147.575,141.789,136.23,130.889,125.757,120.826,116.089,111.537,2733.09
1934,0,5410.49,5161.68,4929.05,4711.44,4507.62,4316.43,4136.71,3967.45,3807.67,3656.52,3513.24,3374.91,3245.05,3124.1,3005.6,2894.23,2784.59,2679.06,2579.6,2488.77,2400.13,2306.51,2217.95,2137.95,2062.98,1988.97,1918.95,1849.06,1781.68,1717.93,1656.55,1596.15,1536.87,1479.33,1442.8,1386.22,1331.85,1279.62,1229.44,1181.22,1134.9,1090.39,1047.63,1006.55,967.073,929.148,892.711,857.703,824.069,791.753,760.706,730.876,702.216,674.68,648.224,622.806,598.385,574.922,552.379,530.72,509.91,489.917,470.708,452.252,434.52,417.483,401.114,385.387,370.277,355.76,341.811,328.41,315.534,303.162,291.276,279.856,268.884,258.342,248.213,238.481,229.131,220.148,211.516,203.224,195.256,187.6,180.245,173.178,166.388,159.865,153.597,147.575,141.789,136.229,130.888,125.756,120.826,116.088,111.537,2733.08
1935,0,5453.92,5198.34,4959.29,4735.78,4526.7,4330.88,4147.18,3974.51,3811.88,3658.36,3513.14,3375.47,3242.56,3117.79,3001.57,2887.71,2780.7,2675.35,2573.95,2478.38,2391.12,2305.95,2216,2130.91,2054.04,1982.01,1910.91,1843.63,1776.48,1711.75,1650.5,1591.52,1533.49,1476.55,1421.26,1386.17,1331.8,1279.57,1229.39,1181.18,1134.85,1090.35,1047.59,1006.5,967.032,929.109,892.673,857.667,824.033,791.719,760.673,730.844,702.185,674.65,648.196,622.779,598.359,574.896,552.354,530.697,509.888,489.896,470.687,452.232,434.501,417.465,401.097,385.371,370.262,355.745,341.798,328.397,315.521,303.151,291.266,279.846,268.874,258.333,248.205,238.473,229.124,220.141,211.51,203.217,195.25,187.595,180.24,173.173,166.384,159.86,153.593,147.571,141.785,136.226,130.885,125.753,120.823,116.086,111.534,2733.04
1936,0,5502.22,5240.07,4994.51,4764.83,4550.09,4349.2,4161.06,3984.56,3818.66,3662.4,3514.9,3375.36,3243.09,3115.38,2995.49,2883.82,2774.41,2671.59,2570.37,2472.93,2381.11,2297.26,2215.43,2129,2047.25,1973.39,1904.2,1835.88,1771.24,1706.72,1644.54,1585.69,1529.03,1473.28,1418.56,1365.45,1331.73,1279.5,1229.32,1181.11,1134.79,1090.29,1047.53,1006.45,966.979,929.057,892.623,857.618,823.987,791.674,760.629,730.802,702.145,674.611,648.158,622.743,598.324,574.863,552.323,530.666,509.859,489.868,470.661,452.207,434.477,417.442,401.076,385.351,370.242,355.726,341.78,328.38,315.506,303.136,291.251,279.833,268.862,258.321,248.193,238.463,229.114,220.131,211.501,203.209,195.242,187.588,180.233,173.167,166.378,159.855,153.588,147.566,141.781,136.222,130.881,125.75,120.819,116.083,111.531,2732.97
1937,0,5554.55,5286.47,5034.61,4798.68,4578,4371.67,4178.67,3997.9,3828.32,3668.92,3518.79,3377.07,3243,3115.91,2993.2,2878.01,2770.71,2665.59,2566.8,2469.54,2375.92,2287.69,2207.13,2128.5,2045.47,1966.92,1895.96,1829.47,1763.84,1701.73,1639.75,1580,1523.46,1469.02,1415.45,1362.89,1311.86,1279.46,1229.28,1181.07,1134.75,1090.25,1047.49,1006.41,966.945,929.024,892.591,857.587,823.957,791.645,760.601,730.775,702.118,674.586,648.134,622.719,598.301,574.841,552.302,530.646,509.84,489.849,470.643,452.19,434.461,417.427,401.061,385.337,370.229,355.714,341.768,328.369,315.495,303.126,291.242,279.824,268.854,258.313,248.186,238.456,229.107,220.125,211.495,203.204,195.237,187.583,180.229,173.163,166.374,159.851,153.584,147.563,141.778,136.219,130.878,125.747,120.817,116.08,111.529,2732.94
1938,0,5609.55,5336.76,5079.19,4837.2,4610.52,4398.49,4200.26,4014.81,3841.13,3678.2,3525.05,3380.8,3244.63,3115.81,2993.69,2875.78,2765.1,2662.01,2561,2466.07,2372.62,2282.67,2197.9,2120.49,2044.94,1965.16,1889.7,1821.52,1757.64,1694.58,1634.91,1575.36,1517.95,1463.63,1411.33,1359.87,1309.37,1260.34,1229.22,1181.01,1134.69,1090.19,1047.43,1006.36,966.889,928.97,892.539,857.537,823.908,791.598,760.556,730.731,702.076,674.546,648.095,622.682,598.265,574.807,552.269,530.614,509.809,489.821,470.616,452.164,434.436,417.403,401.038,385.315,370.209,355.695,341.75,328.352,315.479,303.111,291.228,279.81,268.841,258.301,248.175,238.445,229.097,220.116,211.486,203.195,195.229,187.576,180.222,173.156,166.368,159.846,153.579,147.558,141.773,136.215,130.874,125.743,120.814,116.077,111.526,2732.88
1939,0,5665.2,5389.6,5127.5,4880.03,4647.53,4429.73,4226.02,4035.56,3857.38,3690.51,3533.96,3386.81,3248.21,3117.37,2993.59,2876.25,2762.96,2656.61,2557.55,2460.5,2369.29,2279.49,2193.07,2111.62,2037.25,1964.66,1888.01,1815.5,1750,1688.63,1628.04,1570.72,1513.5,1458.34,1406.16,1355.91,1306.47,1257.95,1210.85,1180.94,1134.63,1090.13,1047.37,1006.3,966.833,928.917,892.487,857.487,823.859,791.551,760.51,730.687,702.034,674.505,648.056,622.644,598.229,574.772,552.235,530.582,509.779,489.791,470.588,452.137,434.411,417.379,401.015,385.293,370.188,355.675,341.731,328.334,315.462,303.095,291.213,279.796,268.827,258.289,248.163,238.434,229.087,220.106,211.477,203.187,195.221,187.568,180.215,173.15,166.362,159.84,153.573,147.553,141.768,136.21,130.87,125.739,120.81,116.074,111.523,2732.81
1940,0,5718.72,5443.07,5178.27,4926.45,4688.68,4465.29,4256.04,4060.32,3877.32,3706.12,3545.79,3395.37,3253.98,3120.81,2995.09,2876.16,2763.41,2654.56,2552.37,2457.18,2363.93,2276.29,2190.02,2106.98,2028.73,1957.27,1887.53,1813.89,1744.23,1681.29,1622.33,1564.12,1509.05,1454.07,1401.09,1350.95,1302.67,1255.17,1208.56,1163.3,1134.58,1090.08,1047.33,1006.25,966.788,928.873,892.445,857.446,823.82,791.513,760.473,730.651,701.999,674.471,648.023,622.613,598.199,574.743,552.207,530.555,509.753,489.766,470.563,452.114,434.388,417.358,400.995,385.274,370.169,355.657,341.714,328.318,315.447,303.08,291.199,279.783,268.815,258.277,248.152,238.424,229.077,220.097,211.469,203.179,195.214,187.561,180.208,173.143,166.356,159.834,153.568,147.548,141.764,136.206,130.866,125.736,120.806,116.07,111.52,2732.75
1941,0,5766.54,5494.49,5229.64,4975.23,4733.28,4504.83,4290.2,4089.16,3901.11,3725.28,3560.8,3406.75,3262.23,3126.38,2998.43,2877.64,2763.37,2655.04,2550.45,2452.26,2360.81,2271.21,2187.01,2104.12,2024.33,1949.14,1880.49,1813.49,1742.73,1675.8,1615.33,1558.68,1502.75,1449.84,1397.02,1346.11,1297.94,1251.56,1205.92,1161.13,1117.66,1090.06,1047.3,1006.23,966.766,928.851,892.424,857.425,823.799,791.493,760.454,730.633,701.981,674.454,648.006,622.596,598.183,574.727,552.192,530.541,509.738,489.752,470.55,452.101,434.376,417.346,400.984,385.263,370.159,355.647,341.705,328.309,315.438,303.072,291.191,279.776,268.808,258.27,248.146,238.418,229.072,220.092,211.464,203.174,195.209,187.557,180.204,173.14,166.352,159.831,153.565,147.545,141.761,136.203,130.864,125.734,120.804,116.068,111.518,2732.73
1942,0,5804.34,5540.43,5279.05,5024.58,4780.14,4547.68,4328.19,4121.98,3928.81,3748.13,3579.2,3421.17,3273.15,3134.29,3003.77,2880.83,2764.77,2654.98,2550.89,2450.4,2356.06,2268.19,2182.1,2101.2,2021.55,1944.89,1872.65,1806.69,1742.31,1674.33,1610.02,1551.92,1497.49,1443.76,1392.92,1342.18,1293.26,1246.98,1202.42,1158.57,1115.54,1073.78,1047.26,1006.18,966.722,928.808,892.382,857.385,823.76,791.455,760.418,730.598,701.947,674.421,647.975,622.566,598.154,574.7,552.165,530.515,509.714,489.729,470.528,452.08,434.356,417.327,400.965,385.246,370.143,355.632,341.69,328.295,315.425,303.06,291.179,279.765,268.797,258.26,248.136,238.409,229.063,220.084,211.456,203.167,195.203,187.551,180.198,173.134,166.347,159.826,153.561,147.541,141.757,136.2,130.86,125.73,120.801,116.066,111.516,2732.68
1943,0,5827.3,5576.74,5323.19,5072.05,4827.56,4592.71,4369.36,4158.48,3960.35,3774.75,3601.15,3438.84,3287,3144.79,3011.37,2885.96,2767.83,2656.32,2550.83,2450.82,2354.26,2263.62,2179.19,2096.47,2018.74,1942.22,1868.56,1799.15,1735.77,1673.91,1608.6,1546.81,1490.99,1438.7,1387.07,1338.23,1289.47,1242.48,1198.01,1155.2,1113.07,1071.73,1031.6,1006.13,966.668,928.755,892.331,857.335,823.713,791.41,760.374,730.555,701.907,674.382,647.937,622.53,598.12,574.667,552.134,530.485,509.686,489.702,470.502,452.056,434.332,417.304,400.944,385.226,370.124,355.614,341.673,328.279,315.41,303.045,291.166,279.752,268.785,258.249,248.126,238.399,229.054,220.075,211.448,203.159,195.195,187.544,180.192,173.128,166.342,159.821,153.556,147.536,141.753,136.196,130.857,125.727,120.798,116.063,111.513,2732.63
1944,0,5830.55,5598.81,5358.07,5114.46,4873.16,4638.26,4412.61,4198.01,3995.39,3805.02,3626.7,3459.9,3303.94,3158.04,3021.39,2893.19,2772.69,2659.18,2552.03,2450.67,2354.57,2261.79,2174.69,2093.56,2014.08,1939.39,1865.86,1795.09,1728.39,1667.49,1608.06,1545.3,1485.94,1432.31,1382.07,1332.47,1285.54,1238.7,1193.56,1150.84,1109.71,1069.24,1029.53,990.98,966.506,928.6,892.181,857.192,823.576,791.278,760.248,730.435,701.793,674.274,647.834,622.432,598.027,574.579,552.051,530.407,509.612,489.632,470.436,451.993,434.274,417.249,400.892,385.177,370.078,355.571,341.632,328.241,315.374,303.012,291.134,279.722,268.758,258.223,248.102,238.377,229.033,220.055,211.43,203.142,195.179,187.529,180.178,173.115,166.329,159.81,153.545,147.526,141.743,136.187,130.849,125.719,120.791,116.056,111.506,2732.51
1945,0,5809.83,5601.92,5379.27,5147.97,4913.9,4682.06,4456.36,4239.55,4033.36,3838.67,3655.76,3484.41,3324.14,3174.28,3034.1,2902.8,2779.62,2663.84,2554.78,2451.82,2354.43,2262.1,2172.96,2089.28,2011.33,1934.97,1863.21,1792.56,1724.57,1660.49,1601.98,1544.89,1484.59,1427.56,1376.04,1327.77,1280.12,1235.03,1190.04,1146.67,1105.63,1066.11,1027.24,989.084,952.05,928.538,892.122,857.135,823.521,791.225,760.197,730.387,701.746,674.229,647.792,622.392,597.988,574.542,552.015,530.373,509.579,489.601,470.407,451.965,434.247,417.224,400.868,385.154,370.056,355.55,341.612,328.222,315.356,302.995,291.118,279.707,268.743,258.21,248.089,238.364,229.021,220.044,211.419,203.132,195.17,187.52,180.17,173.108,166.322,159.803,153.539,147.52,141.738,136.182,130.844,125.715,120.787,116.052,111.503,2732.44
1946,0,5762.11,5582.02,5382.26,5168.33,4946.1,4721.2,4498.45,4281.59,4073.27,3875.15,3688.08,3512.33,3347.69,3193.69,3049.7,2915,2788.84,2670.49,2559.24,2454.45,2355.54,2261.96,2173.25,2087.61,2007.21,1932.33,1858.96,1790.02,1722.15,1656.82,1595.26,1539.05,1484.2,1426.27,1371.48,1321.99,1275.61,1229.83,1186.52,1143.29,1101.63,1062.2,1024.24,986.889,950.237,914.657,892.07,857.085,823.473,791.179,760.153,730.344,701.705,674.19,647.754,622.355,597.953,574.509,551.983,530.342,509.55,489.573,470.38,451.939,434.222,417.2,400.845,385.132,370.035,355.53,341.594,328.204,315.339,302.978,291.103,279.692,268.729,258.196,248.076,238.352,229.01,220.034,211.409,203.123,195.161,187.512,180.162,173.1,166.315,159.796,153.532,147.514,141.732,136.176,130.839,125.71,120.782,116.048,111.499,2732.37
1947,0,5686.22,5536.17,5363.14,5171.21,4965.67,4752.14,4536.06,4322.03,4113.66,3913.5,3723.15,3543.41,3374.53,3216.34,3068.37,2930.02,2800.6,2679.38,2565.66,2458.78,2358.1,2263.06,2173.15,2087.93,2005.64,1928.4,1856.45,1785.97,1719.73,1654.52,1591.76,1532.62,1478.62,1425.92,1370.27,1317.63,1270.07,1225.52,1181.54,1139.93,1098.4,1058.37,1020.49,984.02,948.138,912.926,878.744,857.044,823.433,791.141,760.116,730.309,701.671,674.157,647.722,622.325,597.924,574.48,551.956,530.316,509.524,489.549,470.356,451.917,434.201,417.179,400.825,385.113,370.017,355.513,341.577,328.188,315.324,302.964,291.089,279.679,268.717,258.185,248.065,238.342,229,220.024,211.4,203.114,195.153,187.504,180.155,173.093,166.309,159.79,153.527,147.509,141.727,136.172,130.834,125.706,120.778,116.044,111.495,2732.31
1948,0,5583.23,5463.26,5319.09,5152.84,4968.43,4770.94,4565.78,4358.16,4152.52,3952.31,3759.99,3577.09,3404.39,3242.12,3090.13,2947.95,2815.02,2690.67,2574.2,2464.94,2362.24,2265.51,2174.2,2087.82,2005.94,1926.89,1852.67,1783.55,1715.84,1652.2,1589.55,1529.26,1472.44,1420.55,1369.92,1316.46,1265.88,1220.2,1177.4,1135.14,1095.17,1055.27,1016.81,980.422,945.384,910.911,877.082,844.243,823.396,791.105,760.082,730.275,701.639,674.126,647.692,622.296,597.896,574.453,551.93,530.291,509.501,489.526,470.334,451.896,434.18,417.16,400.807,385.095,370,355.496,341.561,328.173,315.309,302.95,291.076,279.667,268.705,258.173,248.054,238.331,228.99,220.015,211.391,203.106,195.145,187.496,180.148,173.087,166.302,159.784,153.521,147.504,141.722,136.167,130.83,125.702,120.774,116.04,111.492,2732.25
1949,0,5456.27,5364.3,5249.03,5110.5,4950.75,4773.56,4583.79,4386.66,4187.15,3989.54,3797.16,3612.35,3436.59,3270.64,3114.71,2968.66,2832.04,2704.31,2584.83,2472.92,2367.95,2269.28,2176.35,2088.63,2005.64,1926.98,1851.03,1779.74,1713.34,1648.29,1587.16,1526.98,1469.06,1414.48,1364.64,1316,1264.64,1216.06,1172.18,1131.06,1090.47,1052.07,1013.74,976.8,941.845,908.188,875.073,842.577,811.032,791.006,759.988,730.186,701.554,674.045,647.616,622.223,597.827,574.387,551.868,530.232,509.444,489.472,470.283,451.847,434.134,417.116,400.765,385.056,369.962,355.46,341.527,328.141,315.279,302.921,291.048,279.641,268.681,258.15,248.032,238.311,228.97,219.996,211.374,203.089,195.129,187.482,180.133,173.073,166.29,159.772,153.51,147.493,141.712,136.158,130.821,125.693,120.766,116.033,111.485,2732.11
1950,0,5310.22,5242.32,5153.95,5043.19,4910.07,4756.58,4586.31,4403.96,4214.53,4022.82,3832.93,3648.06,3470.47,3301.58,3142.1,2992.28,2851.93,2720.66,2597.93,2483.13,2375.62,2274.76,2179.97,2090.69,2006.42,1926.7,1851.13,1778.17,1709.69,1645.9,1583.41,1524.68,1466.88,1411.24,1358.8,1310.93,1264.21,1214.87,1168.21,1126.05,1086.56,1047.57,1010.68,973.859,938.373,904.795,872.464,840.654,809.437,779.135,759.898,730.101,701.473,673.968,647.543,622.154,597.761,574.325,551.808,530.175,509.39,489.421,470.234,451.801,434.09,417.074,400.725,385.018,369.926,355.426,341.495,328.11,315.25,302.894,291.022,279.616,268.657,258.127,248.01,238.29,228.951,219.978,211.356,203.073,195.114,187.467,180.12,173.06,166.277,159.76,153.499,147.483,141.702,136.148,130.812,125.685,120.759,116.025,111.478,2731.97
