"year","month","fleet","sex","partition","InputN","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
1995,7,6,3,0,456,0.116674790434067,0.69352296964446,2.22199932672684,4.44295269345649,4.92974098723846,4.50879730215277,4.75570217717194,6.34108037108849,6.15816392901733,4.70074647112732,2.6487565889974,1.57440429926037,0.750084838460567,0.563184318630236,0.368987514382958,0.641159829927401,0.252397715953408,0.147580240718822,0.0527273025393322,0.0673800481939407,0.0211865835492839,0.0938255895701485,0.0243505194838494,0.0318732424529752,0.0205935006564516,0,0,0.0492103706152043,0,0.0168141481636333,0,0,0,0,0.116674790434067,0.69352296964446,2.22880489088413,4.44993878807593,5.3450938114139,6.97607548898025,7.06010094208798,8.2464094150594,6.58859073659239,4.62441496575694,3.49815551530519,1.716038201561,0.894460818571148,0.566100102726796,0.271288274621549,0.0934490191559757,0.139440860432253,0.132557128445991,0.0307466331084319,0.0267358790266738,0.0168141481636333,0.0252761258396086,0,0.0168141481636333,0.020806290857541,0,0.0179370352306065,0.00985535024637414,0,0,0,0,0,0
1998,7,6,3,0,442,0.151561137087871,0.800658379784443,1.92073468336187,3.7634796014338,5.11499599438144,5.13482304575013,5.28988923084504,5.31767360709844,5.39934310807267,4.77639706243997,2.10862257471384,1.21051557772844,1.03219033077804,0.825094324569042,0.652425344133971,0.515783438240813,0.21836712621272,0.166111415860792,0.13480919121021,0.110614194945966,0.0832891268094895,0.0295734190170367,0.0320047401802409,0.0722280837969559,0.00963267006530578,0.0456032722977601,0.0199595730548836,0.00930437770632249,0,0,0.00930437770632249,0,0,0,0.151561137087871,0.771378616776589,1.92976197026978,4.06773132179871,6.49846667891287,7.30440484314959,6.62204992796693,7.40483143346931,7.83708780823678,5.3752339497188,2.72407210950701,1.57327261069198,1.45413034405371,0.530862297830262,0.271124310672637,0.173376766713612,0.0572614158622977,0.119469053069002,0.0300703753402683,0.08379210684573,0.00963267006530578,0.0182744393406528,0,0.00930437770632249,0,0,0.0185560479238174,0,0,0,0,0,0.00930437770632249,0
2001,7,6,3,0,594,0.0509600661878416,0.193767663400965,0.614649466472535,1.34174131233422,3.60713895688022,5.68993132429856,8.29555187893191,6.90337217015367,6.55920745616978,4.66472776943764,3.9329079128913,2.00538869363557,1.29490210056145,0.774513308380781,0.481436553812247,0.537662455362571,0.367001059440572,0.336413038151815,0.164278177624361,0.170358490909457,0.10347571789565,0.0838441074716677,0.0586848171299166,0.0537548697702305,0.00887713623423534,0.0283121949611899,0.010893810495516,0.0415262578527788,0,0,0,0,0,0,0.0250334164809837,0.176903931669368,0.647001068056537,1.33130185935751,3.31584328378543,5.23272986397869,7.26695174919702,7.85775922557124,7.83100598174126,7.14809114915323,4.57529876665695,2.72972814261662,1.36062104520484,0.825063443118316,0.297043463988337,0.278325953579982,0.22355870794561,0.118903006745547,0.160741593322369,0.0662910985559751,0.0591485983602311,0.0281237207311637,0.0365532306690868,0.0196046855339782,0,0,0.0130942471310722,0,0,0,0,0,0,0
2004,7,6,3,0,442,0.504315575014804,1.28429987060933,1.60588811178283,2.61047841718495,2.62304528715193,2.55134381868913,3.10518979841988,5.71514808101177,7.73582327426138,8.16951228207667,4.4567556178718,2.44368575945714,1.18858726426141,0.900241243128996,0.452837279316563,0.467702281650112,0.300727968875982,0.19762696825203,0.114337476079036,0.107419555304265,0.101534715926009,0.0942593659773637,0.0760951682162321,0.0147669870207861,0.0422145417713557,0.0434782858705725,0,0,0.0400666995510219,0,0,0,0,0.0147669870207861,0.504315575014804,1.28429987060933,1.60588811178283,2.61047841718495,2.564772569973,2.81781151514214,4.44685411097654,6.7780953967618,8.70114407132295,8.69774490027635,5.85845169575378,3.46549408813453,1.67437402455161,0.785898539566612,0.556515916850395,0.0864253287459728,0.141935320975841,0.0802150785293458,0.115153616916638,0.0370674309804919,0.0377783687157286,0.0535242019933021,0.0489664899498496,0,0.00261112793199086,0.070919306266958,0,0.0111162433380952,0,0,0,0,0,0
