"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1911,5.86891,18.7892,70.3367,101.488,125.359,151.67,180.383,211.551,244.843,279.757,316.261,354.493,388.808,428.767,469.601,511.109,553.096,595.372,637.754,680.066,722.141,763.822,804.959,845.413,885.057,923.772,961.45,997.993,1033.31,1067.33,1099.98,1131.19,1160.92,1189.13,1215.78,1240.85,1264.31,1286.15,1306.36,1324.95,1341.92,1357.27,1371.03,1383.22,1393.85,1402.96,1410.56,1416.71,1421.42,1424.75,1426.73,1427.39,1426.79,1424.97,1421.97,1417.84,1412.63,1406.37,1399.13,1390.94,1381.85,1371.91,1361.16,1349.66,1337.44,1324.54,1311.02,1296.91,1282.26,1267.11,1251.49,1235.45,1219.02,1202.23,1185.13,1167.74,1150.11,1132.25,1114.21,1096,1077.66,1059.21,1040.67,1022.08,1003.45,984.802,966.158,947.536,928.954,910.427,891.971,873.601,855.329,837.168,819.131,801.227,783.467,765.861,748.417,731.143,19575.1
1912,5.88377,18.7772,70.1993,101.39,125.187,151.582,180.278,211.233,244.512,279.735,316.348,354.339,393.883,428.767,469.601,511.109,553.096,595.372,637.754,680.066,722.141,763.822,804.958,845.413,885.057,923.772,961.45,997.992,1033.31,1067.33,1099.97,1131.19,1160.92,1189.13,1215.78,1240.85,1264.3,1286.14,1306.36,1324.94,1341.91,1357.27,1371.03,1383.21,1393.85,1402.95,1410.56,1416.7,1421.42,1424.75,1426.72,1427.39,1426.79,1424.97,1421.97,1417.84,1412.62,1406.37,1399.12,1390.93,1381.85,1371.91,1361.16,1349.65,1337.43,1324.54,1311.02,1296.91,1282.26,1267.11,1251.49,1235.45,1219.01,1202.23,1185.13,1167.74,1150.11,1132.25,1114.2,1096,1077.65,1059.2,1040.67,1022.08,1003.45,984.801,966.158,947.536,928.953,910.426,891.971,873.6,855.328,837.168,819.13,801.227,783.467,765.861,748.417,731.143,19575.1
1913,5.90377,18.8248,70.1545,101.192,125.067,151.374,180.173,211.11,244.144,279.357,316.323,354.437,393.713,434.364,469.601,511.109,553.096,595.372,637.754,680.066,722.141,763.821,804.958,845.413,885.056,923.771,961.449,997.991,1033.31,1067.33,1099.97,1131.19,1160.92,1189.13,1215.78,1240.84,1264.3,1286.14,1306.35,1324.94,1341.91,1357.26,1371.03,1383.21,1393.84,1402.95,1410.55,1416.7,1421.41,1424.74,1426.72,1427.38,1426.78,1424.96,1421.96,1417.83,1412.62,1406.36,1399.12,1390.93,1381.84,1371.9,1361.16,1349.65,1337.43,1324.54,1311.01,1296.91,1282.26,1267.1,1251.49,1235.44,1219.01,1202.23,1185.13,1167.74,1150.1,1132.25,1114.2,1095.99,1077.65,1059.2,1040.67,1022.08,1003.45,984.8,966.157,947.535,928.953,910.426,891.97,873.599,855.328,837.167,819.13,801.226,783.467,765.86,748.416,731.143,19575.1
1914,5.9087,18.8888,70.3322,101.128,124.822,151.229,179.926,210.987,244.001,278.937,315.896,354.409,393.821,434.176,475.73,511.109,553.096,595.372,637.754,680.066,722.141,763.821,804.958,845.412,885.056,923.771,961.448,997.991,1033.31,1067.33,1099.97,1131.19,1160.92,1189.13,1215.78,1240.84,1264.3,1286.14,1306.35,1324.94,1341.9,1357.26,1371.02,1383.21,1393.84,1402.94,1410.55,1416.69,1421.41,1424.73,1426.71,1427.38,1426.78,1424.96,1421.96,1417.83,1412.61,1406.36,1399.11,1390.92,1381.84,1371.9,1361.15,1349.65,1337.42,1324.53,1311.01,1296.9,1282.25,1267.1,1251.48,1235.44,1219.01,1202.22,1185.12,1167.74,1150.1,1132.25,1114.2,1095.99,1077.65,1059.2,1040.67,1022.08,1003.45,984.799,966.156,947.534,928.952,910.425,891.969,873.599,855.327,837.167,819.129,801.226,783.466,765.86,748.416,731.143,19575.1
1915,5.88132,18.9045,70.5713,101.384,124.743,150.933,179.753,210.698,243.86,278.773,315.421,353.931,393.791,434.296,475.524,517.78,553.096,595.372,637.754,680.066,722.141,763.821,804.958,845.412,885.056,923.77,961.448,997.99,1033.31,1067.33,1099.97,1131.19,1160.92,1189.13,1215.78,1240.84,1264.3,1286.13,1306.35,1324.93,1341.9,1357.26,1371.02,1383.2,1393.83,1402.94,1410.54,1416.69,1421.4,1424.73,1426.7,1427.37,1426.77,1424.95,1421.95,1417.82,1412.61,1406.35,1399.11,1390.92,1381.83,1371.89,1361.15,1349.64,1337.42,1324.53,1311.01,1296.9,1282.25,1267.1,1251.48,1235.44,1219,1202.22,1185.12,1167.74,1150.1,1132.24,1114.2,1095.99,1077.65,1059.2,1040.67,1022.08,1003.45,984.798,966.155,947.533,928.951,910.424,891.969,873.598,855.327,837.166,819.129,801.225,783.466,765.859,748.416,731.142,19575.1
1916,5.87433,18.8169,70.6302,101.728,125.059,150.837,179.402,210.495,243.525,278.612,315.236,353.399,393.259,434.262,475.655,517.556,560.315,595.372,637.754,680.066,722.141,763.821,804.957,845.412,885.055,923.77,961.447,997.989,1033.31,1067.32,1099.97,1131.18,1160.92,1189.12,1215.77,1240.84,1264.29,1286.13,1306.34,1324.93,1341.9,1357.25,1371.01,1383.2,1393.83,1402.93,1410.54,1416.68,1421.4,1424.72,1426.7,1427.36,1426.77,1424.94,1421.94,1417.81,1412.6,1406.35,1399.1,1390.91,1381.82,1371.89,1361.14,1349.64,1337.41,1324.52,1311,1296.9,1282.25,1267.09,1251.48,1235.43,1219,1202.22,1185.12,1167.73,1150.1,1132.24,1114.2,1095.99,1077.65,1059.2,1040.67,1022.07,1003.44,984.797,966.154,947.532,928.95,910.423,891.968,873.597,855.326,837.166,819.128,801.225,783.465,765.859,748.415,731.142,19575.1
1917,5.87081,18.7946,70.303,101.813,125.484,151.219,179.287,210.084,243.291,278.23,315.054,353.191,392.667,433.675,475.618,517.699,560.072,603.143,637.754,680.066,722.141,763.821,804.957,845.411,885.055,923.769,961.447,997.988,1033.31,1067.32,1099.97,1131.18,1160.91,1189.12,1215.77,1240.83,1264.29,1286.13,1306.34,1324.93,1341.89,1357.25,1371.01,1383.19,1393.82,1402.92,1410.53,1416.68,1421.39,1424.72,1426.69,1427.36,1426.76,1424.94,1421.94,1417.81,1412.59,1406.34,1399.1,1390.91,1381.82,1371.88,1361.13,1349.63,1337.41,1324.52,1311,1296.89,1282.24,1267.09,1251.47,1235.43,1219,1202.21,1185.11,1167.73,1150.09,1132.24,1114.19,1095.99,1077.65,1059.2,1040.66,1022.07,1003.44,984.796,966.152,947.531,928.949,910.422,891.967,873.597,855.325,837.165,819.128,801.224,783.465,765.859,748.415,731.141,19575.1
1918,5.8638,18.7833,70.2194,101.342,125.588,151.733,179.742,209.95,242.816,277.962,314.621,352.987,392.437,433.023,474.976,517.658,560.227,602.882,646.077,680.065,722.14,763.82,804.957,845.411,885.054,923.769,961.446,997.988,1033.31,1067.32,1099.97,1131.18,1160.91,1189.12,1215.77,1240.83,1264.29,1286.12,1306.34,1324.92,1341.89,1357.24,1371,1383.19,1393.82,1402.92,1410.53,1416.67,1421.38,1424.71,1426.69,1427.35,1426.75,1424.93,1421.93,1417.8,1412.59,1406.33,1399.09,1390.9,1381.81,1371.87,1361.13,1349.62,1337.4,1324.51,1310.99,1296.89,1282.24,1267.08,1251.47,1235.42,1218.99,1202.21,1185.11,1167.73,1150.09,1132.24,1114.19,1095.98,1077.64,1059.19,1040.66,1022.07,1003.44,984.794,966.151,947.53,928.948,910.421,891.966,873.596,855.324,837.164,819.127,801.224,783.464,765.858,748.414,731.141,19575.1
1919,5.87372,18.7609,70.1773,101.221,125.007,151.86,180.353,210.482,242.661,277.419,314.319,352.503,392.21,432.769,474.262,516.959,560.183,603.048,645.798,688.942,722.14,763.82,804.957,845.411,885.054,923.768,961.445,997.987,1033.3,1067.32,1099.97,1131.18,1160.91,1189.12,1215.77,1240.83,1264.28,1286.12,1306.33,1324.92,1341.88,1357.24,1371,1383.18,1393.81,1402.91,1410.52,1416.66,1421.38,1424.7,1426.68,1427.34,1426.74,1424.92,1421.92,1417.79,1412.58,1406.33,1399.08,1390.89,1381.81,1371.87,1361.12,1349.62,1337.4,1324.51,1310.99,1296.88,1282.23,1267.08,1251.46,1235.42,1218.99,1202.21,1185.11,1167.72,1150.09,1132.23,1114.19,1095.98,1077.64,1059.19,1040.66,1022.07,1003.44,984.793,966.15,947.528,928.946,910.42,891.965,873.595,855.324,837.164,819.126,801.223,783.464,765.858,748.414,731.141,19575.1
1920,5.85565,18.7926,70.0934,101.16,124.858,151.156,180.503,211.197,243.276,277.242,313.704,352.163,391.672,432.519,473.984,516.181,559.426,603.001,645.976,688.644,731.566,763.82,804.956,845.41,885.054,923.768,961.445,997.986,1033.3,1067.32,1099.96,1131.18,1160.91,1189.12,1215.76,1240.83,1264.28,1286.12,1306.33,1324.91,1341.88,1357.23,1370.99,1383.17,1393.8,1402.91,1410.51,1416.66,1421.37,1424.7,1426.67,1427.34,1426.74,1424.92,1421.92,1417.79,1412.57,1406.32,1399.07,1390.89,1381.8,1371.86,1361.12,1349.61,1337.39,1324.5,1310.98,1296.88,1282.23,1267.07,1251.46,1235.42,1218.99,1202.2,1185.1,1167.72,1150.08,1132.23,1114.19,1095.98,1077.64,1059.19,1040.66,1022.07,1003.44,984.791,966.148,947.527,928.945,910.419,891.964,873.594,855.323,837.163,819.126,801.222,783.463,765.857,748.413,731.14,19575.1
1921,5.81984,18.7348,70.212,101.04,124.783,150.976,179.667,211.374,244.103,277.944,313.504,351.475,391.295,431.925,473.709,515.879,558.585,602.186,645.926,688.834,731.249,773.789,804.956,845.41,885.053,923.767,961.444,997.985,1033.3,1067.32,1099.96,1131.18,1160.91,1189.11,1215.76,1240.82,1264.28,1286.11,1306.33,1324.91,1341.88,1357.23,1370.99,1383.17,1393.8,1402.9,1410.51,1416.65,1421.36,1424.69,1426.66,1427.33,1426.73,1424.91,1421.91,1417.78,1412.56,1406.31,1399.07,1390.88,1381.79,1371.85,1361.11,1349.6,1337.38,1324.49,1310.97,1296.87,1282.22,1267.07,1251.45,1235.41,1218.98,1202.2,1185.1,1167.72,1150.08,1132.23,1114.18,1095.98,1077.64,1059.19,1040.66,1022.06,1003.43,984.789,966.146,947.525,928.944,910.417,891.962,873.593,855.322,837.162,819.125,801.221,783.462,765.856,748.413,731.139,19575.1
1922,5.83333,18.6202,69.9961,101.211,124.634,150.886,179.453,210.394,244.306,278.889,314.299,351.251,390.53,431.51,473.059,515.58,558.258,601.281,645.053,688.78,731.451,773.455,815.462,845.41,885.053,923.767,961.443,997.985,1033.3,1067.32,1099.96,1131.17,1160.91,1189.11,1215.76,1240.82,1264.27,1286.11,1306.32,1324.91,1341.87,1357.22,1370.98,1383.16,1393.79,1402.89,1410.5,1416.64,1421.36,1424.68,1426.66,1427.32,1426.72,1424.9,1421.9,1417.77,1412.56,1406.3,1399.06,1390.87,1381.78,1371.84,1361.1,1349.6,1337.38,1324.49,1310.97,1296.86,1282.21,1267.06,1251.45,1235.41,1218.98,1202.19,1185.09,1167.71,1150.08,1132.22,1114.18,1095.97,1077.63,1059.18,1040.65,1022.06,1003.43,984.787,966.144,947.524,928.942,910.416,891.961,873.591,855.32,837.161,819.124,801.221,783.461,765.855,748.412,731.139,19575.1
1923,5.82869,18.6634,69.568,100.899,124.845,150.706,179.346,210.144,243.174,279.122,315.367,352.141,390.282,430.666,472.604,514.873,557.935,600.928,644.083,687.849,731.393,773.668,815.109,856.444,885.052,923.766,961.443,997.984,1033.3,1067.32,1099.96,1131.17,1160.9,1189.11,1215.76,1240.82,1264.27,1286.11,1306.32,1324.9,1341.87,1357.22,1370.98,1383.16,1393.79,1402.89,1410.49,1416.64,1421.35,1424.67,1426.65,1427.31,1426.71,1424.89,1421.89,1417.76,1412.55,1406.29,1399.05,1390.86,1381.78,1371.84,1361.09,1349.59,1337.37,1324.48,1310.96,1296.86,1282.21,1267.06,1251.44,1235.4,1218.97,1202.19,1185.09,1167.71,1150.07,1132.22,1114.18,1095.97,1077.63,1059.18,1040.65,1022.06,1003.43,984.785,966.142,947.522,928.94,910.414,891.96,873.59,855.319,837.159,819.123,801.22,783.46,765.855,748.411,731.138,19575.1
1924,5.81969,18.6486,69.7293,100.282,124.461,150.961,179.131,210.018,242.885,277.829,315.63,353.338,391.27,430.392,471.681,514.377,557.169,600.58,643.706,686.815,730.405,773.607,815.334,856.073,896.604,923.766,961.442,997.983,1033.3,1067.32,1099.96,1131.17,1160.9,1189.11,1215.75,1240.81,1264.27,1286.1,1306.31,1324.9,1341.86,1357.21,1370.97,1383.15,1393.78,1402.88,1410.49,1416.63,1421.34,1424.67,1426.64,1427.31,1426.71,1424.88,1421.88,1417.75,1412.54,1406.29,1399.04,1390.85,1381.77,1371.83,1361.08,1349.58,1337.36,1324.47,1310.95,1296.85,1282.2,1267.05,1251.43,1235.39,1218.96,1202.18,1185.08,1167.7,1150.07,1132.21,1114.17,1095.97,1077.63,1059.18,1040.65,1022.06,1003.43,984.782,966.14,947.52,928.938,910.413,891.958,873.589,855.318,837.158,819.122,801.219,783.46,765.854,748.41,731.137,19575.1
1925,5.81043,18.6197,69.6738,100.515,123.7,150.496,179.435,209.767,242.74,277.499,314.168,353.633,392.6,431.482,471.38,513.372,556.633,599.756,643.333,686.412,729.307,772.562,815.27,856.309,896.216,935.822,961.442,997.982,1033.3,1067.31,1099.96,1131.17,1160.9,1189.11,1215.75,1240.81,1264.27,1286.1,1306.31,1324.89,1341.86,1357.21,1370.97,1383.15,1393.77,1402.88,1410.48,1416.62,1421.34,1424.66,1426.63,1427.3,1426.7,1424.87,1421.88,1417.75,1412.53,1406.28,1399.03,1390.84,1381.76,1371.82,1361.08,1349.57,1337.35,1324.46,1310.95,1296.84,1282.19,1267.04,1251.43,1235.39,1218.96,1202.18,1185.08,1167.7,1150.06,1132.21,1114.17,1095.96,1077.62,1059.17,1040.64,1022.05,1003.42,984.78,966.138,947.517,928.936,910.411,891.956,873.587,855.316,837.157,819.12,801.217,783.458,765.853,748.41,731.137,19575.1
1926,5.80114,18.5901,69.5662,100.435,123.987,149.576,178.883,210.122,242.45,277.332,313.794,351.995,392.928,432.949,472.574,513.045,555.545,599.179,642.45,686.015,728.88,771.4,814.168,856.242,896.463,935.417,973.99,997.982,1033.3,1067.31,1099.96,1131.17,1160.9,1189.1,1215.75,1240.81,1264.26,1286.1,1306.31,1324.89,1341.85,1357.21,1370.96,1383.14,1393.77,1402.87,1410.47,1416.61,1421.33,1424.65,1426.63,1427.29,1426.69,1424.87,1421.87,1417.74,1412.52,1406.27,1399.02,1390.84,1381.75,1371.81,1361.07,1349.56,1337.35,1324.46,1310.94,1296.83,1282.19,1267.04,1251.42,1235.38,1218.95,1202.17,1185.07,1167.69,1150.06,1132.21,1114.16,1095.96,1077.62,1059.17,1040.64,1022.05,1003.42,984.777,966.135,947.515,928.934,910.409,891.954,873.585,855.315,837.155,819.119,801.216,783.457,765.852,748.409,731.136,19575.1
1927,5.79208,18.5604,69.4555,100.28,123.888,149.923,177.789,209.476,242.86,277.001,313.606,351.576,391.107,433.31,474.18,514.345,555.191,598.008,641.832,685.073,728.458,770.948,812.944,855.085,896.392,935.675,973.568,1011.01,1033.3,1067.31,1099.96,1131.17,1160.9,1189.1,1215.75,1240.81,1264.26,1286.09,1306.3,1324.89,1341.85,1357.2,1370.96,1383.14,1393.76,1402.86,1410.47,1416.61,1421.32,1424.64,1426.62,1427.28,1426.68,1424.86,1421.86,1417.73,1412.51,1406.26,1399.02,1390.83,1381.74,1371.8,1361.06,1349.56,1337.34,1324.45,1310.93,1296.83,1282.18,1267.03,1251.41,1235.37,1218.95,1202.17,1185.07,1167.69,1150.05,1132.2,1114.16,1095.95,1077.61,1059.17,1040.64,1022.05,1003.42,984.774,966.132,947.512,928.932,910.407,891.952,873.583,855.313,837.154,819.118,801.215,783.456,765.851,748.408,731.135,19575
1928,5.78359,18.5314,69.3444,100.12,123.697,149.803,178.201,208.195,242.113,277.469,313.232,351.365,390.642,431.303,474.576,516.093,556.597,597.627,640.578,684.414,727.458,770.502,812.467,853.799,895.181,935.601,973.836,1010.57,1046.78,1067.31,1099.95,1131.17,1160.9,1189.1,1215.75,1240.8,1264.26,1286.09,1306.3,1324.88,1341.84,1357.2,1370.95,1383.13,1393.76,1402.86,1410.46,1416.6,1421.31,1424.64,1426.61,1427.27,1426.67,1424.85,1421.85,1417.72,1412.5,1406.25,1399.01,1390.82,1381.73,1371.79,1361.05,1349.55,1337.33,1324.44,1310.92,1296.82,1282.17,1267.02,1251.41,1235.37,1218.94,1202.16,1185.06,1167.68,1150.05,1132.2,1114.15,1095.95,1077.61,1059.16,1040.63,1022.04,1003.42,984.771,966.129,947.51,928.929,910.404,891.95,873.581,855.311,837.152,819.116,801.213,783.455,765.85,748.407,731.134,19575
