"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1911,6356.17,6110.84,5882.73,5657.5,5443.14,5232.74,5030.51,4840.54,4657.03,4474.77,4298.13,4131.38,3918.25,3764.61,3617,3475.17,3338.91,3207.99,3082.2,2961.34,2845.23,2733.66,2626.47,2523.49,2424.54,2329.47,2238.13,2150.37,2066.05,1985.03,1907.2,1832.41,1760.56,1691.53,1625.2,1561.47,1500.25,1441.42,1384.9,1330.59,1278.42,1228.29,1180.13,1133.86,1089.4,1046.68,1005.64,966.207,928.321,891.921,856.948,823.347,791.063,760.045,730.243,701.61,674.1,647.668,622.273,597.874,574.431,551.908,530.267,509.475,489.499,470.306,451.865,434.147,417.124,400.769,385.055,369.957,355.451,341.513,328.123,315.257,302.896,291.019,279.608,268.645,258.111,247.99,238.267,228.924,219.948,211.324,203.038,195.077,187.428,180.078,173.018,166.233,159.715,153.453,147.436,141.655,136.101,130.764,125.637,120.71,2957.81
1912,6372.28,6106.95,5871.23,5652.06,5435.67,5229.71,5027.56,4833.26,4650.74,4474.42,4299.32,4129.6,3969.39,3764.61,3617,3475.17,3338.91,3207.99,3082.2,2961.34,2845.23,2733.66,2626.47,2523.48,2424.54,2329.47,2238.12,2150.36,2066.04,1985.03,1907.2,1832.41,1760.56,1691.52,1625.2,1561.47,1500.24,1441.42,1384.9,1330.59,1278.42,1228.29,1180.13,1133.85,1089.39,1046.68,1005.63,966.203,928.318,891.918,856.945,823.344,791.06,760.042,730.241,701.608,674.098,647.666,622.271,597.872,574.429,551.906,530.266,509.474,489.497,470.304,451.864,434.146,417.123,400.768,385.054,369.956,355.45,341.513,328.122,315.256,302.895,291.018,279.608,268.644,258.111,247.99,238.266,228.924,219.948,211.323,203.037,195.076,187.427,180.078,173.017,166.233,159.715,153.453,147.436,141.655,136.1,130.764,125.637,120.71,2957.81
1913,6393.94,6122.42,5867.49,5641.02,5430.44,5222.53,5024.65,4830.43,4643.74,4468.38,4298.98,4130.74,3967.67,3813.75,3617,3475.17,3338.91,3207.99,3082.2,2961.34,2845.23,2733.66,2626.47,2523.48,2424.53,2329.46,2238.12,2150.36,2066.04,1985.03,1907.19,1832.41,1760.56,1691.52,1625.19,1561.47,1500.24,1441.41,1384.89,1330.59,1278.41,1228.29,1180.12,1133.85,1089.39,1046.67,1005.63,966.2,928.314,891.914,856.942,823.341,791.057,760.039,730.238,701.605,674.095,647.664,622.269,597.87,574.427,551.904,530.264,509.472,489.496,470.303,451.862,434.145,417.122,400.767,385.053,369.955,355.449,341.512,328.121,315.255,302.894,291.018,279.607,268.644,258.11,247.99,238.266,228.923,219.947,211.323,203.037,195.076,187.427,180.078,173.017,166.233,159.715,153.453,147.436,141.655,136.1,130.764,125.637,120.71,2957.81
1914,6399.27,6143.23,5882.35,5637.42,5419.83,5217.51,5017.75,4827.63,4641.02,4461.66,4293.17,4130.41,3968.77,3812.1,3664.21,3475.17,3338.91,3207.99,3082.2,2961.34,2845.22,2733.66,2626.47,2523.48,2424.53,2329.46,2238.12,2150.36,2066.04,1985.03,1907.19,1832.41,1760.55,1691.52,1625.19,1561.46,1500.24,1441.41,1384.89,1330.58,1278.41,1228.28,1180.12,1133.84,1089.38,1046.67,1005.63,966.196,928.311,891.911,856.938,823.337,791.054,760.036,730.235,701.602,674.092,647.661,622.266,597.867,574.425,551.902,530.262,509.47,489.494,470.301,451.861,434.143,417.121,400.765,385.051,369.954,355.448,341.511,328.12,315.255,302.893,291.017,279.606,268.643,258.109,247.989,238.265,228.923,219.947,211.323,203.037,195.076,187.427,180.078,173.017,166.233,159.715,153.452,147.435,141.654,136.1,130.764,125.636,120.71,2957.81
1915,6369.62,6148.35,5902.35,5651.7,5416.37,5207.32,5012.93,4821.01,4638.34,4459.05,4286.72,4124.83,3968.46,3813.15,3662.62,3520.53,3338.91,3207.99,3082.2,2961.34,2845.22,2733.66,2626.47,2523.48,2424.53,2329.46,2238.12,2150.36,2066.04,1985.03,1907.19,1832.4,1760.55,1691.52,1625.19,1561.46,1500.23,1441.41,1384.88,1330.58,1278.41,1228.28,1180.11,1133.84,1089.38,1046.66,1005.62,966.192,928.307,891.907,856.935,823.334,791.051,760.033,730.232,701.599,674.09,647.658,622.264,597.865,574.423,551.899,530.26,509.468,489.492,470.299,451.859,434.142,417.119,400.764,385.05,369.952,355.447,341.51,328.119,315.254,302.893,291.016,279.606,268.642,258.109,247.988,238.265,228.922,219.946,211.322,203.036,195.075,187.426,180.077,173.017,166.233,159.715,153.452,147.435,141.654,136.1,130.763,125.636,120.71,2957.8
1916,6362.05,6119.87,5907.27,5670.91,5430.1,5204,5003.13,4816.37,4631.97,4456.47,4284.2,4118.63,3963.1,3812.85,3663.63,3519.01,3382.49,3207.99,3082.2,2961.34,2845.22,2733.66,2626.47,2523.48,2424.53,2329.46,2238.12,2150.36,2066.04,1985.02,1907.19,1832.4,1760.55,1691.51,1625.18,1561.46,1500.23,1441.4,1384.88,1330.58,1278.4,1228.27,1180.11,1133.84,1089.38,1046.66,1005.62,966.188,928.303,891.903,856.931,823.33,791.047,760.03,730.229,701.596,674.086,647.655,622.261,597.862,574.42,551.897,530.257,509.466,489.49,470.297,451.857,434.14,417.118,400.762,385.049,369.951,355.445,341.509,328.118,315.253,302.892,291.015,279.605,268.642,258.108,247.988,238.264,228.922,219.946,211.322,203.036,195.075,187.426,180.077,173.016,166.232,159.714,153.452,147.435,141.654,136.1,130.763,125.636,120.71,2957.8
1917,6358.24,6112.59,5879.9,5675.65,5448.55,5217.18,4999.94,4806.96,4627.52,4450.35,4281.72,4116.22,3957.14,3807.7,3663.35,3519.98,3381.02,3249.86,3082.2,2961.34,2845.22,2733.66,2626.47,2523.48,2424.53,2329.46,2238.12,2150.36,2066.04,1985.02,1907.18,1832.4,1760.55,1691.51,1625.18,1561.45,1500.23,1441.4,1384.88,1330.57,1278.4,1228.27,1180.11,1133.83,1089.37,1046.66,1005.62,966.184,928.299,891.899,856.927,823.326,791.043,760.026,730.225,701.593,674.083,647.652,622.258,597.859,574.417,551.895,530.255,509.464,489.488,470.295,451.855,434.138,417.116,400.761,385.047,369.95,355.444,341.507,328.117,315.252,302.891,291.015,279.604,268.641,258.108,247.987,238.264,228.921,219.945,211.321,203.036,195.075,187.426,180.077,173.016,166.232,159.714,153.452,147.435,141.654,136.1,130.763,125.636,120.71,2957.8
1918,6350.64,6108.93,5872.92,5649.35,5453.1,5234.91,5012.61,4803.89,4618.47,4446.07,4275.85,4113.84,3954.82,3801.98,3658.4,3519.7,3381.96,3248.45,3122.43,2961.34,2845.22,2733.66,2626.47,2523.48,2424.53,2329.46,2238.12,2150.35,2066.03,1985.02,1907.18,1832.4,1760.54,1691.51,1625.18,1561.45,1500.22,1441.39,1384.87,1330.57,1278.39,1228.27,1180.1,1133.83,1089.37,1046.65,1005.61,966.18,928.295,891.895,856.923,823.322,791.039,760.022,730.222,701.589,674.08,647.649,622.255,597.856,574.415,551.892,530.252,509.461,489.486,470.293,451.853,434.136,417.114,400.759,385.046,369.948,355.443,341.506,328.116,315.251,302.89,291.014,279.603,268.64,258.107,247.987,238.263,228.921,219.945,211.321,203.035,195.074,187.425,180.076,173.016,166.232,159.714,153.451,147.435,141.654,136.099,130.763,125.636,120.71,2957.8
1919,6361.39,6101.63,5869.39,5642.64,5427.84,5239.28,5029.65,4816.06,4615.53,4437.38,4271.73,4108.19,3952.53,3799.75,3652.9,3514.95,3381.69,3249.35,3121.08,2999.99,2845.22,2733.66,2626.47,2523.48,2424.53,2329.46,2238.11,2150.35,2066.03,1985.02,1907.18,1832.39,1760.54,1691.5,1625.18,1561.45,1500.22,1441.39,1384.87,1330.57,1278.39,1228.26,1180.1,1133.82,1089.36,1046.65,1005.61,966.176,928.29,891.891,856.919,823.318,791.035,760.018,730.218,701.586,674.076,647.646,622.252,597.853,574.412,551.889,530.25,509.459,489.483,470.291,451.851,434.134,417.112,400.758,385.044,369.947,355.441,341.505,328.115,315.249,302.889,291.013,279.602,268.639,258.106,247.986,238.262,228.92,219.944,211.32,203.035,195.074,187.425,180.076,173.015,166.231,159.713,153.451,147.434,141.653,136.099,130.763,125.636,120.709,2957.79
1920,6341.82,6111.95,5862.38,5639.25,5421.38,5215.01,5033.85,4832.43,4627.22,4434.55,4263.39,4104.24,3947.1,3797.55,3650.76,3509.66,3377.12,3249.09,3121.94,2998.69,2882.36,2733.66,2626.47,2523.48,2424.53,2329.46,2238.11,2150.35,2066.03,1985.02,1907.18,1832.39,1760.54,1691.5,1625.17,1561.44,1500.22,1441.39,1384.87,1330.56,1278.39,1228.26,1180.09,1133.82,1089.36,1046.64,1005.6,966.171,928.286,891.887,856.915,823.314,791.031,760.014,730.214,701.582,674.073,647.642,622.248,597.85,574.409,551.886,530.247,509.456,489.481,470.289,451.849,434.132,417.11,400.756,385.042,369.945,355.44,341.503,328.113,315.248,302.888,291.012,279.601,268.638,258.105,247.985,238.262,228.92,219.944,211.32,203.034,195.073,187.424,180.076,173.015,166.231,159.713,153.451,147.434,141.653,136.099,130.763,125.635,120.709,2957.79
1921,6303.04,6093.15,5872.3,5632.51,5418.13,5208.81,5010.52,4836.47,4642.95,4445.79,4260.67,4096.22,3943.31,3792.34,3648.64,3507.61,3372.05,3244.7,3121.69,2999.52,2881.11,2769.34,2626.46,2523.48,2424.53,2329.46,2238.11,2150.35,2066.03,1985.01,1907.18,1832.39,1760.54,1691.5,1625.17,1561.44,1500.21,1441.38,1384.86,1330.56,1278.38,1228.25,1180.09,1133.82,1089.36,1046.64,1005.6,966.167,928.282,891.882,856.91,823.31,791.027,760.01,730.21,701.578,674.069,647.639,622.245,597.847,574.405,551.883,530.244,509.454,489.478,470.286,451.847,434.13,417.108,400.754,385.041,369.943,355.438,341.502,328.112,315.247,302.886,291.01,279.6,268.637,258.104,247.984,238.261,228.919,219.943,211.319,203.033,195.073,187.424,180.075,173.014,166.231,159.713,153.45,147.434,141.653,136.099,130.762,125.635,120.709,2957.79
1922,6317.65,6055.89,5854.24,5642.04,5411.66,5205.69,5004.57,4814.06,4646.83,4460.9,4271.46,4093.61,3935.6,3788.69,3643.64,3505.58,3370.07,3239.83,3117.47,2999.29,2881.91,2768.14,2660.75,2523.48,2424.52,2329.45,2238.11,2150.35,2066.03,1985.01,1907.17,1832.39,1760.53,1691.5,1625.17,1561.44,1500.21,1441.38,1384.86,1330.55,1278.38,1228.25,1180.09,1133.81,1089.35,1046.63,1005.59,966.162,928.277,891.878,856.906,823.306,791.023,760.006,730.206,701.574,674.065,647.635,622.241,597.843,574.402,551.88,530.241,509.451,489.475,470.284,451.844,434.128,417.106,400.752,385.039,369.942,355.437,341.5,328.11,315.246,302.885,291.009,279.599,268.636,258.103,247.983,238.26,228.918,219.942,211.319,203.033,195.072,187.423,180.075,173.014,166.23,159.712,153.45,147.433,141.653,136.098,130.762,125.635,120.709,2957.78
1923,6312.62,6069.93,5818.44,5624.69,5420.82,5199.47,5001.57,4808.34,4625.3,4464.62,4285.98,4103.98,3933.09,3781.29,3640.13,3500.77,3368.12,3237.93,3112.79,2995.23,2881.68,2768.9,2659.59,2556.41,2424.52,2329.45,2238.11,2150.35,2066.03,1985.01,1907.17,1832.38,1760.53,1691.49,1625.16,1561.43,1500.2,1441.38,1384.85,1330.55,1278.37,1228.24,1180.08,1133.81,1089.35,1046.63,1005.59,966.158,928.272,891.873,856.901,823.301,791.018,760.002,730.202,701.57,674.061,647.631,622.237,597.84,574.399,551.877,530.238,509.448,489.473,470.281,451.842,434.125,417.104,400.75,385.037,369.94,355.435,341.499,328.109,315.244,302.884,291.008,279.598,268.635,258.102,247.982,238.259,228.917,219.942,211.318,203.032,195.071,187.423,180.074,173.014,166.23,159.712,153.45,147.433,141.652,136.098,130.762,125.635,120.708,2957.78
1924,6302.87,6065.1,5831.92,5590.29,5404.14,5208.26,4995.59,4805.45,4619.8,4443.94,4289.56,4117.93,3943.06,3778.87,3633.02,3497.4,3363.5,3236.05,3110.96,2990.73,2877.79,2768.68,2660.33,2555.31,2456.17,2329.45,2238.11,2150.34,2066.02,1985.01,1907.17,1832.38,1760.53,1691.49,1625.16,1561.43,1500.2,1441.37,1384.85,1330.55,1278.37,1228.24,1180.08,1133.8,1089.34,1046.63,1005.58,966.153,928.268,891.868,856.897,823.296,791.014,759.997,730.197,701.566,674.057,647.627,622.234,597.836,574.395,551.873,530.235,509.445,489.47,470.278,451.839,434.123,417.101,400.747,385.034,369.938,355.433,341.497,328.107,315.243,302.882,291.007,279.597,268.634,258.101,247.981,238.258,228.916,219.941,211.317,203.032,195.071,187.422,180.074,173.013,166.229,159.712,153.449,147.433,141.652,136.098,130.761,125.634,120.708,2957.78
1925,6292.84,6055.73,5827.29,5603.25,5371.09,5192.24,5004.04,4799.71,4617.03,4438.65,4269.69,4121.36,3956.46,3788.45,3630.7,3490.56,3360.26,3231.61,3109.16,2988.98,2873.46,2764.94,2660.12,2556.01,2455.1,2359.85,2238.11,2150.34,2066.02,1985.01,1907.17,1832.38,1760.52,1691.49,1625.16,1561.43,1500.2,1441.37,1384.85,1330.54,1278.37,1228.24,1180.07,1133.8,1089.34,1046.62,1005.58,966.148,928.263,891.864,856.892,823.292,791.009,759.993,730.193,701.561,674.053,647.623,622.23,597.832,574.391,551.87,530.231,509.441,489.467,470.275,451.836,434.12,417.099,400.745,385.032,369.936,355.431,341.495,328.105,315.241,302.881,291.005,279.595,268.633,258.1,247.98,238.257,228.915,219.94,211.316,203.031,195.07,187.422,180.073,173.012,166.229,159.711,153.449,147.432,141.652,136.097,130.761,125.634,120.708,2957.77
1926,6282.78,6046.1,5818.29,5598.8,5383.54,5160.49,4988.65,4807.83,4611.51,4435.99,4264.61,4102.27,3959.76,3801.32,3639.9,3488.34,3353.7,3228.5,3104.89,2987.25,2871.78,2760.79,2656.52,2555.81,2455.78,2358.83,2267.32,2150.34,2066.02,1985,1907.16,1832.38,1760.52,1691.48,1625.15,1561.43,1500.19,1441.37,1384.84,1330.54,1278.36,1228.23,1180.07,1133.79,1089.33,1046.62,1005.57,966.143,928.258,891.859,856.887,823.287,791.005,759.988,730.188,701.557,674.048,647.619,622.226,597.828,574.388,551.866,530.228,509.438,489.463,470.272,451.833,434.117,417.096,400.742,385.03,369.933,355.429,341.493,328.104,315.239,302.879,291.004,279.594,268.631,258.099,247.979,238.256,228.914,219.939,211.315,203.03,195.069,187.421,180.072,173.012,166.228,159.711,153.448,147.432,141.651,136.097,130.761,125.634,120.708,2957.77
1927,6272.98,6036.43,5809.03,5590.15,5379.26,5172.45,4958.14,4793.04,4619.32,4430.69,4262.05,4097.39,3941.42,3804.5,3652.27,3497.18,3351.56,3222.19,3101.91,2983.15,2870.11,2759.17,2652.53,2552.36,2455.59,2359.48,2266.33,2178.41,2066.02,1985,1907.16,1832.37,1760.52,1691.48,1625.15,1561.42,1500.19,1441.36,1384.84,1330.53,1278.36,1228.23,1180.06,1133.79,1089.33,1046.61,1005.57,966.139,928.254,891.854,856.882,823.282,791,759.984,730.184,701.552,674.044,647.615,622.221,597.824,574.384,551.862,530.224,509.434,489.46,470.269,451.83,434.114,417.093,400.74,385.027,369.931,355.427,341.491,328.102,315.237,302.877,291.002,279.592,268.63,258.098,247.978,238.255,228.913,219.938,211.315,203.029,195.069,187.42,180.072,173.011,166.228,159.71,153.448,147.431,141.651,136.097,130.76,125.633,120.707,2957.76
1928,6263.78,6027.01,5799.73,5581.25,5370.95,5168.34,4969.64,4763.73,4605.11,4438.19,4256.96,4094.94,3936.73,3786.87,3655.32,3509.06,3360.05,3220.14,3095.85,2980.28,2866.17,2757.57,2650.97,2548.52,2452.27,2359.3,2266.96,2177.46,2092.98,1985,1907.16,1832.37,1760.52,1691.48,1625.15,1561.42,1500.19,1441.36,1384.84,1330.53,1278.35,1228.22,1180.06,1133.78,1089.32,1046.61,1005.57,966.134,928.249,891.849,856.878,823.278,790.995,759.979,730.179,701.548,674.04,647.61,622.217,597.82,574.38,551.858,530.22,509.431,489.457,470.266,451.827,434.112,417.091,400.737,385.025,369.929,355.424,341.489,328.1,315.236,302.876,291.001,279.591,268.629,258.096,247.977,238.254,228.912,219.937,211.314,203.028,195.068,187.42,180.071,173.011,166.227,159.71,153.447,147.431,141.65,136.096,130.76,125.633,120.707,2957.76
1929,6255.57,6018.17,5790.69,5572.32,5362.41,5160.36,4965.69,4774.77,4576.94,4424.54,4264.16,4090.04,3934.37,3782.37,3638.38,3511.99,3371.47,3228.3,3093.87,2974.45,2863.41,2753.78,2649.44,2547.02,2448.58,2356.1,2266.78,2178.06,2092.07,2010.9,1907.15,1832.36,1760.51,1691.47,1625.14,1561.41,1500.18,1441.35,1384.83,1330.52,1278.34,1228.21,1180.05,1133.77,1089.31,1046.6,1005.56,966.124,928.239,891.84,856.869,823.269,790.987,759.971,730.171,701.54,674.032,647.603,622.21,597.813,574.373,551.852,530.215,509.425,489.451,470.261,451.822,434.107,417.086,400.733,385.021,369.925,355.421,341.486,328.097,315.233,302.873,290.998,279.589,268.627,258.094,247.975,238.252,228.911,219.936,211.312,203.027,195.067,187.418,180.07,173.01,166.226,159.709,153.447,147.43,141.65,136.096,130.76,125.633,120.707,2957.75
