"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1985,6191.77,6094.28,5944.25,5683.09,5343.44,5009.31,4767.8,4619.05,4520.79,4409.86,4226.12,3953.34,3632.47,3296.62,2972.96,2679,2409.17,2162.3,1936.99,1739.03,1573.22,1437.58,1328.81,1242,1173.08,1118.76,1075.92,1042.31,1016.21,995.973,980.124,967.48,956.888,947.316,937.812,927.441,914.474,899.301,881.591,861.292,838.597,813.9,787.735,760.686,733.328,706.165,679.604,653.938,629.364,605.994,583.87,562.979,543.271,524.682,507.128,490.519,474.764,459.779,445.485,431.809,418.687,406.062,393.885,381.856,369.1,359.839,349.768,338.376,328.306,318.339,308.842,300.642,291.031,280.972,271.456,263.051,255.196,247.282,239.662,232.043,224.618,217.581,210.684,203.698,196.828,190.281,181.46,175.268,169.249,163.401,157.721,152.207,146.856,141.666,136.633,131.754,127.028,122.45,118.019,113.73,2857.15
1986,6055.37,5948.99,5828.8,5642.7,5374.25,5031.61,4695.76,4449.15,4291.76,4184.05,4067.57,3887.05,3627.75,3327.14,3015.12,2716.06,2445.46,2197.82,1971.77,1765.82,1585.08,1433.83,1310.18,1211.08,1132.03,1069.32,1019.93,981.022,950.537,926.914,908.645,894.388,883.063,873.621,865.12,856.694,847.488,835.923,822.357,806.488,788.266,767.867,745.648,722.096,697.742,673.11,648.659,624.758,601.675,579.585,558.591,538.73,519.988,502.317,485.657,469.93,455.05,440.936,427.507,414.69,402.417,390.63,379.275,368.308,357.448,345.875,337.547,328.432,318.048,308.878,299.778,291.095,283.611,274.773,265.488,256.693,248.929,241.666,234.33,227.256,220.167,213.248,206.683,200.238,193.698,187.256,181.111,172.792,166.965,161.295,155.78,150.419,145.21,140.15,135.238,130.471,125.848,121.365,117.021,112.812,2843.39
1987,5984.02,5817.94,5690.5,5535.28,5339.11,5064.69,4721.83,4388.26,4141.55,3981.21,3869.99,3753.39,3580.17,3336.55,3056.73,2767.81,2491.79,2242.57,2014.88,1807.29,1618.33,1452.6,1313.96,1200.66,1109.89,1037.51,980.113,934.931,899.368,871.528,849.984,833.355,820.409,810.16,801.646,794.005,786.445,778.183,767.772,755.54,741.212,724.742,706.289,686.181,664.861,642.815,620.522,598.399,576.784,555.921,535.97,517.02,499.106,482.211,466.292,451.29,437.133,423.741,411.037,398.945,387.398,376.333,365.695,355.433,345.508,335.656,325.107,317.581,309.293,299.784,291.394,283.047,275.072,268.21,260.047,251.441,243.28,236.077,229.334,222.507,215.914,209.294,202.823,196.677,190.635,184.491,178.432,172.646,164.779,159.281,153.925,148.712,143.639,138.705,133.91,129.25,124.726,120.335,116.075,111.944,2831.13
1988,6023.58,5749.39,5574.27,5426.88,5266.35,5066.22,4792.23,4455,4128.86,3886.87,3728.08,3617.06,3502.57,3336.64,3106.42,2843.64,2573.32,2315.67,2083.42,1871.49,1678.45,1502.85,1348.9,1220.17,1114.99,1030.75,963.609,910.382,868.508,835.572,809.815,789.913,774.582,762.679,753.29,745.521,738.573,731.708,724.202,714.708,703.53,690.412,675.309,658.369,639.892,620.291,600.015,579.507,559.156,539.273,520.085,501.74,484.321,467.858,452.337,437.716,423.939,410.939,398.64,386.971,375.861,365.246,355.067,345.272,335.816,326.659,317.555,307.773,300.837,293.164,284.319,276.519,268.746,261.312,254.923,247.286,239.215,231.554,224.795,218.465,212.045,205.84,199.6,193.495,187.693,181.983,176.17,170.432,164.95,157.474,152.256,147.171,142.217,137.394,132.701,128.137,123.701,119.391,115.206,111.145,2820.38
1989,6103.63,5787.39,5500.54,5295.45,5136.94,4964.98,4755.92,4479.33,4146.93,3828.86,3592.58,3436.23,3326.26,3214.99,3058.18,2843.94,2601.13,2352.38,2115.92,1903.14,1709.23,1532.77,1372.36,1231.79,1114.29,1018.32,941.492,880.282,831.788,793.67,763.721,740.337,722.309,708.465,697.764,689.372,682.472,676.337,670.294,663.681,655.263,645.321,633.617,620.108,604.926,588.342,570.732,552.502,534.057,515.75,497.865,480.609,464.115,448.459,433.669,419.73,406.602,394.234,382.565,371.523,361.042,351.057,341.508,332.342,323.511,314.971,306.688,298.43,289.51,283.245,276.265,268.159,261.019,253.884,247.05,241.187,234.126,226.638,219.523,213.247,207.365,201.384,195.597,189.765,184.051,178.615,173.258,167.795,162.395,157.231,150.16,145.234,140.429,135.745,131.18,126.735,122.409,118.201,114.11,110.136,2805.9
1990,6130.4,5864.3,5521.93,5187.71,4964.84,4784.42,4591.73,4367.07,4084.93,3758.06,3450.69,3222.59,3070.37,2962.72,2856.42,2711.8,2518.1,2300.63,2079.04,1869.1,1680.6,1509.11,1353.23,1211.63,1087.62,984.02,899.453,831.79,777.928,735.303,701.847,675.617,655.196,639.518,627.553,618.383,611.272,605.503,600.435,595.474,590.035,583.021,574.68,564.798,553.33,540.389,526.209,511.117,495.469,479.621,463.884,448.506,433.671,419.496,406.047,393.348,381.386,370.123,359.516,349.505,340.03,331.029,322.444,314.221,306.312,298.673,291.266,284.06,276.841,268.971,263.536,257.405,250.193,243.85,237.484,231.373,226.145,219.77,212.968,206.493,200.786,195.429,189.962,184.659,179.299,174.034,169.018,164.063,158.995,153.976,149.169,142.542,137.941,133.446,129.058,124.776,120.601,116.533,112.572,108.718,2783.85
1991,5818.93,5890.03,5605.06,5230.58,4890.86,4655.51,4459.88,4253.86,4020.77,3738.7,3420.64,3125.36,2906.15,2758.68,2653.87,2552.43,2418.67,2242.8,2047.09,1848.7,1661.34,1493.47,1340.97,1202.51,1076.84,966.837,874.985,800.062,740.165,692.54,654.909,625.437,602.399,584.538,570.91,560.601,552.796,546.842,542.103,538.007,534.024,529.63,523.84,516.873,508.531,498.769,487.681,475.473,462.432,448.874,435.116,421.436,408.058,395.144,382.802,371.092,360.035,349.62,339.814,330.577,321.858,313.6,305.748,298.25,291.057,284.125,277.416,270.894,264.532,258.131,251.097,246.311,240.853,234.36,228.659,222.915,217.39,212.677,206.867,200.637,194.697,189.466,184.551,179.518,174.628,169.67,164.792,160.139,155.535,150.813,146.129,141.638,135.41,131.099,126.882,122.761,118.735,114.806,110.973,107.238,2760.66
1992,5408.92,5590.77,5637.97,5329.01,4954.62,4612.7,4369.18,4163.27,3948.87,3711.6,3432.47,3124.41,2841.43,2631.34,2489.18,2387.88,2291.58,2167.92,2007.93,1831.26,1652.95,1485.02,1334.84,1198.59,1074.99,962.875,864.793,782.94,716.221,662.936,620.627,587.258,561.196,540.898,525.244,513.394,504.53,497.925,492.995,489.169,485.934,482.812,479.329,474.591,468.791,461.744,453.406,443.855,433.271,421.911,410.06,398.003,385.99,374.227,362.86,351.99,341.672,331.926,322.744,314.097,305.949,298.254,290.96,284.019,277.383,271.008,264.853,258.883,253.069,247.382,241.64,235.285,231.019,226.106,220.205,215.031,209.802,204.763,200.476,195.142,189.398,183.915,179.089,174.552,169.893,165.36,160.754,156.214,151.88,147.584,143.17,138.785,134.577,128.712,124.663,120.699,116.82,113.028,109.324,105.708,2736.56
1993,5023,5196.83,5347.19,5349.99,5035.83,4659.72,4315.42,4065.08,3852.04,3634.08,3398.63,3128.79,2836.62,2570.89,2374.04,2240.66,2145.68,2056.44,1943.65,1799.05,1640.07,1480.04,1329.54,1195.09,1073.2,962.692,862.48,774.838,701.725,642.162,594.629,556.926,527.236,504.097,486.133,472.341,461.971,454.294,448.659,444.545,441.441,438.885,436.449,433.702,429.835,425.019,419.082,411.979,403.774,394.626,384.762,374.437,363.908,353.399,343.096,333.134,323.602,314.553,306.005,297.951,290.366,283.217,276.462,270.056,263.954,258.111,252.489,247.051,241.765,236.602,231.539,226.405,220.677,216.889,212.48,207.124,202.436,197.68,193.09,189.195,184.298,179.002,173.939,169.486,165.296,160.98,156.775,152.491,148.262,144.221,140.209,136.077,131.966,128.019,122.487,118.679,114.947,111.291,107.714,104.216,2714.09
1994,4395.8,4826.04,4966.97,5064.36,5042.7,4720.39,4341.32,3994.85,3738.86,3520.79,3302.17,3071.88,2814.76,2541.69,2295.91,2114.46,1991.56,1904.23,1823.05,1721.8,1592.98,1451.87,1310.1,1176.95,1058.09,950.413,852.816,764.333,686.965,622.45,569.921,528.043,494.87,468.798,448.538,432.872,420.917,412.012,405.511,400.842,397.541,395.158,393.28,391.526,389.51,386.502,382.651,377.801,371.901,365.006,357.251,348.837,339.989,330.936,321.879,312.986,304.377,296.135,288.308,280.912,273.944,267.38,261.191,255.341,249.788,244.492,239.414,234.517,229.769,225.141,220.607,216.146,211.599,206.476,203.152,199.229,194.402,190.185,185.888,181.733,178.218,173.747,168.886,164.232,160.142,156.289,152.309,148.422,144.453,140.527,136.771,133.036,129.18,125.337,121.643,116.437,112.864,109.357,105.919,102.552,2688.51
1995,4029.02,4223.44,4615.48,4711.6,4782.97,4738.27,4410.25,4031.49,3686.67,3429.22,3210.28,2994.62,2772.23,2529.46,2275.98,2050.02,1883.81,1771.39,1691.73,1618.34,1527.71,1413.06,1287.79,1162.12,1044.2,939.008,843.745,757.425,679.171,610.757,553.729,507.327,470.371,441.143,418.224,400.472,386.812,376.461,368.835,363.364,359.539,356.95,355.194,353.905,352.739,351.348,349.073,346.043,342.112,337.23,331.44,324.861,317.668,310.064,302.252,294.416,286.706,279.234,272.073,265.268,258.838,252.778,247.068,241.682,236.589,231.751,227.13,222.692,218.404,214.236,210.163,206.16,202.209,198.161,193.558,190.627,187.12,182.75,178.94,175.043,171.266,168.082,163.985,159.509,155.218,151.45,147.898,144.216,140.616,136.93,133.278,129.78,126.295,122.69,119.092,115.63,110.726,107.369,104.071,100.834,2662.14
1996,4139.37,3871.04,4044.68,4395.55,4474.03,4526.71,4468.16,4143.14,3773.08,3437.96,3187.29,2974.97,2767.96,2556.79,2328.67,2092.28,1882.45,1728.38,1624.25,1550.55,1482.87,1399.59,1294.43,1179.65,1064.56,956.596,860.317,773.14,694.154,622.554,559.961,507.796,465.365,431.589,404.896,383.989,367.823,355.414,346.047,339.19,334.32,330.973,328.773,327.351,326.37,325.515,324.465,322.607,320.061,316.687,312.437,307.346,301.52,295.12,288.33,281.337,274.31,267.388,260.674,254.237,248.119,242.337,236.887,231.751,226.907,222.324,217.968,213.804,209.8,205.925,202.153,198.458,194.82,191.22,187.518,183.282,180.618,177.401,173.358,169.837,166.225,162.721,159.772,155.95,151.76,147.739,144.21,140.882,137.425,134.04,130.57,127.127,123.828,120.538,117.129,113.724,110.445,105.786,102.602,99.4715,2643.94
1997,4188.53,3977.06,3709.61,3858.64,4183.5,4246.69,4283.97,4215.44,3896.65,3537.97,3214.76,2972.88,2768.71,2571.19,2371.29,2156.98,1936.08,1740.59,1597.23,1500.39,1431.89,1369.11,1292.03,1194.85,1088.84,982.587,882.944,794.102,713.673,640.812,574.771,517.046,468.947,429.835,398.716,374.14,354.909,340.062,328.691,320.139,313.913,309.535,306.573,304.685,303.527,302.79,302.179,301.398,299.875,297.72,294.801,291.068,286.551,281.348,275.605,269.49,263.177,256.823,250.557,244.474,238.639,233.092,227.849,222.906,218.249,213.854,209.695,205.739,201.955,198.312,194.782,191.34,187.962,184.629,181.324,177.914,173.989,171.55,168.578,164.815,161.541,158.175,154.904,152.158,148.575,144.635,140.852,137.533,134.401,131.142,127.949,124.671,121.415,118.293,115.177,111.945,108.714,105.601,101.166,98.1387,2626.69
1998,4351.54,4024.29,3811.82,3540.62,3674.81,3974.22,4023.24,4047.02,3970.99,3660.71,3315.43,3005.8,2774.2,2579.37,2392.05,2203.63,2002.75,1796.48,1614.32,1480.85,1390.74,1327.04,1268.73,1197.25,1107.18,1008.96,910.539,818.254,735.983,661.509,594.046,532.901,479.458,434.935,398.741,369.956,347.237,329.478,315.788,305.327,297.487,291.813,287.861,285.234,283.612,282.679,282.145,281.739,281.18,279.938,278.11,275.571,272.273,268.243,263.566,258.379,252.837,247.102,241.319,235.61,230.063,224.74,219.678,214.892,210.38,206.128,202.115,198.316,194.7,191.238,187.902,184.666,181.504,178.397,175.325,172.273,169.116,165.461,163.214,160.455,156.937,153.88,150.729,147.665,145.097,141.726,138.01,134.44,131.309,128.353,125.273,122.252,119.147,116.062,113.101,110.144,107.074,104.002,101.041,96.8136,2609.93
1999,5090.41,4180.91,3857.9,3640.31,3374.6,3494.56,3769.98,3806.71,3819.46,3738.63,3438.84,3108.31,2813.16,2592.61,2407.62,2230.61,2053.36,1865.11,1672.31,1502.28,1377.79,1293.76,1234.38,1180.08,1113.56,1029.78,938.448,846.937,761.141,684.662,615.436,552.732,495.901,446.232,404.86,371.236,344.505,323.422,306.957,294.283,284.62,277.403,272.209,268.628,266.288,264.894,264.15,263.787,263.551,263.179,262.172,260.622,258.407,255.483,251.869,247.647,242.94,237.894,232.659,227.372,222.145,217.063,212.184,207.542,203.153,199.015,195.114,191.431,187.943,184.622,181.44,178.37,175.388,172.471,169.6,166.756,163.926,160.99,157.575,155.495,152.923,149.623,146.758,143.8,140.92,138.51,135.33,131.817,128.44,125.479,122.683,119.765,116.902,113.956,111.025,108.213,105.402,102.481,99.5559,96.7365,2593.5
2000,6344.78,4890.81,4012,3694.1,3481.82,3223.49,3333.34,3590.68,3620.22,3627.08,3545.52,3257.23,2940.98,2659.25,2448.86,2272.69,2104.56,1936.58,1758.52,1576.4,1415.89,1298.39,1219.09,1163.06,1111.83,1049.11,970.156,884.094,797.876,717.051,645.011,579.81,520.755,467.236,420.466,381.514,349.862,324.707,304.876,289.398,277.496,268.435,261.683,256.843,253.527,251.388,250.146,249.522,249.263,249.127,248.867,248.011,246.642,244.646,241.978,238.657,234.757,230.394,225.707,220.836,215.91,211.037,206.296,201.742,197.409,193.312,189.447,185.804,182.364,179.105,176.001,173.025,170.152,167.359,164.625,161.93,159.259,156.597,153.831,150.604,148.65,146.224,143.098,140.387,137.583,134.853,132.569,129.547,126.204,122.989,120.171,117.509,114.729,112,109.19,106.395,103.711,101.026,98.2361,95.4413,2580.33
2001,8113.64,6096,4691.63,3838.3,3529.26,3321.2,3069.54,3168.54,3407.23,3429.63,3431,3349.43,3073.59,2772.51,2504.93,2305.29,2138.38,1979.42,1820.9,1653.11,1481.66,1330.63,1220.09,1145.48,1092.76,1044.58,985.621,911.416,830.551,749.549,673.623,605.956,544.718,489.258,439.002,395.087,358.519,328.81,305.209,286.611,272.108,260.969,252.504,246.213,241.726,238.678,236.741,235.654,235.156,235.005,234.976,234.835,234.134,232.952,231.179,228.771,225.744,222.167,218.15,213.82,209.312,204.746,200.224,195.822,191.591,187.565,183.755,180.163,176.774,173.575,170.543,167.652,164.88,162.202,159.596,157.041,154.521,152.019,149.522,146.922,143.879,142.05,139.766,136.81,134.247,131.595,129.009,126.849,123.98,120.802,117.744,115.065,112.533,109.886,107.287,104.609,101.943,99.3826,96.821,94.1568,2566.11
2002,9076.19,7795.5,5851.97,4497.08,3676.21,3377.11,3174.78,2931.05,3022.27,3246.44,3264.47,3262.74,3182.52,2918.31,2630.84,2375.75,2185.53,2026.67,1875.57,1725.05,1565.88,1403.32,1260.17,1155.4,1084.68,1034.72,989.053,933.2,862.923,786.349,709.655,637.773,573.716,515.75,463.257,415.693,374.134,339.531,311.425,289.103,271.52,257.816,247.301,239.32,233.402,229.196,226.355,224.572,223.597,223.183,223.103,223.14,223.072,222.475,221.421,219.806,217.587,214.778,211.444,207.688,203.631,199.402,195.114,190.864,186.725,182.745,178.957,175.372,171.99,168.801,165.789,162.933,160.21,157.598,155.073,152.614,150.202,147.82,145.454,143.091,140.627,137.737,136.007,133.84,131.029,128.592,126.068,123.606,121.551,118.815,115.782,112.862,110.305,107.887,105.359,102.876,100.316,97.7666,95.3184,92.8679,2552.6
2003,15634.9,8720.31,7479.57,5601.74,4299.61,3509.98,3219.64,3022.14,2785.94,2868.57,3077.39,3090.96,3086.29,3007.91,2756.29,2483.36,2241.55,2061.32,1910.92,1768.02,1625.8,1475.52,1322.13,1187.07,1088.23,1021.48,974.285,931.164,878.469,812.217,740.063,667.819,600.125,539.814,485.251,435.851,391.098,352.005,319.463,293.039,272.062,255.549,242.69,232.836,225.373,219.856,215.956,213.347,211.74,210.899,210.593,210.606,210.734,210.767,210.302,209.408,207.984,205.988,203.432,200.376,196.916,193.168,189.25,185.271,181.323,177.475,173.773,170.246,166.909,163.76,160.788,157.981,155.319,152.779,150.341,147.981,145.681,143.423,141.19,138.969,136.748,134.427,131.697,130.072,128.028,125.365,123.057,120.664,118.329,116.381,113.78,110.892,108.111,105.676,103.373,100.964,98.5951,96.1522,93.7186,91.3808,2537.53
2004,10211.2,15021.8,8377.34,7182.95,5378.32,4126.77,3367.43,3087.16,2895.78,2667.24,2743.7,2940.23,2949.69,2941.55,2863.19,2620.4,2358.11,2126.14,1953.24,1809.13,1672.56,1537,1394.13,1248.57,1120.54,1026.83,963.501,918.691,877.769,827.869,765.241,697.1,628.922,565.071,508.205,456.78,410.239,368.092,331.287,300.659,275.797,256.068,240.546,228.467,219.222,212.231,207.077,203.449,201.043,199.583,198.851,198.627,198.708,198.901,199.009,198.649,197.887,196.624,194.822,192.489,189.681,186.49,183.022,179.391,175.698,172.03,168.453,165.01,161.731,158.627,155.697,152.933,150.322,147.844,145.48,143.209,141.01,138.865,136.756,134.668,132.589,130.508,128.329,125.755,124.236,122.313,119.797,117.619,115.356,113.147,111.306,108.839,106.096,103.453,101.139,98.951,96.6589,94.4051,92.0785,89.7598,2519.66
2005,10533.5,9810.81,14431.1,8045.39,6896.81,5162.5,3959.58,3229.33,2958.65,2773.08,2551.92,2622.41,2807.13,2812.88,2801.78,2723.96,2490.19,2238.63,2016.54,1851.04,1713.26,1582.97,1453.91,1318.17,1180.08,1058.71,969.872,909.806,867.275,828.453,781.194,721.962,657.567,593.171,532.885,479.214,430.692,386.793,347.048,312.349,283.481,260.055,241.472,226.86,215.498,206.81,200.252,195.429,192.049,189.825,188.499,187.862,187.709,187.847,188.095,188.264,187.993,187.342,186.22,184.585,182.448,179.859,176.905,173.686,170.308,166.869,163.45,160.114,156.902,153.841,150.944,148.21,145.631,143.193,140.88,138.672,136.55,134.494,132.487,130.512,128.555,126.603,124.647,122.596,120.165,118.74,116.928,114.546,112.485,110.342,108.249,106.506,104.162,101.553,99.039,96.8379,94.756,92.5734,90.4263,88.2085,2501.4
2006,10579.2,10120.5,9425.15,13860,7725.43,6620.75,4954.1,3798.01,3095.81,2834.4,2654.55,2440.69,2505.71,2679.53,2682.29,2669.04,2592.44,2367.87,2126.98,1914.62,1756.41,1624.8,1500.52,1377.61,1248.53,1117.36,1002.13,917.772,860.701,820.259,783.359,738.515,682.387,621.415,560.476,503.452,452.7,406.834,365.35,327.803,295.031,267.773,245.661,228.127,214.346,203.64,195.462,189.3,184.781,181.628,179.571,178.365,177.816,177.726,177.915,178.21,178.433,178.24,177.689,176.69,175.205,173.242,170.849,168.106,165.109,161.958,158.746,155.55,152.429,149.423,146.558,143.846,141.286,138.87,136.587,134.42,132.351,130.361,128.432,126.547,124.691,122.85,121.013,119.169,117.232,114.93,113.589,111.875,109.616,107.661,105.627,103.639,101.985,99.7548,97.2691,94.8728,92.7754,90.7913,88.7098,86.6614,2483.21
2007,11822.6,10164.3,9722.55,9051.71,13307.9,7415.53,6352.67,4751.12,3640.14,2964.94,2712.27,2537.74,2330.88,2390.39,2553.42,2553.32,2538.14,2463,2247.75,2017.58,1814.97,1664.05,1538.6,1420.29,1303.45,1180.9,1056.49,947.242,867.261,813.117,774.722,739.705,697.219,644.115,586.473,528.894,475.036,427.119,383.829,344.686,309.268,278.361,252.662,231.821,215.303,202.329,192.258,184.576,178.799,174.575,171.644,169.751,168.666,168.203,168.177,168.417,168.76,169.037,168.922,168.466,167.587,166.246,164.45,162.244,159.703,156.918,153.984,150.988,148.004,145.087,142.277,139.598,137.062,134.667,132.407,130.27,128.242,126.304,124.44,122.631,120.863,119.12,117.389,115.659,113.922,112.093,109.915,108.653,107.033,104.89,103.037,101.106,99.2184,97.6496,95.5273,93.1593,90.8758,88.8777,86.987,85.0021,2463.94
2008,12950.1,11359,9763.93,9334.73,8687.58,12766.4,7109.34,6085.51,4546.89,3479.67,2830.51,2585.54,2415.43,2215.02,2267.98,2418.98,2415.49,2398.08,2324.5,2119.34,1900.79,1708.74,1565.76,1447.02,1335.21,1224.92,1109.41,992.254,889.433,814.155,763.181,727.026,694.071,654.138,604.27,550.17,496.15,445.635,400.705,360.122,323.434,290.242,261.283,237.21,217.694,202.236,190.105,180.699,173.539,168.168,164.259,161.567,159.853,158.902,158.538,158.588,158.891,159.292,159.632,159.602,159.252,158.499,157.309,155.687,153.673,151.34,148.771,146.058,143.282,140.513,137.804,135.193,132.702,130.343,128.116,126.013,124.025,122.137,120.332,118.595,116.908,115.257,113.628,112.008,110.388,108.758,107.039,104.984,103.802,102.277,100.25,98.4988,96.6716,94.884,93.4002,91.3858,89.1348,86.9635,85.064,83.2662,2441.83
2009,9032.2,12442.3,10910.4,9370.79,8953.98,8327.05,12224.8,6799.39,5811.55,4334.6,3310.61,2687.12,2448.89,2282.37,2088.11,2133.3,2270.7,2263.29,2243.45,2171.71,1977.84,1772.24,1591.98,1457.85,1346.59,1241.99,1138.97,1031.23,922.073,826.33,756.246,708.788,675.132,644.483,607.383,561.086,510.879,460.761,413.907,372.243,334.618,300.607,269.838,242.998,220.692,202.619,188.316,177.104,168.428,161.841,156.921,153.364,150.944,149.437,148.644,148.402,148.549,148.935,149.414,149.836,149.912,149.686,149.082,148.064,146.635,144.835,142.729,140.397,137.922,135.384,132.847,130.362,127.965,125.676,123.508,121.46,119.526,117.697,115.96,114.298,112.696,111.14,109.614,108.106,106.605,105.1,103.584,101.98,100.054,98.9571,97.532,95.6252,93.9803,92.2606,90.5768,89.1814,87.2776,85.1463,83.0893,81.2905,2415.73
2010,6948.54,8678.04,11950.7,10470.4,8987.69,8581.17,7972.14,11688.6,6490.84,5537.47,4121.4,3140.42,2542.66,2311.34,2148.75,1961.16,1999.17,2123.72,2113.17,2091.6,2022.27,1839.89,1647.28,1478.72,1353.38,1249.5,1151.97,1056.07,955.888,854.501,765.622,700.578,656.538,625.32,596.916,562.565,519.716,473.263,426.9,383.564,345.037,310.248,278.804,250.357,225.544,204.93,188.237,175.037,164.705,156.726,150.686,146.197,142.976,140.814,139.504,138.861,138.735,138.973,139.436,139.988,140.487,140.662,140.553,140.087,139.231,137.986,136.387,134.497,132.388,130.141,127.828,125.511,123.239,121.044,118.948,116.961,115.083,113.31,111.633,110.038,108.512,107.04,105.607,104.201,102.81,101.421,100.026,98.6183,97.1249,95.3215,94.3067,92.9767,91.1855,89.6419,88.0251,86.4407,85.13,83.3323,81.3156,79.3683,2388.05
2011,6040.66,6676.08,8335.59,11471,10045.3,8617.12,8220.28,7628.55,11169.9,6193.08,5273.98,3917.52,2978.78,2406.55,2182.89,2025.14,1844.78,1877.27,1991.19,1978.7,1956.32,1889.68,1717.89,1537,1378.91,1261.37,1164.01,1072.72,983.04,889.491,794.912,712.046,651.411,610.355,581.255,554.803,522.853,483.031,439.879,396.825,356.593,320.835,288.553,259.379,232.989,209.973,190.858,175.388,163.167,153.614,146.251,140.695,136.585,133.659,131.723,130.584,130.07,130.041,130.355,130.881,131.491,132.053,132.311,132.3,131.953,131.235,130.149,128.726,127.023,125.11,123.062,120.947,118.824,116.738,114.722,112.794,110.967,109.239,107.607,106.062,104.593,103.186,101.828,100.504,99.2034,97.9135,96.6244,95.3273,94.0151,92.6195,90.9261,89.9831,88.7377,87.0504,85.5977,84.0735,82.5786,81.3438,79.6424,77.7302,2361.17
2012,5250.37,5803.81,6413.82,8006.21,11015.7,9644.11,8270.03,7885.42,7313.3,10700.1,5927.13,5042.07,3740.73,2840.59,2291.72,2075.79,1923.08,1749.46,1778.04,1883.78,1870.03,1847.16,1782.76,1619.46,1447.93,1298.17,1186.8,1094.58,1008.19,923.443,835.167,746.031,667.988,610.877,572.186,544.75,519.834,489.803,452.432,411.974,371.633,333.955,300.482,270.274,242.983,218.302,196.783,178.919,164.469,153.064,144.159,137.308,132.154,128.356,125.671,123.916,122.913,122.499,122.542,122.911,123.48,124.129,124.734,125.051,125.114,124.858,124.25,123.29,122.008,120.458,118.706,116.821,114.87,112.907,110.976,109.107,107.319,105.623,104.02,102.505,101.07,99.7043,98.3958,97.1313,95.8981,94.6844,93.4792,92.2729,91.0574,89.8257,88.5127,86.9136,86.0303,84.8566,83.259,81.8845,80.4404,79.0232,77.8539,76.2369,2336.53
2013,4843.08,5044.5,5575.85,6160.52,7688.74,10576.4,9256.36,7933.96,7560.59,7006.95,10242.9,5668.06,4816.1,3568.58,2706.26,2180.38,1972.31,1824.88,1658.16,1683.45,1781.86,1767.36,1744.46,1682.55,1527.55,1365.05,1223.29,1117.85,1030.57,948.882,868.817,785.514,701.477,627.934,574.12,537.657,511.798,488.334,460.086,424.966,386.962,349.082,313.712,282.298,253.955,228.352,205.201,185.019,168.269,154.727,144.046,135.715,129.316,124.513,120.987,118.509,116.908,116.017,115.682,115.781,116.187,116.783,117.457,118.088,118.447,118.565,118.38,117.859,117.004,115.84,114.42,112.805,111.061,109.251,107.427,105.631,103.891,102.226,100.646,99.1511,97.7381,96.3998,95.1259,93.9043,92.723,91.5699,90.4337,89.3042,88.1722,87.0299,85.8708,84.6327,83.1198,82.2903,81.182,79.667,78.3644,76.9943,75.649,74.54,2311.85
2014,4857.19,4653.18,4846.28,5355.29,5915.63,7380.93,10148.8,8877.35,7603.76,7239.6,6702.4,9785.69,5407.59,4587.9,3394.14,2569.88,2067.27,1867.23,1725.31,1565.79,1587.98,1679.28,1664.32,1641.66,1582.48,1435.98,1282.66,1149,1049.61,967.356,890.426,815.093,736.783,657.839,588.783,538.263,504.036,479.772,457.77,431.301,398.4,362.805,327.331,294.212,264.801,238.267,214.301,192.629,173.738,158.063,145.396,135.411,127.633,121.667,117.201,113.936,111.656,110.203,109.417,109.157,109.307,109.747,110.367,111.061,111.715,112.112,112.28,112.16,111.722,110.964,109.912,108.614,107.129,105.518,103.842,102.15,100.482,98.8644,97.316,95.8458,94.4552,93.14,91.8939,90.7075,89.5691,88.4674,87.391,86.3293,85.2725,84.2118,83.1401,82.0509,80.8851,79.4553,78.6776,77.6324,76.1972,74.9642,73.6655,72.3897,2285.54
