year,month,fleet,sex,partition,Nsamp,F6,F8,F10,F12,F14,F16,F18,F20,F22,F24,F26,F28,F30,F32,F34,F36,F38,F40,F42,F44,F46,F48,F50,F52,F54,F56,F58,F60,F62,F64,F66,F68,F70,F72,M6,M8,M10,M12,M14,M16,M18,M20,M22,M24,M26,M28,M30,M32,M34,M36,M38,M40,M42,M44,M46,M48,M50,M52,M54,M56,M58,M60,M62,M64,M66,M68,M70,M72
2019,7,2,0,2,131.12,0,0,0,0,0,8.54310765069415e-4,0,0.0055033119214881925,0.017316827349115868,0.10763564488993707,0.13268391270240845,0.18328568844259654,0.09381040220941878,0.07121536182137916,0.040071936683416694,0.03604910682981583,0.028031616319726005,0.032739738871801725,0.022922884325936126,0.023178680893620657,0.016121039721574134,0.027559730487533872,0.0230786264128809,0.030552781524711022,0.022985216831456615,0.022025080957081587,0.020507548195565904,0.013127715088507356,0.009115867696081146,0.007943727004556794,0.004081553842182758,0.003391079509932185,0.0015984401440601549,0.002612168558145139,0,0,0,0,0,8.54310765069415e-4,0,0.0055033119214881925,0.017316827349115868,0.10763564488993707,0.13268391270240845,0.18328568844259654,0.09381040220941878,0.07121536182137916,0.040071936683416694,0.03604910682981583,0.028031616319726005,0.032739738871801725,0.022922884325936126,0.023178680893620657,0.016121039721574134,0.027559730487533872,0.0230786264128809,0.030552781524711022,0.022985216831456615,0.022025080957081587,0.020507548195565904,0.013127715088507356,0.009115867696081146,0.007943727004556794,0.004081553842182758,0.003391079509932185,0.0015984401440601549,0.002612168558145139
2020,7,2,0,2,149.786,0,0,0,0,0,0,0.0031208183554433996,0.0036160075151604808,0.04924287482424322,0.09874023643267463,0.10510748213710644,0.14392441182662286,0.11875627528384627,0.10056586907480879,0.06051552478017755,0.06835042687074766,0.031194691691894136,0.007791921161914541,0.015810687455254303,0.01011052335650949,0.023863376532757528,0.02575160607111009,0.028112395382894,0.027531797343326378,0.016543319017239003,0.016101809517870144,0.01818675558629373,0.005973856618258201,0.008679441590257969,0.0036049338822471575,0.002567856951765983,0.004646716787940718,0.0015883839516353155,0,0,0,0,0,0,0,0.0031208183554433996,0.0036160075151604808,0.04924287482424322,0.09874023643267463,0.10510748213710644,0.14392441182662286,0.11875627528384627,0.10056586907480879,0.06051552478017755,0.06835042687074766,0.031194691691894136,0.007791921161914541,0.015810687455254303,0.01011052335650949,0.023863376532757528,0.02575160607111009,0.028112395382894,0.027531797343326378,0.016543319017239003,0.016101809517870144,0.01818675558629373,0.005973856618258201,0.008679441590257969,0.0036049338822471575,0.002567856951765983,0.004646716787940718,0.0015883839516353155,0
2021,7,2,0,2,55.572,0,0,0,0,0,0,0,0,0.04876867460799766,0.09753734921599531,0.11258117631985279,0.12260801397228656,0.11954147363131365,0.1098479558931073,0.07206721234858274,0.04291341027415398,0.01906398625445795,0.009644557737214681,0.013066193956166143,0.022982486120162182,0.015692804178618878,0.028895684026396553,0.011340289492154307,0.025865940937069183,0.014945152205104196,0.01752283957633343,0.03463708217638838,0.008367233988426979,0.012244610139951664,0.0202862388850652,0.012643555425284116,0.0021308798790247233,0,0.004805198758891535,0,0,0,0,0,0,0,0,0.04876867460799766,0.09753734921599531,0.11258117631985279,0.12260801397228656,0.11954147363131365,0.1098479558931073,0.07206721234858274,0.04291341027415398,0.01906398625445795,0.009644557737214681,0.013066193956166143,0.022982486120162182,0.015692804178618878,0.028895684026396553,0.011340289492154307,0.025865940937069183,0.014945152205104196,0.01752283957633343,0.03463708217638838,0.008367233988426979,0.012244610139951664,0.0202862388850652,0.012643555425284116,0.0021308798790247233,0,0.004805198758891535
2022,7,2,0,2,50.67400000000001,0,0,0,0,0,0,0,9.669165889272367e-5,4.834582944636183e-5,0.01053939081930688,0.059734916024632816,0.1645619206107888,0.1577407167376957,0.15942093059317639,0.13003121031604276,0.06883520818673483,0.004010379129695931,0.016541105528376693,0.008289470031164866,0.01508555239203417,0.03379920369604686,0.016866429383527566,0.028285650216032965,0.03002922533656611,0.0342613141482511,0.0157383091742875,0.012827163302514334,0.008444574680453938,0.013088076693148865,0.004495221794985008,0,0.002277088566923642,0.004951905149273133,0,0,0,0,0,0,0,0,9.669165889272367e-5,4.834582944636183e-5,0.01053939081930688,0.059734916024632816,0.1645619206107888,0.1577407167376957,0.15942093059317639,0.13003121031604276,0.06883520818673483,0.004010379129695931,0.016541105528376693,0.008289470031164866,0.01508555239203417,0.03379920369604686,0.016866429383527566,0.028285650216032965,0.03002922533656611,0.0342613141482511,0.0157383091742875,0.012827163302514334,0.008444574680453938,0.013088076693148865,0.004495221794985008,0,0.002277088566923642,0.004951905149273133,0
1981,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,3,0,2,2.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,3,0,2,5.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.06666666666666667,0,0.16666666666666669,0.13333333333333333,0.09999999999999999,0,0.09999999999999999,0.06666666666666667,0.09999999999999999,0.06666666666666667,0.06666666666666667,0.03333333333333333,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.06666666666666667,0,0.16666666666666669,0.13333333333333333,0.09999999999999999,0,0.09999999999999999,0.06666666666666667,0.09999999999999999,0.06666666666666667,0.06666666666666667,0.03333333333333333,0,0.03333333333333333,0,0,0.03333333333333333
2002,7,3,0,2,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10141076854358337,0,0,0,0,0.30188102472477785,0.09905948763761109,0.19811897527522218,0,0,0,0.10141076854358337,0,0,0.19811897527522218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10141076854358337,0,0,0,0,0.30188102472477785,0.09905948763761109,0.19811897527522218,0,0,0,0.10141076854358337,0,0,0.19811897527522218,0,0,0
2003,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,3,0,2,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,3,0,2,1.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,3,0,2,18.87,0,0,0,0,0,0,0,0,0,0,0.021935658940370098,0.02746611305571324,0.07133743093645344,0.06304174976343872,0.09880354399216668,0.08774263576148039,0.08755647824047792,0.15336345506158822,0.05751129564809559,0.07668172753079411,0.07115127341545097,0.07391650047312254,0.04921561447508087,0.03281040965005391,0.021935658940370098,0.0027652270576715705,0.0027652270576715705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021935658940370098,0.02746611305571324,0.07133743093645344,0.06304174976343872,0.09880354399216668,0.08774263576148039,0.08755647824047792,0.15336345506158822,0.05751129564809559,0.07668172753079411,0.07115127341545097,0.07391650047312254,0.04921561447508087,0.03281040965005391,0.021935658940370098,0.0027652270576715705,0.0027652270576715705,0,0,0,0,0,0,0
2008,7,3,0,2,44.638000000000005,0,0,0,0,0,0,0,0,0.0020122801290012905,0.0020122801290012905,0,0.012212290155995084,0.02252762332296444,0.03551375590115101,0.08516297298365005,0.10726984056448466,0.08434453789369996,0.1367450241880599,0.09622239902106464,0.0836664411188957,0.07212977333026489,0.05305413820766342,0.04776794439184906,0.01026028699312815,0.030092475353681043,0.03946117252654403,0.013758603575773534,0.024647688638583624,0.005950970017793225,0.020851377108457865,0.007963250146794516,0.006372874301498588,0,0,0,0,0,0,0,0,0,0,0.0020122801290012905,0.0020122801290012905,0,0.012212290155995084,0.02252762332296444,0.03551375590115101,0.08516297298365005,0.10726984056448466,0.08434453789369996,0.1367450241880599,0.09622239902106464,0.0836664411188957,0.07212977333026489,0.05305413820766342,0.04776794439184906,0.01026028699312815,0.030092475353681043,0.03946117252654403,0.013758603575773534,0.024647688638583624,0.005950970017793225,0.020851377108457865,0.007963250146794516,0.006372874301498588,0,0
2009,7,3,0,2,26.94,0,0,0,0,0,0,0,0,0,0,0.02908585807322756,0.03246531243900296,0.03526484919570265,0.06871590576698823,0.01942404523574106,0.0636073826188495,0.11637035482414468,0.08430172040395771,0.07526620292417169,0.1195934921308948,0.03540869871662753,0.0510336772438569,0.03829214760517291,0.04826563422727567,0.028942008552302678,0.03530827915585946,0.022307494124286443,0.02573037845021866,0.019323625674972995,0.009661812837486497,0.009661812837486497,0.006322840643399971,0.01598465348088647,0.009661812837486497,0,0,0,0,0,0,0,0,0,0,0.02908585807322756,0.03246531243900296,0.03526484919570265,0.06871590576698823,0.01942404523574106,0.0636073826188495,0.11637035482414468,0.08430172040395771,0.07526620292417169,0.1195934921308948,0.03540869871662753,0.0510336772438569,0.03829214760517291,0.04826563422727567,0.028942008552302678,0.03530827915585946,0.022307494124286443,0.02573037845021866,0.019323625674972995,0.009661812837486497,0.009661812837486497,0.006322840643399971,0.01598465348088647,0.009661812837486497
2010,7,3,0,2,44.980000000000004,0,0,0,0,0,0,0,0,0,0.005022628111337201,0.009385535348296167,0.01675481744057989,0.03490811325891047,0.10440635749700536,0.12146799403879797,0.079193137578685,0.10362994928765672,0.1017139329501239,0.06954684382203749,0.07530288814789082,0.043296809024182606,0.0739508787321227,0.03228945720130474,0.032690160306221606,0.015147479710673956,0.018153295818330577,0.014738564184567446,0.009555623625002174,0.026772606411813584,0.0030745522062143407,0,0.008998375298245273,0,0,0,0,0,0,0,0,0,0,0,0.005022628111337201,0.009385535348296167,0.01675481744057989,0.03490811325891047,0.10440635749700536,0.12146799403879797,0.079193137578685,0.10362994928765672,0.1017139329501239,0.06954684382203749,0.07530288814789082,0.043296809024182606,0.0739508787321227,0.03228945720130474,0.032690160306221606,0.015147479710673956,0.018153295818330577,0.014738564184567446,0.009555623625002174,0.026772606411813584,0.0030745522062143407,0,0.008998375298245273,0,0
2011,7,3,0,2,87.932,0,0,0,0,0,0,0.00372847057493587,0,0,0.001428128395039845,0.010048775286525435,0.03163903041263056,0.032156612290036475,0.05469752143655873,0.07325523837063122,0.09129156130583756,0.10049112459417994,0.11881809987870033,0.09650594790564757,0.08957921941822677,0.06953509227449976,0.06807547830603755,0.034663857573380676,0.0352092771284911,0.014417829093774849,0.014386872537276833,0.01725254407722607,0.0030845558728368793,0.021004462518610184,0.002803047412032159,0.008713997697869314,0.004356998848934657,0.001428128395039845,0.001428128395039845,0,0,0,0,0,0,0.00372847057493587,0,0,0.001428128395039845,0.010048775286525435,0.03163903041263056,0.032156612290036475,0.05469752143655873,0.07325523837063122,0.09129156130583756,0.10049112459417994,0.11881809987870033,0.09650594790564757,0.08957921941822677,0.06953509227449976,0.06807547830603755,0.034663857573380676,0.0352092771284911,0.014417829093774849,0.014386872537276833,0.01725254407722607,0.0030845558728368793,0.021004462518610184,0.002803047412032159,0.008713997697869314,0.004356998848934657,0.001428128395039845,0.001428128395039845
2012,7,3,0,2,102.244,0,0,0,0,0,0,0,0,0,0,0.01038223231726754,0.0018939372707536641,0.07987635998541583,0.06997572483319368,0.10913201593891744,0.11033678147775756,0.042918789888340796,0.11194051320159056,0.05245303772076848,0.021145692255642532,0.03839354999372105,0.03725246307649514,0.053935831960177864,0.01835576525586412,0.029141808650650917,0.013396884352448369,0.04733761922109008,0.05833189247583286,0.05535599873367265,0.010738721150918635,0.008917615321686839,0.0090975976748476,0.008917615321686839,7.715519212590487e-4,0,0,0,0,0,0,0,0,0,0,0.01038223231726754,0.0018939372707536641,0.07987635998541583,0.06997572483319368,0.10913201593891744,0.11033678147775756,0.042918789888340796,0.11194051320159056,0.05245303772076848,0.021145692255642532,0.03839354999372105,0.03725246307649514,0.053935831960177864,0.01835576525586412,0.029141808650650917,0.013396884352448369,0.04733761922109008,0.05833189247583286,0.05535599873367265,0.010738721150918635,0.008917615321686839,0.0090975976748476,0.008917615321686839,7.715519212590487e-4
2013,7,3,0,2,81.754,0,0,0,0,0,0,0,0,0,0,0.0031200385867772703,0.020043410689900135,0.04908252280535638,0.07982260250328829,0.08286201301530702,0.11637855885837296,0.10165629973889817,0.0862195171626835,0.08979745236668359,0.10611303624725352,0.06371650361954034,0.051961650989497454,0.043121102359304844,0.02912944751411697,0.022062355004033328,0.02333892009084446,0.008812004233199142,0.010269502217455553,0.0054294452857560375,0.003907057116346857,0.0014426378239768302,0,0.0017139217714072874,0,0,0,0,0,0,0,0,0,0,0,0.0031200385867772703,0.020043410689900135,0.04908252280535638,0.07982260250328829,0.08286201301530702,0.11637855885837296,0.10165629973889817,0.0862195171626835,0.08979745236668359,0.10611303624725352,0.06371650361954034,0.051961650989497454,0.043121102359304844,0.02912944751411697,0.022062355004033328,0.02333892009084446,0.008812004233199142,0.010269502217455553,0.0054294452857560375,0.003907057116346857,0.0014426378239768302,0,0.0017139217714072874,0
2014,7,3,0,2,125.668,0,0,0,0,0,4.1677174063370077e-4,4.1677174063370077e-4,0,0,4.848454139964161e-4,0.042225624832350254,0.02028573241789054,0.06002651463485852,0.04740522871753378,0.10831656913065739,0.14534974110201143,0.10100317751878918,0.0807178430975808,0.09472443390741668,0.07052485434359192,0.04795946693906075,0.04371930548852627,0.01972985684001063,0.012304572001449451,0.022238955326062074,0.013349616367335193,0.014121820144412338,0.01518407547984479,0.016741476905478146,0.002053148913953666,0.009758979079390733,4.958621193377661e-4,0.0075488632753900504,0.0028958925218038403,0,0,0,0,0,4.1677174063370077e-4,4.1677174063370077e-4,0,0,4.848454139964161e-4,0.042225624832350254,0.02028573241789054,0.06002651463485852,0.04740522871753378,0.10831656913065739,0.14534974110201143,0.10100317751878918,0.0807178430975808,0.09472443390741668,0.07052485434359192,0.04795946693906075,0.04371930548852627,0.01972985684001063,0.012304572001449451,0.022238955326062074,0.013349616367335193,0.014121820144412338,0.01518407547984479,0.016741476905478146,0.002053148913953666,0.009758979079390733,4.958621193377661e-4,0.0075488632753900504,0.0028958925218038403
2015,7,3,0,2,103.518,0,0,0,0,0,0,0,0,0.0018525933067072239,0,0,0.0024497384901204376,0.02122617594886014,0.02008554042763077,0.04127081148257923,0.08705280211998635,0.07974438269285247,0.07999605832569189,0.1070099378451838,0.08213297172798037,0.1034745417988899,0.09298179221893013,0.06589902056648836,0.04869407897164061,0.02539985827072222,0.05060077047384176,0.03862597475529339,0.012841567112795957,0.01918977997403389,0.004642895696476133,0.0074666415734723395,0.00491232772970222,0.0024497384901204376,0,0,0,0,0,0,0,0,0,0.0018525933067072239,0,0,0.0024497384901204376,0.02122617594886014,0.02008554042763077,0.04127081148257923,0.08705280211998635,0.07974438269285247,0.07999605832569189,0.1070099378451838,0.08213297172798037,0.1034745417988899,0.09298179221893013,0.06589902056648836,0.04869407897164061,0.02539985827072222,0.05060077047384176,0.03862597475529339,0.012841567112795957,0.01918977997403389,0.004642895696476133,0.0074666415734723395,0.00491232772970222,0.0024497384901204376,0
2016,7,3,0,2,198.494,0,0,0,0,0,0,0,0,0,0.0014945357023295486,0.007266665660414752,0.01965407254931723,0.020952489327208407,0.0370480151784679,0.04759490958238327,0.07818608261733996,0.0785497050097799,0.07215381025727982,0.10038650807922878,0.06924535966526892,0.1009575032130091,0.06717874005341004,0.04679569322854975,0.04727113470480011,0.05475324225932151,0.031247850404200903,0.041131536987056294,0.031009628318502534,0.01585402006672508,0.0173094059532065,0.005484964556033298,0.0015332648813893843,0.003497910894771268,0.003442950850005673,0,0,0,0,0,0,0,0,0,0.0014945357023295486,0.007266665660414752,0.01965407254931723,0.020952489327208407,0.0370480151784679,0.04759490958238327,0.07818608261733996,0.0785497050097799,0.07215381025727982,0.10038650807922878,0.06924535966526892,0.1009575032130091,0.06717874005341004,0.04679569322854975,0.04727113470480011,0.05475324225932151,0.031247850404200903,0.041131536987056294,0.031009628318502534,0.01585402006672508,0.0173094059532065,0.005484964556033298,0.0015332648813893843,0.003497910894771268,0.003442950850005673
2017,7,3,0,2,209.24200000000002,0,0,0,0,0,0,0,0,0,0.004406206216490228,0.012919840790231861,0.04192273765107272,0.05571029738769295,0.03678430593055936,0.09226831059388199,0.06688455713322601,0.09894487614811528,0.09681582439058325,0.08229677989353446,0.0832431497915187,0.06338948400738972,0.06743314189195702,0.034804240036317685,0.034032382555233116,0.031303019646091924,0.025727789288871563,0.025542582139604118,0.010558250374900926,0.013891836166537682,0.008150781831132077,0.0032215765722407134,0.005177543892341721,3.8691954219557837e-4,0.004183566128279324,0,0,0,0,0,0,0,0,0,0.004406206216490228,0.012919840790231861,0.04192273765107272,0.05571029738769295,0.03678430593055936,0.09226831059388199,0.06688455713322601,0.09894487614811528,0.09681582439058325,0.08229677989353446,0.0832431497915187,0.06338948400738972,0.06743314189195702,0.034804240036317685,0.034032382555233116,0.031303019646091924,0.025727789288871563,0.025542582139604118,0.010558250374900926,0.013891836166537682,0.008150781831132077,0.0032215765722407134,0.005177543892341721,3.8691954219557837e-4,0.004183566128279324
2018,7,3,0,2,177.474,0,0,0,0,0,0,0.001175657580858303,0,0,3.177430979118476e-4,0.01267402822876441,0.039977169836816887,0.027428768852447265,0.05638559657977521,0.05843323654889797,0.07414183228458324,0.08675249478629209,0.08111469382463721,0.044650837829344696,0.1055274530084985,0.06856237391853563,0.07318571656009253,0.05744136746617249,0.02948263384456285,0.04440069021944656,0.04321673561916402,0.0353991477353398,0.02430767384210633,0.016322445043279486,0.0034109970723198483,0.01097958153228224,0.00279877807612918,0,0.0019123466117414553,0,0,0,0,0,0,0.001175657580858303,0,0,3.177430979118476e-4,0.01267402822876441,0.039977169836816887,0.027428768852447265,0.05638559657977521,0.05843323654889797,0.07414183228458324,0.08675249478629209,0.08111469382463721,0.044650837829344696,0.1055274530084985,0.06856237391853563,0.07318571656009253,0.05744136746617249,0.02948263384456285,0.04440069021944656,0.04321673561916402,0.0353991477353398,0.02430767384210633,0.016322445043279486,0.0034109970723198483,0.01097958153228224,0.00279877807612918,0,0.0019123466117414553
2019,7,3,0,2,322.17,0.0043347572069409425,0,0,0,0,0,1.1247423863188971e-4,9.14511352058881e-4,0,0,0.005064808878126959,0.01735324998138457,0.03823777857035762,0.041713595076863307,0.04166291408855439,0.056968998546501635,0.06396607818324988,0.07619978611909166,0.06122107020823803,0.06983091125454137,0.10303104490709054,0.07621369567744025,0.0945024112299137,0.08402673943201788,0.05218006981132405,0.03217180646959451,0.023805835362133668,0.009865067201161537,0.025724882120242484,0.0019621249824687357,0.006646357599470526,0.0089016065419259,4.6514395347765783e-4,0.0029222810071973804,0.0043347572069409425,0,0,0,0,0,1.1247423863188971e-4,9.14511352058881e-4,0,0,0.005064808878126959,0.01735324998138457,0.03823777857035762,0.041713595076863307,0.04166291408855439,0.056968998546501635,0.06396607818324988,0.07619978611909166,0.06122107020823803,0.06983091125454137,0.10303104490709054,0.07621369567744025,0.0945024112299137,0.08402673943201788,0.05218006981132405,0.03217180646959451,0.023805835362133668,0.009865067201161537,0.025724882120242484,0.0019621249824687357,0.006646357599470526,0.0089016065419259,4.6514395347765783e-4,0.0029222810071973804
2020,7,3,0,2,128.106,0,0,0,0,0,0,0.00265185655719226,0.00265185655719226,0.0016938274138074848,0.0057820650713751535,0.012883736276169549,0.009531876474165096,0.02073160631735404,0.0577070636122098,0.0723919648267908,0.06745740035338622,0.10004199513194885,0.06723776287128251,0.07887084448591335,0.06579759989703275,0.11480702761045582,0.06243709751621921,0.0597867235912088,0.05797847316937888,0.03069417012207108,0.03592128785813207,0.013716614177501375,0.016313476934024667,0.006821150461322937,0.009100490412010852,0.009798281294781367,0.00534975332017295,0.0012647315888147698,0.010579266098085066,0,0,0,0,0,0,0.00265185655719226,0.00265185655719226,0.0016938274138074848,0.0057820650713751535,0.012883736276169549,0.009531876474165096,0.02073160631735404,0.0577070636122098,0.0723919648267908,0.06745740035338622,0.10004199513194885,0.06723776287128251,0.07887084448591335,0.06579759989703275,0.11480702761045582,0.06243709751621921,0.0597867235912088,0.05797847316937888,0.03069417012207108,0.03592128785813207,0.013716614177501375,0.016313476934024667,0.006821150461322937,0.009100490412010852,0.009798281294781367,0.00534975332017295,0.0012647315888147698,0.010579266098085066
